[Gait],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
氏名,周期,歩行率,立脚,%,遊脚,%,両足支持,%,ストライド,ステップ,歩隔,,,,,,,,,,,,,,,,,,,,,,,,,
5,-1.313098101,1.4363025,93.6925,-1.313098101,1.4363025,93.6925,-18.1070481,5.7017025,138.428,19.5525519,11.0414025,129.875,-20.4934481,-5.7722975,84.7528,14.5619519,-2.7092975,83.2247,-18.4965481,-11.3080975,47.5057,13.0533519,3.5872025,47.5232,-18.5400481,-15.5492975,8.25505,13.4601519,7.0377025,8.74446,-19.7288481,-5.7143975,2.50167,14.5185519,18.4587025,3.41357
5.5,-1.128148101,1.4361025,93.7221,-1.128148101,1.4361025,93.7221,-17.7869481,5.5609025,138.53,19.7632519,11.3407025,129.773,-20.3211481,-5.9201975,84.8517,14.7079519,-2.5996975,83.2404,-18.3753481,-11.4176975,47.5924,13.1442519,3.5832025,47.5333,-18.5262481,-15.7550975,8.35215,13.4789519,6.7968025,8.73714,-19.7131481,-5.9588975,2.51588,14.5411519,18.2106025,3.42277
6,-0.945518101,1.4356025,93.7622,-0.945518101,1.4356025,93.7622,-17.4679481,5.4325025,138.642,19.9717519,11.6399025,129.682,-20.1500481,-6.0668975,84.9669,14.8513519,-2.5070975,83.2643,-18.2542481,-11.5155975,47.6881,13.2280519,3.5592025,47.5476,-18.5128481,-15.9519975,8.45916,13.4865519,6.5542025,8.73466,-19.6981481,-6.1971975,2.5349,14.5572519,17.9632025,3.44036
6.5,-0.763198101,1.4347025,93.8084,-0.763198101,1.4347025,93.8084,-17.1407481,5.3139025,138.762,20.1761519,11.9371025,129.602,-19.9774481,-6.2117975,85.0905,14.9930519,-2.4239975,83.2897,-18.1385481,-11.6086975,47.7901,13.3064519,3.5190025,47.5623,-18.5003481,-16.1441975,8.57092,13.4859519,6.3116025,8.73178,-19.6853481,-6.4322975,2.55676,14.5718519,17.7154025,3.45896
7,-0.582658101,1.4335025,93.8624,-0.582658101,1.4335025,93.8624,-16.8127481,5.2071025,138.892,20.3817519,12.2320025,129.531,-19.8097481,-6.3549975,85.2273,15.1325519,-2.3529975,83.3169,-18.0276481,-11.6954975,47.8996,13.3799519,3.4613025,47.5773,-18.4901481,-16.3277975,8.68848,13.4789519,6.0666025,8.73029,-19.6717481,-6.6613975,2.58296,14.5793519,17.4661025,3.47581
7.5,-0.402108101,1.4315025,93.9209,-0.402108101,1.4315025,93.9209,-16.4740481,5.1087025,139.029,20.5840519,12.5223025,129.473,-19.6405481,-6.4949975,85.3706,15.2707519,-2.2893975,83.3403,-17.9248481,-11.7798975,48.014,13.4444519,3.3855025,47.5882,-18.4818481,-16.5070975,8.8098,13.4657519,5.8209025,8.72625,-19.6613481,-6.8872975,2.61278,14.5830519,17.2140025,3.48567
8,-0.223008101,1.4291025,93.9839,-0.223008101,1.4291025,93.9839,-16.1346481,5.0200025,139.172,20.7882519,12.8089025,129.422,-19.4771481,-6.6331975,85.5227,15.4072519,-2.2325975,83.3621,-17.8299481,-11.8622975,48.1344,13.5081519,3.2957025,47.5977,-18.4767481,-16.6798975,8.9336,13.4518519,5.5723025,8.72187,-19.6489481,-7.1093975,2.64553,14.5828519,16.9597025,3.49137
8.5,-0.044898101,1.4247025,94.0485,-0.044898101,1.4247025,94.0485,-15.7916481,4.9363025,139.315,20.9914519,13.0867025,129.383,-19.3135481,-6.7664975,85.6775,15.5435519,-2.1797975,83.3764,-17.7450481,-11.9446975,48.2579,13.5628519,3.1876025,47.5999,-18.4746481,-16.8500975,9.0597,13.4389519,5.3212025,8.71493,-19.6383481,-7.3295975,2.68219,14.5783519,16.7015025,3.48649
9,0.131551899,1.4200025,94.1149,0.131551899,1.4200025,94.1149,-15.4487481,4.8598025,139.459,21.1945519,13.3603025,129.349,-19.1541481,-6.8982975,85.8372,15.6776519,-2.1301975,83.388,-17.6687481,-12.0268975,48.386,13.6188519,3.0686025,47.6004,-18.4753481,-17.0168975,9.18658,13.4277519,5.0677025,8.70678,-19.6256481,-7.5487975,2.72042,14.5733519,16.4414025,3.47899
9.5,0.304081899,1.4118025,94.1794,0.304081899,1.4118025,94.1794,-15.1191481,4.7839025,139.594,21.3977519,13.6196025,129.325,-18.9967481,-7.0238975,85.9951,15.8116519,-2.0815975,83.3922,-17.6017481,-12.1094975,48.5156,13.6711519,2.9348025,47.5939,-18.4788481,-17.1844975,9.3142,13.4264519,4.8105025,8.69847,-19.6111481,-7.7692975,2.76242,14.5663519,16.1788025,3.46475
10,0.473981899,1.4028025,94.2434,0.473981899,1.4028025,94.2434,-14.7929481,4.7119025,139.724,21.5980519,13.8737025,129.305,-18.8408481,-7.1478975,86.1546,15.9420519,-2.0342975,83.3934,-17.5422481,-12.1922975,48.6481,13.7246519,2.7927025,47.5855,-18.4841481,-17.3518975,9.44205,13.4272519,4.5515025,8.68861,-19.5953481,-7.9909975,2.80524,14.5604519,15.9150025,3.44966
10.5,0.636951899,1.3897025,94.3037,0.636951899,1.3897025,94.3037,-14.4936481,4.6383025,139.838,21.7970519,14.1096025,129.29,-18.6888481,-7.2651975,86.31,16.0696519,-1.9879975,83.3911,-17.4882481,-12.2731975,48.7811,13.7811519,2.6419025,47.5744,-18.4897481,-17.5234975,9.56971,13.4407519,4.2892025,8.68111,-19.5750481,-8.2176975,2.85189,14.5556519,15.6511025,3.43558
11,0.795551899,1.3749025,94.3616,0.795551899,1.3749025,94.3616,-14.2048481,4.5652025,139.941,21.9911519,14.3379025,129.277,-18.5367481,-7.3802975,86.4641,16.1917519,-1.9421975,83.3864,-17.4389481,-12.3530975,48.9154,13.8386519,2.4856025,47.5618,-18.4958481,-17.6979975,9.69759,13.4565519,4.0258025,8.67283,-19.5533481,-8.4471975,2.89952,14.5525519,15.3869025,3.42253
11.5,0.945461899,1.3559025,94.4157,0.945461899,1.3559025,94.4157,-13.9472481,4.4908025,140.025,22.1808519,14.5465025,129.268,-18.3886481,-7.4888975,86.6139,16.3072519,-1.8994975,83.3819,-17.3908481,-12.4282975,49.0494,13.9019519,2.3258025,47.5507,-18.4982481,-17.8788975,9.82484,13.4809519,3.7607025,8.66742,-19.5275481,-8.6832975,2.95131,14.5515519,15.1240025,3.41504
12,1.089571899,1.3345025,94.467,1.089571899,1.3345025,94.467,-13.7064481,4.4154025,140.097,22.3652519,14.7441025,129.259,-18.2408481,-7.5943975,86.7608,16.4154519,-1.8580975,83.377,-17.3433481,-12.5005975,49.1831,13.9668519,2.1639025,47.5399,-18.4988481,-18.0643975,9.95227,13.5069519,3.4950025,8.66267,-19.4996481,-8.9230975,3.00513,14.5521519,14.8616025,3.41056
12.5,1.224991899,1.3093025,94.5154,1.224991899,1.3093025,94.5154,-13.4923481,4.3395025,140.155,22.5428519,14.9221025,129.252,-18.0965481,-7.6936975,86.904,16.5138519,-1.8214975,83.374,-17.2938481,-12.5662975,49.3154,14.0365519,2.0021025,47.5329,-18.4931481,-18.2565975,10.0792,13.5345519,3.2290025,8.65979,-19.4695481,-9.1688975,3.06358,14.5543519,14.6002025,3.41136
13,1.354731899,1.2814025,94.5619,1.354731899,1.2814025,94.5619,-13.2941481,4.2639025,140.203,22.7158519,15.0858025,129.245,-17.9548481,-7.7887975,87.0441,16.6038519,-1.7881975,83.3729,-17.2413481,-12.6270975,49.4465,14.1081519,1.8406025,47.5285,-18.4824481,-18.4535975,10.206,13.5614519,2.9633025,8.65831,-19.4373481,-9.4180975,3.12554,14.5574519,14.3394025,3.41554
13.5,1.477281899,1.2502025,94.6069,1.477281899,1.2502025,94.6069,-13.1142481,4.1886025,140.242,22.8822519,15.2315025,129.24,-17.8159481,-7.8781975,87.1812,16.6836519,-1.7597975,83.3737,-17.1855481,-12.6816975,49.5751,14.1809519,1.6807025,47.528,-18.4648481,-18.6558975,10.3327,13.5844519,2.6982025,8.65746,-19.4046481,-9.6707975,3.19226,14.5606519,14.0786025,3.42193
14,1.596141899,1.2165025,94.652,1.596141899,1.2165025,94.652,-12.9403681,4.1163025,140.28,23.0452519,15.3603025,129.237,-17.6822481,-7.9620975,87.3159,16.7557519,-1.7362975,83.3773,-17.1254481,-12.7305975,49.7014,14.2544519,1.5221025,47.5312,-18.4395481,-18.8616975,10.4587,13.6032519,2.4338025,8.65735,-19.3712481,-9.9256975,3.26365,14.5639519,13.8173025,3.42962
14.5,1.710241899,1.1804025,94.6969,1.710241899,1.1804025,94.6969,-12.7767781,4.0456025,140.315,23.2049519,15.4733025,129.235,-17.5519481,-8.0408975,87.4479,16.8203519,-1.7163975,83.3822,-17.0625481,-12.7751975,49.8249,14.3257519,1.3649025,47.537,-18.4087481,-19.0702975,10.5846,13.6166519,2.1701025,8.65731,-19.3376481,-10.1809975,3.33925,14.5660519,13.5553025,3.43644
15,1.823421899,1.1420025,94.7434,1.823421899,1.1420025,94.7434,-12.6061281,3.9792025,140.356,23.3628519,15.5681025,129.236,-17.4283481,-8.1129975,87.5777,16.8795519,-1.7009975,83.3886,-16.9970481,-12.8147975,49.9448,14.3948519,1.2081025,47.5457,-18.3699481,-19.2806975,10.7098,13.6232519,1.9073025,8.65636,-19.3055481,-10.4367975,3.41954,14.5675519,13.2911025,3.4413
15.5,1.934841899,1.1023025,94.7907,1.934841899,1.1023025,94.7907,-12.4377781,3.9168025,140.401,23.5215519,15.6494025,129.239,-17.3095481,-8.1803975,87.705,16.9360519,-1.6873975,83.3959,-16.9305481,-12.8523975,50.0624,14.4601519,1.0518025,47.5555,-18.3273481,-19.4913975,10.8345,13.6260519,1.6447025,8.65563,-19.2725481,-10.6910975,3.50291,14.5673519,13.0261025,3.4437
16,2.046881899,1.0602025,94.8398,2.046881899,1.0602025,94.8398,-12.2561781,3.8570025,140.453,23.6803519,15.7125025,129.248,-17.1979481,-8.2404975,87.8293,16.9904519,-1.6757975,83.4023,-16.8658481,-12.8873975,50.1755,14.5199519,0.8943025,47.5657,-18.2802481,-19.7027975,10.9589,13.6223519,1.3826025,8.65258,-19.2424481,-10.9439975,3.58939,14.5665519,12.7583025,3.44215
16.5,2.160421899,1.0179025,94.8905,2.160421899,1.0179025,94.8905,-12.0675181,3.8040025,140.514,23.8428519,15.7642025,129.258,-17.0920481,-8.2958975,87.9513,17.0472519,-1.6643975,83.4092,-16.8017481,-12.9215975,50.2871,14.5760519,0.7363025,47.5758,-18.2303481,-19.9132975,11.0825,13.6176519,1.1200025,8.64997,-19.2116481,-11.1958975,3.67766,14.5642519,12.4897025,3.43806
17,2.273901899,0.9728025,94.9415,2.273901899,0.9728025,94.9415,-11.8705081,3.7500025,140.578,24.0073519,15.7983025,129.274,-16.9927481,-8.3438975,88.0686,17.1044519,-1.6519975,83.4133,-16.7445481,-12.9559975,50.394,14.6249519,0.5762025,47.5836,-18.1826481,-20.1241975,11.2065,13.6101519,0.8573025,8.64497,-19.1835481,-11.4449975,3.76615,14.5620519,12.2193025,3.43107
17.5,2.390621899,0.9281025,94.994,2.390621899,0.9281025,94.994,-11.6607581,3.7028025,140.651,24.1754519,15.8225025,129.292,-16.8987481,-8.3871975,88.1835,17.1672519,-1.6384975,83.417,-16.6896481,-12.9894975,50.4996,14.6712519,0.4153025,47.5909,-18.1333481,-20.3352975,11.3298,13.6029519,0.5936025,8.64026,-19.1565481,-11.6958975,3.85502,14.5586519,11.9481025,3.42221
18,2.504931899,0.8807025,95.0452,2.504931899,0.8807025,95.0452,-11.4553581,3.6524025,140.72,24.3459519,15.8313025,129.316,-16.8099481,-8.4236975,88.2931,17.2310519,-1.6224975,83.418,-16.6440481,-13.0244975,50.6023,14.7116519,0.2528025,47.5947,-18.0921481,-20.5471975,11.4542,13.5989519,0.3290025,8.63459,-19.1317481,-11.9439975,3.94205,14.5561519,11.6774025,3.41421
18.5,2.621691899,0.8332025,95.0969,2.621691899,0.8332025,95.0969,-11.2386981,3.6063025,140.795,24.5177519,15.8304025,129.342,-16.7249481,-8.4551975,88.3994,17.3002519,-1.6044975,83.4175,-16.6029481,-13.0581975,50.7028,14.7503519,0.0903025,47.5975,-18.0524481,-20.7620975,11.5786,13.5953519,0.0634025,8.62856,-19.1110481,-12.1968975,4.02796,14.5527519,11.4061025,3.40536
19,2.734371899,0.7834025,95.1464,2.734371899,0.7834025,95.1464,-11.0348381,3.5565025,140.861,24.6903519,15.8173025,129.371,-16.6432481,-8.4809975,88.5009,17.3690519,-1.5851975,83.4156,-16.5691481,-13.0926975,50.8021,14.7866519,-0.0717975,47.598,-18.0233481,-20.9784975,11.7043,13.5977519,-0.2032975,8.6235,-19.0934481,-12.4490975,4.11136,14.5503519,11.1369025,3.40009
19.5,2.846341899,0.7330025,95.1949,2.846341899,0.7330025,95.1949,-10.8287381,3.5078025,140.927,24.8611519,15.7941025,129.402,-16.5632481,-8.5017975,88.5982,17.4395519,-1.5637975,83.4118,-16.5416481,-13.1255975,50.8988,14.8220519,-0.2318975,47.5973,-18.0002481,-21.2007975,11.8309,13.6003519,-0.4707975,8.61762,-19.0835481,-12.7078975,4.19276,14.5471519,10.8678025,3.39558
20,2.953971899,0.6805025,95.2417,2.953971899,0.6805025,95.2417,-10.6353581,3.4560025,140.986,25.0299519,15.7612025,129.436,-16.4852481,-8.5174975,88.6918,17.5079519,-1.5433975,83.4079,-16.5179481,-13.1573975,50.9946,14.8577519,-0.3896975,47.5962,-17.9872481,-21.4247975,11.9587,13.6081519,-0.7390975,8.61372,-19.0799481,-12.9680975,4.27266,14.5444519,10.6006025,3.39456
20.5,3.057531899,0.6269025,95.2866,3.057531899,0.6269025,95.2866,-10.4483381,3.4035025,141.041,25.1938519,15.7185025,129.471,-16.4073481,-8.5285975,88.781,17.5720519,-1.5222975,83.4026,-16.5003481,-13.1880975,51.0879,14.8933519,-0.5426975,47.5945,-17.9844481,-21.6558975,12.0876,13.6158519,-1.0078975,8.60911,-19.0884481,-13.2346975,4.35099,14.5408519,10.3342025,3.39535
21,3.157021899,0.5717025,95.3306,3.157021899,0.5717025,95.3306,-10.2711381,3.3481025,141.091,25.3534519,15.6680025,129.507,-16.3305481,-8.5352975,88.8675,17.6331519,-1.5035975,83.3974,-16.4842481,-13.2164975,51.1796,14.9301519,-0.6926975,47.5936,-17.9905481,-21.8885975,12.2178,13.6259519,-1.2769975,8.60646,-19.1071481,-13.5036975,4.42946,14.5370519,10.0685025,3.39764
21.5,3.251291899,0.5151025,95.3734,3.251291899,0.5151025,95.3734,-10.0994481,3.2928025,141.139,25.5058519,15.6078025,129.544,-16.2536481,-8.5376975,88.9499,17.6849519,-1.4867975,83.3921,-16.4722481,-13.2446975,51.2687,14.9669519,-0.8357975,47.5932,-18.0093481,-22.1256975,12.3483,13.6352519,-1.5458975,8.60355,-19.1437481,-13.7756975,4.50836,14.5322519,9.8034025,3.401
22,3.341191899,0.4572025,95.4156,3.341191899,0.4572025,95.4156,-9.937608101,3.2343025,141.184,25.6532519,15.5416025,129.583,-16.1778481,-8.5364975,89.03,17.7335519,-1.4720975,83.3866,-16.4617481,-13.2706975,51.3554,15.0046519,-0.9758975,47.5936,-18.0365481,-22.3639975,12.4798,13.6439519,-1.8147975,8.60189,-19.1933481,-14.0499975,4.58868,14.5268519,9.5378025,3.40387
22.5,3.427461899,0.3982025,95.4582,3.427461899,0.3982025,95.4582,-9.771638101,3.1776025,141.234,25.7927519,15.4662025,129.623,-16.1031481,-8.5310975,89.1065,17.7724519,-1.4615975,83.3815,-16.4533481,-13.2975975,51.4389,15.0409519,-1.1092975,47.5949,-18.0767481,-22.5997975,12.6099,13.6514519,-2.0829975,8.6006,-19.2665481,-14.3203975,4.67214,14.5205519,9.2715025,3.40547
23,3.508411899,0.3381025,95.4999,3.508411899,0.3381025,95.4999,-9.619368101,3.1176025,141.281,25.9280519,15.3866025,129.664,-16.0298481,-8.5231975,89.181,17.8081519,-1.4518975,83.376,-16.4480481,-13.3239975,51.5203,15.0774519,-1.2399975,47.5965,-18.1259481,-22.8357975,12.7408,13.6570519,-2.3510975,8.59971,-19.3534481,-14.5912975,4.75756,14.5138519,9.0042025,3.40583
23.5,3.588151899,0.2773025,95.5435,3.588151899,0.2773025,95.5435,-9.452538101,3.0603025,141.339,26.0560519,15.2981025,129.708,-15.9601481,-8.5110975,89.2519,17.8381519,-1.4465975,83.3703,-16.4449481,-13.3519975,51.5973,15.1099519,-1.3665975,47.5982,-18.1877481,-23.0599975,12.8679,13.6611519,-2.6183975,8.5995,-19.4680481,-14.8492975,4.8478,14.5068519,8.7348025,3.40274
24,3.662011899,0.2157025,95.5856,3.662011899,0.2157025,95.5856,-9.302998101,3.0000025,141.391,26.1815519,15.2069025,129.753,-15.8922481,-8.4975975,89.321,17.8653519,-1.4410975,83.3642,-16.4465481,-13.3811975,51.6735,15.1425519,-1.4908975,47.5997,-18.2592481,-23.2821975,12.9953,13.6635519,-2.8855975,8.59914,-19.5949481,-15.1045975,4.94009,14.4999519,8.4646025,3.39866
24.5,3.735251899,0.1539025,95.6292,3.735251899,0.1539025,95.6292,-9.138998101,2.9413025,141.455,26.3014519,15.1075025,129.8,-15.8303481,-8.4801975,89.3858,17.8925519,-1.4380975,83.3568,-16.4530481,-13.4120975,51.7443,15.1686519,-1.6144975,47.5996,-18.3431481,-23.4833975,13.1163,13.6651519,-3.1519975,8.5996,-19.7496481,-15.3370975,5.03652,14.4937519,8.1915025,3.39141
25,3.803241899,0.0914025,95.6714,3.803241899,0.0914025,95.6714,-8.991168101,2.8801025,141.511,26.4199519,15.0062025,129.849,-15.7708481,-8.4620975,89.4493,17.9182519,-1.4347975,83.3492,-16.4644481,-13.4452975,51.8158,15.1944519,-1.7367975,47.5991,-18.4365481,-23.6786975,13.2368,13.6660519,-3.4184975,8.59959,-19.9146481,-15.5625975,5.13477,14.4883519,7.9181025,3.38351
25.5,3.868421899,0.0291025,95.7129,3.868421899,0.0291025,95.7129,-8.842448101,2.8190025,141.572,26.5345519,14.8981025,129.901,-15.7177481,-8.4410975,89.508,17.9477519,-1.4312975,83.3396,-16.4844481,-13.4784975,51.8824,15.2139519,-1.8603975,47.5959,-18.5427481,-23.8462975,13.3489,13.6671519,-3.6844975,8.6005,-20.1024481,-15.7565975,5.23432,14.4841519,7.6428025,3.37551
26,3.930071899,-0.0336975,95.7534,3.930071899,-0.0336975,95.7534,-8.703508101,2.7555025,141.627,26.6480519,14.7881025,129.954,-15.6679481,-8.4192975,89.5654,17.9775519,-1.4278975,83.3295,-16.5086481,-13.5137975,51.9504,15.2322519,-1.9840975,47.5922,-18.6568481,-24.0035975,13.4595,13.6684519,-3.9505975,8.60073,-20.2981481,-15.9389975,5.33487,14.4813519,7.3672025,3.36718
26.5,3.985031899,-0.0958975,95.7904,3.985031899,-0.0958975,95.7904,-8.583818101,2.6906025,141.673,26.7579519,14.6724025,130.008,-15.6231481,-8.3960975,89.6181,18.0111519,-1.4231975,83.3174,-16.5433481,-13.5458975,52.0149,15.2466519,-2.1091975,47.586,-18.7837481,-24.1273975,13.5593,13.6710519,-4.2168975,8.60186,-20.5094481,-16.0821975,5.43303,14.4794519,7.0915025,3.36229
27,4.037811899,-0.1582975,95.8266,4.037811899,-0.1582975,95.8266,-8.468138101,2.6240025,141.716,26.8659519,14.5547025,130.064,-15.5816481,-8.3717975,89.6694,18.0462519,-1.4189975,83.3047,-16.5816481,-13.5775975,52.08,15.2589519,-2.2354975,47.5794,-18.9162481,-24.2361975,13.656,13.6739519,-4.4830975,8.60247,-20.7256481,-16.2086975,5.53048,14.4789519,6.8157025,3.35808
27.5,4.081841899,-0.2202975,95.8579,4.081841899,-0.2202975,95.8579,-8.383888101,2.5540025,141.743,26.9698519,14.4326025,130.12,-15.5425481,-8.3477975,89.7171,18.0825519,-1.4147975,83.2908,-16.6273481,-13.6024975,52.1431,15.2710519,-2.3618975,47.5719,-19.0585481,-24.3108975,13.7412,13.6780519,-4.7495975,8.60359,-20.9489481,-16.2944975,5.62252,14.4784519,6.5411025,3.35823
28,4.122901899,-0.2816975,95.8881,4.122901899,-0.2816975,95.8881,-8.305448101,2.4837025,141.767,27.0700519,14.3081025,130.177,-15.5061481,-8.3223975,89.7629,18.1193519,-1.4117975,83.2763,-16.6768481,-13.6229975,52.2054,15.2811519,-2.4896975,47.5645,-19.2050481,-24.3641975,13.8204,13.6818519,-5.0160975,8.60441,-21.1748481,-16.3561975,5.7114,14.4782519,6.2668025,3.3603
28.5,4.156891899,-0.3430975,95.9142,4.156891899,-0.3430975,95.9142,-8.252428101,2.4097025,141.778,27.1651519,14.1799025,130.233,-15.4700481,-8.2976975,89.806,18.1546519,-1.4110975,83.2616,-16.7284481,-13.6339975,52.2653,15.2929519,-2.6166975,47.5578,-19.3566481,-24.3855975,13.8883,13.6854519,-5.2826975,8.60527,-21.4015481,-16.3802975,5.79336,14.4775519,5.9937025,3.36505
29,4.186711899,-0.4030975,95.9386,4.186711899,-0.4030975,95.9386,-8.208808101,2.3373025,141.786,27.2546519,14.0492025,130.288,-15.4353481,-8.2719975,89.8468,18.1878519,-1.4131975,83.2465,-16.7828481,-13.6356975,52.3228,15.3045519,-2.7442975,47.5521,-19.5101481,-24.3788975,13.9467,13.6877519,-5.5495975,8.60589,-21.6277481,-16.3725975,5.86939,14.4756519,5.7213025,3.37178
29.5,4.212851899,-0.4631975,95.9608,4.212851899,-0.4631975,95.9608,-8.176048101,2.2622025,141.789,27.3386519,13.9151025,130.343,-15.4001481,-8.2466975,89.8851,18.2183519,-1.4192975,83.2319,-16.8350481,-13.6267975,52.3759,15.3176519,-2.8710975,47.548,-19.6644481,-24.3440975,13.9943,13.6887519,-5.8162975,8.60631,-21.8520481,-16.3328975,5.93834,14.4730519,5.4494025,3.37868
