[Gait],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
氏名,周期,歩行率,立脚,%,遊脚,%,両足支持,%,ストライド,ステップ,歩隔,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,0.84368955,1.2447205,92.5511,0.84368955,1.2447205,92.5511,-16.53181045,5.4330205,133.855,20.97348955,-0.5444795,133.299,-17.36431045,2.4420205,83.6197,18.02088955,-2.4878795,80.6542,-13.68332045,-5.0600795,47.2343,11.73138955,14.4396205,44.9476,-12.33077045,-23.3857795,10.0179,10.58128955,8.0339205,5.65378,-15.78341045,-15.8922795,3.05682,13.52118955,18.1814205,1.49879
6,0.95364955,1.1603205,92.7919,0.95364955,1.1603205,92.7919,-16.40171045,5.3949205,134.116,21.12038955,-0.4665795,133.582,-17.24351045,2.2885205,83.8958,18.13308955,-2.5045795,80.9105,-13.70132045,-5.0356795,47.4738,11.83378955,13.9371205,44.997,-12.24573045,-23.6215795,10.3774,10.61738955,7.6187205,5.64461,-15.69371045,-16.3039795,3.14225,13.50758955,17.7836205,1.49813
6.5,1.06090955,1.0748205,93.0313,1.06090955,1.0748205,93.0313,-16.27181045,5.3482205,134.376,21.26908955,-0.3849795,133.862,-17.12661045,2.1390205,84.1711,18.23788955,-2.5312795,81.1646,-13.73591045,-4.9910795,47.7101,11.93868955,13.4226205,45.048,-12.16510045,-23.8421795,10.7403,10.65468955,7.1984205,5.63642,-15.60411045,-16.7128795,3.23334,13.49318955,17.3818205,1.49631
7,1.16764955,0.9889205,93.2676,1.16764955,0.9889205,93.2676,-16.14161045,5.2935205,134.634,21.41838955,-0.3007795,134.136,-17.01321045,1.9937205,84.4439,18.34628955,-2.5624795,81.4139,-13.78007045,-4.9288795,47.9423,12.04468955,12.8989205,45.1006,-12.08575045,-24.0495795,11.1024,10.69048955,6.7731205,5.62972,-15.51401045,-17.1163795,3.32806,13.47948955,16.9759205,1.49407
7.5,1.27239955,0.9023205,93.5002,1.27239955,0.9023205,93.5002,-16.01161045,5.2306205,134.889,21.56718955,-0.2157795,134.404,-16.90401045,1.8525205,84.7132,18.45368955,-2.5978795,81.6578,-13.83599045,-4.8536795,48.1718,12.15248955,12.3672205,45.1534,-12.01389045,-24.2393795,11.4617,10.72638955,6.3435205,5.62334,-15.42811045,-17.5073795,3.42712,13.46728955,16.5665205,1.49124
8,1.37556955,0.8147205,93.7268,1.37556955,0.8147205,93.7268,-15.88061045,5.1585205,135.139,21.71428955,-0.1296795,134.663,-16.79821045,1.7168205,84.977,18.56138955,-2.6402795,81.8937,-13.90283045,-4.7657795,48.3959,12.26438955,11.8275205,45.2058,-11.95058045,-24.4080795,11.8145,10.76078955,5.9093205,5.61776,-15.34861045,-17.8815795,3.53175,13.45698955,16.1538205,1.48727
8.5,1.47731955,0.7267205,93.9478,1.47731955,0.7267205,93.9478,-15.74961045,5.0803205,135.383,21.85958955,-0.0460795,134.914,-16.69611045,1.5838205,85.2355,18.67238955,-2.6836795,82.1219,-13.97654045,-4.6706795,48.6168,12.37628955,11.2831205,45.2571,-11.89890045,-24.5539795,12.1557,10.79438955,5.4732205,5.61269,-15.28071045,-18.2283795,3.63811,13.45048955,15.7400205,1.48268
9,1.57533955,0.6374205,94.1607,1.57533955,0.6374205,94.1607,-15.61981045,4.9924205,135.619,21.99988955,0.0364205,135.155,-16.59711045,1.4559205,85.4865,18.77888955,-2.7337795,82.3397,-14.05934045,-4.5691795,48.8324,12.49318955,10.7326205,45.3064,-11.86579045,-24.6678795,12.4819,10.82588955,5.0346205,5.60787,-15.23201045,-18.5390795,3.7501,13.44718955,15.3241205,1.47775
9.5,1.67212955,0.5475205,94.3652,1.67212955,0.5475205,94.3652,-15.48981045,4.8992205,135.846,22.13718955,0.1139205,135.386,-16.50121045,1.3299205,85.7302,18.89158955,-2.7855795,82.547,-14.14545045,-4.4657795,49.043,12.60968955,10.1805205,45.3528,-11.85175045,-24.7478795,12.7866,10.85588955,4.5953205,5.60359,-15.20621045,-18.8023795,3.86178,13.44788955,14.9080205,1.47115
10,1.76430955,0.4566205,94.56,1.76430955,0.4566205,94.56,-15.36321045,4.7983205,136.061,22.26868955,0.1871205,135.606,-16.40801045,1.2074205,85.9657,18.99808955,-2.8423795,82.7422,-14.23388045,-4.3616795,49.248,12.72948955,9.6254205,45.3958,-11.86393045,-24.7848795,13.0652,10.88328955,4.1564205,5.59982,-15.21201045,-19.0077795,3.97437,13.45298955,14.4917205,1.46499
10.5,1.85385955,0.3651205,94.745,1.85385955,0.3651205,94.745,-15.23821045,4.6920205,136.265,22.39688955,0.2545205,135.815,-16.31631045,1.0869205,86.1929,19.10598955,-2.9021795,82.9258,-14.32518045,-4.2595795,49.4476,12.84868955,9.0709205,45.4358,-11.90309045,-24.7787795,13.3156,10.90758955,3.7178205,5.59655,-15.25171045,-19.1499795,4.08536,13.46108955,14.0753205,1.45799
11,1.93914955,0.2732205,94.9191,1.93914955,0.2732205,94.9191,-15.11611045,4.5812205,136.455,22.51978955,0.3153205,136.014,-16.22741045,0.9682205,86.4112,19.20948955,-2.9656795,83.0965,-14.41437045,-4.1608795,49.6398,12.96718955,8.5178205,45.4713,-11.97263045,-24.7213795,13.5305,10.92938955,3.2809205,5.59415,-15.32831045,-19.2174795,4.19043,13.47208955,13.6597205,1.45113
11.5,2.02077955,0.1807205,95.082,2.02077955,0.1807205,95.082,-14.99921045,4.4652205,136.631,22.64058955,0.3687205,136.2,-16.13891045,0.8515205,86.6203,19.31148955,-3.0325795,83.2549,-14.50276045,-4.0676795,49.8262,13.08428955,7.9676205,45.5036,-12.07702045,-24.6110795,13.7092,10.94698955,2.8460205,5.59262,-15.45171045,-19.2051795,4.29037,13.48568955,13.2440205,1.44456
12,2.09761955,0.0886205,95.232,2.09761955,0.0886205,95.232,-14.88438045,4.3468205,136.793,22.75668955,0.4145205,136.372,-16.05261045,0.7362205,86.8181,19.40698955,-3.1046795,83.3991,-14.58861045,-3.9806795,50.0026,13.19648955,7.4248205,45.5315,-12.21557045,-24.4392795,13.8438,10.96088955,2.4125205,5.59236,-15.61831045,-19.1000795,4.37958,13.49958955,12.8278205,1.43834
12.5,2.17167955,-0.0032795,95.3712,2.17167955,-0.0032795,95.3712,-14.77514045,4.2256205,136.94,22.87278955,0.4526205,136.533,-15.96651045,0.6226205,87.0076,19.50248955,-3.1779795,83.5316,-14.67095045,-3.8998795,50.1731,13.30618955,6.8870205,45.5561,-12.38779045,-24.2155795,13.9411,10.97068955,1.9811205,5.59299,-15.82751045,-18.9167795,4.4573,13.51438955,12.4119205,1.43251
13,2.24012955,-0.0941795,95.4955,2.24012955,-0.0941795,95.4955,-14.66889045,4.1038205,137.072,22.98488955,0.4816205,136.679,-15.88261045,0.5107205,87.182,19.58928955,-3.2578795,83.6495,-14.74828045,-3.8272795,50.3303,13.40668955,6.3628205,45.5765,-12.59837045,-23.9182795,13.987,10.97538955,1.5519205,5.59557,-16.08951045,-18.6222795,4.52074,13.52798955,11.9942205,1.4284
13.5,2.30557955,-0.1843795,95.6098,2.30557955,-0.1843795,95.6098,-14.56642045,3.9817205,137.191,23.09668955,0.5030205,136.814,-15.79881045,0.4004205,87.3486,19.67308955,-3.3396795,83.7567,-14.82444045,-3.7592795,50.4808,13.50318955,5.8455205,45.5943,-12.83821045,-23.5735795,13.9976,10.97658955,1.1237205,5.59879,-16.38221045,-18.2555795,4.56881,13.54038955,11.5761205,1.42416
14,2.36624955,-0.2724795,95.7092,2.36624955,-0.2724795,95.7092,-14.46730045,3.8604205,137.295,23.20688955,0.5152205,136.933,-15.71761045,0.2918205,87.499,19.75038955,-3.4263795,83.85,-14.89491045,-3.6964795,50.6174,13.58898955,5.3453205,45.6081,-13.11395045,-23.1564795,13.9608,10.97258955,0.6984205,5.60339,-16.72181045,-17.7832795,4.59907,13.55058955,11.1568205,1.42173
14.5,2.42348955,-0.3594795,95.7985,2.42348955,-0.3594795,95.7985,-14.37027045,3.7407205,137.388,23.31518955,0.5202205,137.04,-15.63681045,0.1848205,87.6396,19.82278955,-3.5168795,83.9333,-14.96471045,-3.6370795,50.7452,13.66828955,4.8557205,45.6197,-13.41470045,-22.6919795,13.8901,10.96478955,0.2737205,5.60895,-17.08801045,-17.2388795,4.61363,13.55908955,10.7355205,1.41965
15,2.47625955,-0.4438795,95.8757,2.47625955,-0.4438795,95.8757,-14.27616045,3.6237205,137.469,23.42208955,0.5167205,137.134,-15.55861045,0.0792205,87.7664,19.88728955,-3.6107795,84.0057,-15.03391045,-3.5754795,50.861,13.73888955,4.3819205,45.628,-13.74087045,-22.1697795,13.787,10.95358955,-0.1487795,5.61442,-17.47651045,-16.6156795,4.60982,13.56478955,10.3143205,1.418
15.5,2.52639955,-0.5264795,95.9424,2.52639955,-0.5264795,95.9424,-14.18268045,3.5091205,137.54,23.52688955,0.5063205,137.216,-15.48181045,-0.0256795,87.8809,19.94988955,-3.7079795,84.0681,-15.10031045,-3.5135795,50.9663,13.80128955,3.9223205,45.6334,-14.08859045,-21.5990795,13.6546,10.93838955,-0.5697795,5.62061,-17.88751045,-15.9231795,4.59123,13.56898955,9.8918205,1.41694
16,2.57145955,-0.6068795,96,2.57145955,-0.6068795,96,-14.09136045,3.3983205,137.603,23.62728955,0.4885205,137.286,-15.40811045,-0.1290795,87.9842,20.00228955,-3.8099795,84.1226,-15.17081045,-3.4446795,51.0614,13.85738955,3.4754205,45.6367,-14.45218045,-20.9861795,13.5022,10.92168955,-0.9893795,5.62642,-18.30481045,-15.1742795,4.55805,13.57158955,9.4687205,1.41576
16.5,2.61363955,-0.6845795,96.0469,2.61363955,-0.6845795,96.0469,-14.00080045,3.2907205,137.657,23.72478955,0.4634205,137.344,-15.33641045,-0.2334795,88.0737,20.05198955,-3.9146795,84.1672,-15.24151045,-3.3649795,51.145,13.90558955,3.0455205,45.6359,-14.83190045,-20.3248795,13.3323,10.90128955,-1.4064795,5.63157,-18.72741045,-14.3662795,4.51107,13.57248955,9.0468205,1.41405
17,2.65238955,-0.7607795,96.0866,2.65238955,-0.7607795,96.0866,-13.91071045,3.1867205,137.704,23.81768955,0.4328205,137.393,-15.26801045,-0.3372795,88.1537,20.09648955,-4.0242795,84.2056,-15.31481045,-3.2780795,51.2206,13.94888955,2.6256205,45.6334,-15.22121045,-19.6327795,13.1494,10.88028955,-1.8222795,5.63656,-19.15411045,-13.5169795,4.45458,13.57338955,8.6242205,1.41258
17.5,2.68697955,-0.8342795,96.1184,2.68697955,-0.8342795,96.1184,-13.82286045,3.0853205,137.745,23.90388955,0.3948205,137.431,-15.20271045,-0.4430795,88.2221,20.13588955,-4.1367795,84.2364,-15.39551045,-3.1659795,51.2869,13.98818955,2.2209205,45.6271,-15.61481045,-18.9056795,12.97,10.85728955,-2.2354795,5.64014,-19.56121045,-12.6349795,4.39129,13.57428955,8.2037205,1.40968
18,2.71993955,-0.9065795,96.1442,2.71993955,-0.9065795,96.1442,-13.73492045,2.9861205,137.781,23.98788955,0.3533205,137.46,-15.13921045,-0.5498795,88.2828,20.17428955,-4.2524795,84.2618,-15.47751045,-3.0466795,51.3471,14.02278955,1.8245205,45.6188,-16.01471045,-18.1540795,12.7837,10.83378955,-2.6471795,5.64307,-19.96921045,-11.7236795,4.32162,13.57478955,7.7845205,1.40667
18.5,2.74885955,-0.9770795,96.1642,2.74885955,-0.9770795,96.1642,-13.64918045,2.8887205,137.812,24.06328955,0.3047205,137.481,-15.08081045,-0.6590795,88.3341,20.20858955,-4.3735795,84.2813,-15.56781045,-2.8951795,51.4006,14.05748955,1.4403205,45.6072,-16.40991045,-17.3801795,12.6125,10.80968955,-3.0563795,5.64534,-20.35151045,-10.7968795,4.25406,13.57768955,7.3661205,1.40287
19,2.77627955,-1.0462795,96.1788,2.77627955,-1.0462795,96.1788,-13.56566045,2.7920205,137.838,24.13598955,0.2525205,137.493,-15.02261045,-0.7708795,88.3789,20.24368955,-4.4960795,84.2961,-15.66281045,-2.7293795,51.449,14.08828955,1.0642205,45.5936,-16.80631045,-16.5854795,12.4439,10.78528955,-3.4642795,5.64662,-20.72161045,-9.8518795,4.1824,13.57988955,6.9503205,1.39814
19.5,2.80199955,-1.1143795,96.1888,2.80199955,-1.1143795,96.1888,-13.48319045,2.6953205,137.859,24.20338955,0.1954205,137.497,-14.96891045,-0.8851795,88.4166,20.28018955,-4.6225795,84.3054,-15.76251045,-2.5359795,51.4935,14.11998955,0.6983205,45.5775,-17.19451045,-15.7762795,12.292,10.76048955,-3.8699795,5.64765,-21.07161045,-8.9002795,4.11723,13.58388955,6.5355205,1.39341
20,2.82599955,-1.1818795,96.1955,2.82599955,-1.1818795,96.1955,-13.40449045,2.5976205,137.877,24.26688955,0.1347205,137.495,-14.91651045,-1.0014795,88.4498,20.31808955,-4.7518795,84.3117,-15.86831045,-2.3213795,51.5355,14.15098955,0.3390205,45.5601,-17.57601045,-14.9585795,12.1527,10.73548955,-4.2745795,5.64868,-21.40251045,-7.9462795,4.05527,13.58878955,6.1211205,1.38848
20.5,2.84980955,-1.2482795,96.1979,2.84980955,-1.2482795,96.1979,-13.32716045,2.4982205,137.891,24.32808955,0.0707205,137.484,-14.86632045,-1.1208795,88.4777,20.36078955,-4.8811795,84.3127,-15.97771045,-2.0850795,51.5748,14.18078955,-0.0114795,45.5409,-17.94761045,-14.1281795,12.028,10.71018955,-4.6780795,5.64915,-21.71441045,-6.9889795,3.99853,13.59338955,5.7090205,1.38323
21,2.87273955,-1.3142795,96.1974,2.87273955,-1.3142795,96.1974,-13.25362045,2.3967205,137.899,24.38588955,0.0032205,137.468,-14.81901045,-1.2401795,88.5014,20.40668955,-5.0146795,84.3107,-16.08891045,-1.8238795,51.614,14.21188955,-0.3545795,45.5212,-18.30551045,-13.2978795,11.9206,10.68508955,-5.0801795,5.65111,-22.00711045,-6.0383795,3.95163,13.59918955,5.2958205,1.37918
21.5,2.89584955,-1.3794795,96.1937,2.89584955,-1.3794795,96.1937,-13.18388045,2.2917205,137.904,24.44188955,-0.0668795,137.445,-14.77208045,-1.3622795,88.5212,20.46038955,-5.1457795,84.3049,-16.20571045,-1.5428795,51.6516,14.24098955,-0.6892795,45.5004,-18.64871045,-12.4602795,11.8278,10.65878955,-5.4822795,5.65232,-22.27791045,-5.0902795,3.90978,13.60418955,4.8834205,1.3748
22,2.91839955,-1.4439795,96.1878,2.91839955,-1.4439795,96.1878,-13.11739045,2.1839205,137.905,24.49608955,-0.1389795,137.416,-14.72880045,-1.4830795,88.5381,20.51478955,-5.2788795,84.2962,-16.31861045,-1.2424795,51.6909,14.27018955,-1.0167795,45.4801,-18.97611045,-11.6262795,11.751,10.63358955,-5.8834795,5.65517,-22.52941045,-4.1526795,3.87732,13.60908955,4.4708205,1.37189
22.5,2.94177955,-1.5075795,96.1797,2.94177955,-1.5075795,96.1797,-13.05433045,2.0727205,137.903,24.54888955,-0.2130795,137.384,-14.68598045,-1.6036795,88.5518,20.57808955,-5.4090795,84.2845,-16.43411045,-0.9267795,51.7304,14.29838955,-1.3360795,45.4595,-19.28541045,-10.7936795,11.686,10.60678955,-6.2846795,5.65787,-22.76541045,-3.2232795,3.85281,13.61318955,4.0569205,1.36934
23,2.96367955,-1.5700795,96.1699,2.96367955,-1.5700795,96.1699,-12.99640045,1.9578205,137.897,24.59968955,-0.2876795,137.347,-14.64670045,-1.7226795,88.5627,20.63928955,-5.5385795,84.2711,-16.54551045,-0.5929795,51.7721,14.32398955,-1.6482795,45.4395,-19.57511045,-9.9655795,11.6363,10.58148955,-6.6858795,5.66164,-22.97701045,-2.3060795,3.83582,13.61628955,3.6429205,1.36759
23.5,2.98646955,-1.6311795,96.159,2.98646955,-1.6311795,96.159,-12.94064045,1.8408205,137.888,24.64868955,-0.3636795,137.307,-14.60904045,-1.8378795,88.5716,20.70678955,-5.6637795,84.2552,-16.65261045,-0.2501795,51.8166,14.34848955,-1.9530795,45.4199,-19.84611045,-9.1455795,11.596,10.55558955,-7.0865795,5.66568,-23.17561045,-1.4018795,3.82698,13.61788955,3.2286205,1.36651
24,3.00672955,-1.6911795,96.1466,3.00672955,-1.6911795,96.1466,-12.89171045,1.7194205,137.876,24.69458955,-0.4394795,137.266,-14.57442045,-1.9508795,88.577,20.76918955,-5.7879795,84.2382,-16.75681045,0.1104205,51.8628,14.36898955,-2.2498795,45.4001,-20.09241045,-8.3315795,11.5698,10.52998955,-7.4875795,5.67,-23.34821045,-0.5111795,3.82646,13.61948955,2.8127205,1.36609
24.5,3.02631955,-1.7491795,96.1345,3.02631955,-1.7491795,96.1345,-12.84517045,1.5967205,137.863,24.73728955,-0.5159795,137.224,-14.54368045,-2.0583795,88.5816,20.83128955,-5.9063795,84.22,-16.85311045,0.4778205,51.9141,14.38708955,-2.5405795,45.3811,-20.31921045,-7.5299795,11.5534,10.50588955,-7.8882795,5.67455,-23.50411045,0.3621205,3.83299,13.61938955,2.3977205,1.36578
25,3.04361955,-1.8058795,96.1214,3.04361955,-1.8058795,96.1214,-12.80350045,1.4717205,137.847,24.77618955,-0.5917795,137.181,-14.51562045,-2.1621795,88.5832,20.88698955,-6.0228795,84.2007,-16.94311045,0.8548205,51.9675,14.40168955,-2.8246795,45.3614,-20.52471045,-6.7357795,11.5466,10.48168955,-8.2889795,5.67897,-23.64001045,1.2233205,3.84698,13.61968955,1.9815205,1.36618
25.5,3.05811955,-1.8601795,96.1093,3.05811955,-1.8601795,96.1093,-12.76638045,1.3446205,137.83,24.80998955,-0.6676795,137.14,-14.49211045,-2.2586795,88.5841,20.93628955,-6.1333795,84.181,-17.02661045,1.2425205,52.0269,14.41138955,-3.1019795,45.3415,-20.70501045,-5.9581795,11.5511,10.45868955,-8.6894795,5.68304,-23.75471045,2.0619205,3.8696,13.61878955,1.5662205,1.3659
26,3.07023955,-1.9129795,96.0972,3.07023955,-1.9129795,96.0972,-12.73228045,1.2173205,137.813,24.83918955,-0.7428795,137.1,-14.47225045,-2.3507795,88.5836,20.97778955,-6.2402795,84.1607,-17.10101045,1.6332205,52.0895,14.41818955,-3.3751795,45.3211,-20.86921045,-5.1886795,11.5633,10.43698955,-9.0898795,5.68714,-23.85151045,2.8890205,3.89779,13.61858955,1.1513205,1.3662
26.5,3.07870955,-1.9638795,96.0856,3.07870955,-1.9638795,96.0856,-12.70283045,1.0883205,137.794,24.86268955,-0.8182795,137.062,-14.45641045,-2.4355795,88.5814,21.00818955,-6.3440795,84.1394,-17.16901045,2.0345205,52.1569,14.42008955,-3.6415795,45.2992,-21.00761045,-4.4360795,11.5861,10.41478955,-9.4899795,5.69042,-23.92801045,3.6939205,3.93527,13.61838955,0.7365205,1.36604
27,3.08423955,-2.0131795,96.075,3.08423955,-2.0131795,96.075,-12.67591045,0.9597205,137.776,24.88218955,-0.8930795,137.026,-14.44473045,-2.5154795,88.5793,21.02768955,-6.4437795,84.1184,-17.22921045,2.4362205,52.2284,14.41768955,-3.9049795,45.2768,-21.12951045,-3.6938795,11.615,10.39508955,-9.8903795,5.69417,-23.98721045,4.4861205,3.97845,13.61858955,0.3228205,1.36596
27.5,3.08698955,-2.0609795,96.0644,3.08698955,-2.0609795,96.0644,-12.65160045,0.8306205,137.757,24.89568955,-0.9690795,136.991,-14.43724045,-2.5885795,88.576,21.03888955,-6.5404795,84.095,-17.28111045,2.8433205,52.3036,14.41238955,-4.1626795,45.2529,-21.23151045,-2.9656795,11.6524,10.37398955,-10.2905795,5.69711,-24.02841045,5.2604205,4.02857,13.61948955,-0.0907795,1.36607
28,3.08584955,-2.1075795,96.0545,3.08584955,-2.1075795,96.0545,-12.63078045,0.7017205,137.738,24.90518955,-1.0448795,136.957,-14.43285045,-2.6552795,88.5726,21.03418955,-6.6350795,84.0716,-17.32691045,3.2523205,52.3825,14.40148955,-4.4162795,45.2275,-21.31311045,-2.2535795,11.6965,10.35478955,-10.6907795,5.70054,-24.05131045,6.0159205,4.08558,13.62088955,-0.5035795,1.36598
28.5,3.08399955,-2.1532795,96.0444,3.08399955,-2.1532795,96.0444,-12.60991045,0.5734205,137.719,24.91168955,-1.1219795,136.923,-14.43139045,-2.7181795,88.5688,21.02758955,-6.7265795,84.0461,-17.36721045,3.6595205,52.4627,14.38948955,-4.6668795,45.2017,-21.38371045,-1.5481795,11.7432,10.33468955,-11.0911795,5.70396,-24.06341045,6.7639205,4.1455,13.62268955,-0.9163795,1.36669
29,3.07816955,-2.1980795,96.0337,3.07816955,-2.1980795,96.0337,-12.59284045,0.4455205,137.698,24.91368955,-1.2003795,136.889,-14.43374045,-2.7724795,88.564,21.00448955,-6.8162795,84.0182,-17.39931045,4.0674205,52.5461,14.37248955,-4.9108795,45.1739,-21.43011045,-0.8664795,11.7978,10.31518955,-11.4918795,5.70803,-24.05291045,7.4845205,4.21188,13.62448955,-1.3290795,1.36741
29.5,3.07223955,-2.2425795,96.0229,3.07223955,-2.2425795,96.0229,-12.57569045,0.3184205,137.679,24.91488955,-1.2794795,136.855,-14.43689045,-2.8250795,88.5595,20.97988955,-6.9046795,83.9892,-17.42881045,4.4696205,52.6288,14.35458955,-5.1531795,45.1461,-21.46811045,-0.1871795,11.8499,10.29528955,-11.8926795,5.71248,-24.03561045,8.2042205,4.27879,13.62648955,-1.7419795,1.36866
