[Gait],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
氏名,周期,歩行率,立脚,%,遊脚,%,両足支持,%,ストライド,ステップ,歩隔,,,,,,,,,,,,,,,,,,,,,,,,,
Group1(R),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
SD,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
CV,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Group1(L),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
SD,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
CV,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
[Data],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cycle(%),重心[x](cm),重心[y](cm),重心[z](cm),重心[x](cm),重心[y](cm),重心[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左大転子[x](cm),左大転子[y](cm),左大転子[z](cm),右大転子[x](cm),右大転子[y](cm),右大転子[z](cm),左外側上顆[x](cm),左外側上顆[y](cm),左外側上顆[z](cm),右外側上顆[x](cm),右外側上顆[y](cm),右外側上顆[z](cm),左外果[x](cm),左外果[y](cm),左外果[z](cm),右外果[x](cm),右外果[y](cm),右外果[z](cm),左第５中足骨頭[x](cm),左第５中足骨頭[y](cm),左第５中足骨頭[z](cm),右第５中足骨頭[x](cm),右第５中足骨頭[y](cm),右第５中足骨頭[z](cm)
21.5,2.156011282,0.947336,94.6543,2.156011282,0.947336,94.6543,-16.88606872,3.298536,135.352,23.12463128,-0.663164,134.696,-14.66126872,2.151136,84.1535,19.87633128,-0.152064,84.6621,-15.50486872,6.588236,47.1425,15.43543128,4.740536,46.6034,-13.73866872,-20.699564,21.6546,11.63573128,0.017336,9.37319,-14.20026872,-19.943064,10.142,14.40673128,9.142536,3.94826
22,2.173861282,0.920936,94.6982,2.173861282,0.920936,94.6982,-16.85916872,3.208436,135.414,23.16483128,-0.629064,134.779,-14.64786872,2.160236,84.2003,19.86013128,-0.296764,84.6814,-15.47186872,7.041836,47.2594,15.42933128,4.271936,46.6139,-13.68886872,-19.992564,21.453,11.64343128,-0.529364,9.38196,-14.19726872,-18.931564,9.98961,14.41303128,8.598736,3.9475
22.5,2.190181282,0.893336,94.7398,2.190181282,0.893336,94.7398,-16.83176872,3.117136,135.475,23.20213128,-0.597064,134.859,-14.63806872,2.168236,84.2467,19.84283128,-0.442164,84.6979,-15.43806872,7.484436,47.375,15.42183128,3.804536,46.6242,-13.64016872,-19.276264,21.2398,11.64983128,-1.074764,9.39092,-14.19966872,-17.907064,9.83467,14.41873128,8.056036,3.94564
23,2.205411282,0.861136,94.7759,2.205411282,0.861136,94.7759,-16.80276872,3.024336,135.531,23.23303128,-0.571764,134.931,-14.63106872,2.168936,84.2932,19.82923128,-0.593164,84.7074,-15.40026872,7.898436,47.489,15.41353128,3.336936,46.6344,-13.59106872,-18.534764,20.9827,11.64823128,-1.616464,9.39533,-14.22036872,-16.835064,9.65408,14.42323128,7.514436,3.94001
23.5,2.220261282,0.827036,94.8098,2.220261282,0.827036,94.8098,-16.77246872,2.930936,135.586,23.26163128,-0.548964,134.998,-14.62856872,2.166836,84.3387,19.81893128,-0.746464,84.7166,-15.36076872,8.296836,47.6016,15.40473128,2.870736,46.6447,-13.54406872,-17.781264,20.7103,11.64903128,-2.156964,9.4028,-14.25036872,-15.746764,9.46763,14.42673128,6.973336,3.9333
24,2.233881282,0.791636,94.8414,2.233881282,0.791636,94.8414,-16.74146872,2.836936,135.639,23.28783128,-0.528164,135.062,-14.63006872,2.162036,84.3831,19.80843128,-0.900064,84.724,-15.31966872,8.682936,47.7118,15.39473128,2.407636,46.6542,-13.49716872,-17.016864,20.4268,11.64763128,-2.696764,9.41038,-14.28636872,-14.646664,9.27877,14.43013128,6.432536,3.92618
24.5,2.245991282,0.752636,94.8673,2.245991282,0.752636,94.8673,-16.70836872,2.744236,135.686,23.30713128,-0.513064,135.117,-14.63746872,2.150636,84.4267,19.80263128,-1.058264,84.7274,-15.27636872,9.034136,47.8186,15.38483128,1.949736,46.6642,-13.45066872,-16.224964,20.1056,11.63873128,-3.232564,9.4155,-14.34206872,-13.507064,9.07471,14.43293128,5.892236,3.91844
25,2.257551282,0.712136,94.8912,2.257551282,0.712136,94.8912,-16.67446872,2.652536,135.73,23.32523128,-0.500164,135.168,-14.64956872,2.134636,84.468,19.79863128,-1.217164,84.7307,-15.23006872,9.370236,47.9231,15.37463128,1.496136,46.6744,-13.40836872,-15.421764,19.7767,11.63213128,-3.768264,9.42412,-14.40516872,-12.359364,8.86918,14.43633128,5.352336,3.91138
25.5,2.267801282,0.670436,94.9122,2.267801282,0.670436,94.9122,-16.64056872,2.561236,135.771,23.34083128,-0.489164,135.215,-14.66556872,2.115236,84.5077,19.79433128,-1.376564,84.7333,-15.18346872,9.689636,48.0247,15.36373128,1.046936,46.6835,-13.36456872,-14.603564,19.4341,11.62383128,-4.302964,9.43318,-14.47646872,-11.198564,8.66106,14.43993128,4.812236,3.90505
26,2.275501282,0.627036,94.929,2.275501282,0.627036,94.929,-16.60696872,2.475136,135.806,23.35103128,-0.481964,135.255,-14.68816872,2.088636,84.5459,19.79103128,-1.537664,84.7341,-15.13616872,9.976336,48.1228,15.35223128,0.606336,46.6931,-13.32236872,-13.758464,19.0667,11.61113128,-4.835664,9.44273,-14.56326872,-10.012364,8.44653,14.44413128,4.272036,3.9011
26.5,2.282761282,0.582136,94.9436,2.282761282,0.582136,94.9436,-16.57326872,2.391136,135.838,23.36073128,-0.476764,135.292,-14.71346872,2.055136,84.5807,19.78733128,-1.698064,84.7344,-15.08496872,10.247536,48.217,15.34133128,0.170836,46.7032,-13.28546872,-12.901664,18.697,11.60093128,-5.369164,9.45499,-14.65806872,-8.822764,8.23415,14.44993128,3.731936,3.89824
27,2.287821282,0.536536,94.9552,2.287821282,0.536536,94.9552,-16.54196872,2.309636,135.866,23.36783128,-0.473164,135.324,-14.74246872,2.017836,84.6132,19.78143128,-1.858664,84.735,-15.03586872,10.497036,48.3087,15.32923128,-0.258464,46.7122,-13.24616872,-12.023864,18.3119,11.59473128,-5.901464,9.47108,-14.76226872,-7.619564,8.01971,14.45643128,3.192036,3.8979
27.5,2.289951282,0.490136,94.9632,2.289951282,0.490136,94.9632,-16.51326872,2.235336,135.888,23.37143128,-0.471664,135.352,-14.77546872,1.970736,84.6429,19.77193128,-2.017464,84.7336,-14.98646872,10.718736,48.3954,15.31633128,-0.679564,46.7216,-13.20946872,-11.122064,17.9156,11.58463128,-6.433264,9.48743,-14.87826872,-6.404464,7.80722,14.46403128,2.651836,3.8991
28,2.291411282,0.443036,94.9694,2.291411282,0.443036,94.9694,-16.48596872,2.164136,135.907,23.37413128,-0.471664,135.377,-14.80906872,1.917836,84.6695,19.76113128,-2.174764,84.7315,-14.93486872,10.927136,48.4781,15.30443128,-1.096264,46.7315,-13.17676872,-10.209664,17.5203,11.57833128,-6.965764,9.50628,-15.00056872,-5.188364,7.59941,14.47273128,2.111436,3.90148
28.5,2.290171282,0.395536,94.9729,2.290171282,0.395536,94.9729,-16.46336872,2.097336,135.921,23.37523128,-0.472764,135.399,-14.84496872,1.858536,84.693,19.74553128,-2.330464,84.7295,-14.88616872,11.111736,48.558,15.29003128,-1.505964,46.7408,-13.14326872,-9.272664,17.1138,11.58143128,-7.497864,9.53187,-15.13126872,-3.961964,7.39277,14.48283128,1.572236,3.90628
29,2.286361282,0.347636,94.9731,2.286361282,0.347636,94.9731,-16.44526872,2.037636,135.931,23.37423128,-0.474764,135.418,-14.88076872,1.788736,84.7123,19.72433128,-2.482164,84.7248,-14.83796872,11.273636,48.6304,15.27633128,-1.909764,46.7507,-13.11166872,-8.316864,16.7087,11.58083128,-8.028664,9.55623,-15.26856872,-2.734064,7.19724,14.49343128,1.033136,3.91036
29.5,2.281231282,0.299736,94.9718,2.281231282,0.299736,94.9718,-16.43046872,1.981836,135.938,23.37103128,-0.477864,135.434,-14.91686872,1.714636,84.7289,19.70183128,-2.631664,84.7193,-14.78926872,11.423036,48.6988,15.26243128,-2.309964,46.7609,-13.08256872,-7.349564,16.3055,11.58723128,-8.560264,9.58495,-15.40986872,-1.504864,7.00796,14.50453128,0.494136,3.91539
30,2.274281282,0.251636,94.9682,2.274281282,0.251636,94.9682,-16.41956872,1.930436,135.942,23.36813128,-0.481464,135.448,-14.95256872,1.632336,84.742,19.67383128,-2.777864,84.713,-14.74346872,11.552636,48.7631,15.24693128,-2.704164,46.7716,-13.05506872,-6.361064,15.9004,11.60043128,-9.091164,9.61854,-15.55496872,-0.270364,6.82499,14.51673128,-0.043164,3.92041
30.5,2.265111282,0.203736,94.9617,2.265111282,0.203736,94.9617,-16.41536872,1.885036,135.941,23.36303128,-0.485064,135.457,-14.98586872,1.541836,84.7503,19.64163128,-2.919164,84.7044,-14.69986872,11.663336,48.8185,15.23273128,-3.094364,46.7832,-13.02646872,-5.359464,15.507,11.61303128,-9.618664,9.65143,-15.69686872,0.961136,6.662,14.52873128,-0.579364,3.92393
31,2.254531282,0.155936,94.9538,2.254531282,0.155936,94.9538,-16.41476872,1.844136,135.94,23.35553128,-0.489864,135.465,-15.01956872,1.446636,84.7558,19.60863128,-3.057464,84.6946,-14.65606872,11.761636,48.8683,15.21763128,-3.481464,46.7953,-12.99996872,-4.345064,15.1177,11.63293128,-10.147164,9.68966,-15.83926872,2.193936,6.50753,14.54053128,-1.115264,3.92725
31.5,2.243321282,0.108136,94.9442,2.243321282,0.108136,94.9442,-16.41616872,1.805936,135.936,23.34903128,-0.494364,135.469,-15.05166872,1.345236,84.758,19.57233128,-3.192064,84.6838,-14.61436872,11.845836,48.913,15.20323128,-3.864664,46.809,-12.97736872,-3.316864,14.7362,11.65493128,-10.673764,9.72965,-15.97916872,3.429036,6.36474,14.55273128,-1.649464,3.92944
32,2.230121282,0.061136,94.9324,2.230121282,0.061136,94.9324,-16.42536872,1.773236,135.929,23.33953128,-0.499164,135.469,-15.08176872,1.239336,84.756,19.53503128,-3.321864,84.6724,-14.57646872,11.914236,48.9485,15.18923128,-4.243464,46.8238,-12.95046872,-2.280264,14.3739,11.67943128,-11.195964,9.77109,-16.10136872,4.662236,6.24741,14.56473128,-2.181964,3.93082
32.5,2.216431282,0.014336,94.9196,2.216431282,0.014336,94.9196,-16.43616872,1.744036,135.922,23.32873128,-0.504864,135.466,-15.11166872,1.129136,84.7515,19.49743128,-3.448464,84.6599,-14.53806872,11.972936,48.977,15.17583128,-4.620564,46.8399,-12.92486872,-1.233364,14.0197,11.70603128,-11.717764,9.81565,-16.21866872,5.896536,6.14087,14.57603128,-2.714364,3.93128
33,2.201971282,-0.031964,94.9054,2.201971282,-0.031964,94.9054,-16.44946872,1.717236,135.914,23.31733128,-0.510364,135.459,-15.14166872,1.016336,84.7438,19.45973128,-3.571664,84.6472,-14.50126872,12.020536,48.9995,15.16353128,-4.993564,46.8579,-12.90386872,-0.179064,13.6823,11.73283128,-12.236864,9.86108,-16.32416872,7.131836,6.05222,14.58733128,-3.245264,3.93153
33.5,2.186461282,-0.077264,94.8903,2.186461282,-0.077264,94.8903,-16.46816872,1.694736,135.904,23.30353128,-0.516464,135.448,-15.17086872,0.901936,84.7334,19.42323128,-3.690564,84.6358,-14.46716872,12.056636,49.0142,15.15133128,-5.361664,46.8774,-12.87846872,0.879136,13.3678,11.76093128,-12.752064,9.9083,-16.40226872,8.367536,5.98924,14.59923128,-3.774864,3.93245
34,2.170631282,-0.122164,94.8744,2.170631282,-0.122164,94.8744,-16.48756872,1.675036,135.894,23.28873128,-0.523564,135.434,-15.20016872,0.786736,84.7208,19.38633128,-3.807564,84.6243,-14.43366872,12.085136,49.0212,15.14073128,-5.728964,46.8988,-12.85376872,1.944136,13.0662,11.78803128,-13.265464,9.95763,-16.46856872,9.605536,5.93891,14.61043128,-4.304764,3.93374
34.5,2.153411282,-0.165964,94.8578,2.153411282,-0.165964,94.8578,-16.51046872,1.658036,135.883,23.27073128,-0.531164,135.416,-15.23186872,0.672336,84.7061,19.35173128,-3.921164,84.6137,-14.40096872,12.106136,49.0227,15.13043128,-6.090664,46.9212,-12.83166872,3.008636,12.7865,11.81443128,-13.776564,10.0079,-16.51376872,10.841336,5.90992,14.62193128,-4.833864,3.93633
35,2.135561282,-0.208364,94.8412,2.135561282,-0.208364,94.8412,-16.53616872,1.645036,135.87,23.25103128,-0.539964,135.394,-15.26366872,0.559736,84.69,19.31763128,-4.031164,84.6058,-14.37026872,12.118436,49.0174,15.12063128,-6.446764,46.9458,-12.80686872,4.073236,12.5353,11.83823128,-14.284164,10.0594,-16.52576872,12.078336,5.90756,14.63473128,-5.362864,3.94161
35.5,2.116731282,-0.250164,94.8241,2.116731282,-0.250164,94.8241,-16.56396872,1.634436,135.857,23.22993128,-0.549864,135.369,-15.29626872,0.448936,84.6724,19.28293128,-4.140364,84.5984,-14.34006872,12.125536,49.007,15.11123128,-6.801864,46.9719,-12.78386872,5.140636,12.2973,11.86193128,-14.790264,10.1126,-16.52566872,13.317336,5.91637,14.64713128,-5.891964,3.94827
36,2.096031282,-0.290464,94.8068,2.096031282,-0.290464,94.8068,-16.59506872,1.627336,135.841,23.20403128,-0.561564,135.342,-15.33216872,0.342236,84.654,19.24983128,-4.246064,84.5925,-14.31046872,12.128436,48.9911,15.10133128,-7.149464,46.998,-12.76076872,6.197336,12.0855,11.88333128,-15.294464,10.1675,-16.49736872,14.545636,5.94833,14.66083128,-6.421464,3.95779
36.5,2.073571282,-0.328664,94.79,2.073571282,-0.328664,94.79,-16.62916872,1.624636,135.824,23.17503128,-0.575064,135.311,-15.36886872,0.241836,84.6351,19.21493128,-4.348764,84.5897,-14.28286872,12.125836,48.9713,15.09083128,-7.491064,47.0262,-12.73796872,7.248436,11.9037,11.90113128,-15.796364,10.2236,-16.43986872,15.770636,6.0052,14.67593128,-6.951264,3.97103
37,2.049661282,-0.366264,94.7728,2.049661282,-0.366264,94.7728,-16.66656872,1.624236,135.804,23.14413128,-0.589564,135.279,-15.40626872,0.143536,84.6153,19.17913128,-4.450764,84.587,-14.25606872,12.119736,48.9488,15.07953128,-7.830864,47.0552,-12.71736872,8.299136,11.7345,11.91923128,-16.297564,10.2811,-16.37196872,16.996136,6.07282,14.69083128,-7.481164,3.98523
37.5,2.023041282,-0.402064,94.7558,2.023041282,-0.402064,94.7558,-16.70746872,1.628136,135.782,23.10703128,-0.607564,135.246,-15.44606872,0.054036,84.5955,19.14133128,-4.548464,84.5856,-14.22996872,12.112236,48.9215,15.06713128,-8.161364,47.0837,-12.69576872,9.323136,11.5944,11.93543128,-16.796664,10.3419,-16.27816872,18.191436,6.16236,14.70803128,-8.011964,4.00314
38,1.993181282,-0.435464,94.7389,1.993181282,-0.435464,94.7389,-16.75346872,1.636836,135.755,23.06533128,-0.627264,135.212,-15.48656872,-0.027464,84.5756,19.10033128,-4.643464,84.5851,-14.20566872,12.102936,48.8935,15.05143128,-8.485564,47.113,-12.67806872,10.334336,11.4806,11.94793128,-17.295064,10.4034,-16.16846872,19.373636,6.27274,14.72573128,-8.542564,4.02283
38.5,1.962001282,-0.468264,94.722,1.962001282,-0.468264,94.722,-16.80206872,1.647736,135.726,23.02133128,-0.648464,135.177,-15.52676872,-0.106264,84.5556,19.05783128,-4.736764,84.5849,-14.18276872,12.090836,48.8638,15.03513128,-8.806764,47.1428,-12.66206872,11.338236,11.3802,11.96053128,-17.792664,10.4664,-16.04926872,20.549236,6.39435,14.74353128,-9.073364,4.04314
39,1.926521282,-0.498764,94.7045,1.926521282,-0.498764,94.7045,-16.85686872,1.663936,135.692,22.96913128,-0.674064,135.142,-15.56766872,-0.171264,84.5351,19.00993128,-4.825064,84.5831,-14.16146872,12.080936,48.8311,15.01633128,-9.118264,47.1722,-12.64646872,12.296836,11.306,11.97333128,-18.287964,10.5347,-15.91986872,21.668736,6.53177,14.76303128,-9.603964,4.06515
39.5,1.887831282,-0.527464,94.6867,1.887831282,-0.527464,94.6867,-16.91686872,1.684136,135.653,22.91223128,-0.700864,135.107,-15.60856872,-0.229764,84.5145,18.95983128,-4.910064,84.5802,-14.14156872,12.071536,48.799,14.99383128,-9.422864,47.2008,-12.63576872,13.233036,11.2506,11.98103128,-18.782464,10.6021,-15.78756872,22.762336,6.68435,14.78243128,-10.133564,4.08641
40,1.847631282,-0.555264,94.669,1.847631282,-0.555264,94.669,-16.97896872,1.706736,135.612,22.85173128,-0.729764,135.073,-15.64796872,-0.282764,84.4938,18.90753128,-4.992464,84.5775,-14.12406872,12.059936,48.766,14.97053128,-9.723364,47.2301,-12.62626872,14.150636,11.2096,11.98883128,-19.276164,10.6724,-15.65046872,23.834436,6.84702,14.80183128,-10.663264,4.10798
40.5,1.802491282,-0.580864,94.6493,1.802491282,-0.580864,94.6493,-17.04906872,1.734936,135.564,22.78263128,-0.762864,135.039,-15.68656872,-0.319764,84.4717,18.84973128,-5.067964,84.5692,-14.10786872,12.053836,48.7306,14.94423128,-10.013164,47.2588,-12.62046872,14.998536,11.1871,11.99653128,-19.766264,10.7475,-15.52246872,24.819136,7.01495,14.82153128,-11.190864,4.12764
41,1.755611282,-0.605464,94.629,1.755611282,-0.605464,94.629,-17.12196872,1.765036,135.513,22.71013128,-0.796864,135.005,-15.72496872,-0.351964,84.449,18.79183128,-5.140964,84.5595,-14.09316872,12.048836,48.6948,14.91643128,-10.297664,47.2862,-12.61666872,15.820636,11.1726,11.99923128,-20.254464,10.8216,-15.39876872,25.773136,7.18863,14.84123128,-11.717264,4.14616
41.5,1.706361282,-0.628664,94.6083,1.706361282,-0.628664,94.6083,-17.19796872,1.798936,135.459,22.63183128,-0.833364,134.972,-15.76106872,-0.373964,84.4259,18.73213128,-5.209364,84.5479,-14.08096872,12.044136,48.6586,14.88693128,-10.574864,47.3145,-12.61516872,16.598136,11.1725,12.00023128,-20.741464,10.8996,-15.28116872,26.671336,7.36718,14.86013128,-12.242964,4.16359
42,1.653811282,-0.650464,94.5847,1.653811282,-0.650464,94.5847,-17.27976872,1.836236,135.4,22.54743128,-0.872764,134.939,-15.79656872,-0.381664,84.4002,18.67063128,-5.270564,84.5303,-14.07006872,12.044836,48.6191,14.85653128,-10.842064,47.3421,-12.61766872,17.294636,11.1771,11.99833128,-21.222864,10.9802,-15.18256872,27.471236,7.53548,14.87863128,-12.765764,4.17877
42.5,1.600481282,-0.671864,94.5602,1.600481282,-0.671864,94.5602,-17.36276872,1.874636,135.339,22.46073128,-0.913164,134.906,-15.83176872,-0.384564,84.3736,18.61013128,-5.330064,84.5111,-14.06046872,12.046936,48.5777,14.82643128,-11.105264,47.3685,-12.61956872,17.962136,11.1823,11.99393128,-21.701864,11.0611,-15.09036872,28.235736,7.70045,14.89753128,-13.287564,4.1937
43,1.544801282,-0.691664,94.5342,1.544801282,-0.691664,94.5342,-17.44896872,1.917436,135.274,22.36803128,-0.955564,134.872,-15.86566872,-0.373964,84.3456,18.55033128,-5.382964,84.4884,-14.05206872,12.053336,48.5357,14.79403128,-11.357564,47.3957,-12.62436872,18.552836,11.1949,11.98263128,-22.178364,11.1446,-15.01546872,28.905136,7.85609,14.91493128,-13.807564,4.20654
43.5,1.487671282,-0.710664,94.5051,1.487671282,-0.710664,94.5051,-17.53726872,1.962036,135.207,22.27123128,-1.000264,134.836,-15.90016872,-0.349864,84.3144,18.49223128,-5.429564,84.4612,-14.04576872,12.062336,48.4878,14.76413128,-11.601164,47.422,-12.63066872,19.061736,11.1999,11.96753128,-22.648264,11.2303,-14.95706872,29.479236,7.9859,14.93243128,-14.325764,4.2209
44,1.430011282,-0.729464,94.4747,1.430011282,-0.729464,94.4747,-17.62676872,2.007736,135.139,22.17293128,-1.045764,134.8,-15.93476872,-0.320464,84.2824,18.43523128,-5.474364,84.4325,-14.04016872,12.073936,48.4378,14.73433128,-11.840364,47.4476,-12.63586872,19.534636,11.2,11.95153128,-23.115764,11.3175,-14.90576872,30.009836,8.10252,14.95033128,-14.843264,4.23547
44.5,1.371171282,-0.746764,94.4416,1.371171282,-0.746764,94.4416,-17.71746872,2.057036,135.069,22.07113128,-1.092664,134.761,-15.97056872,-0.276264,84.2479,18.38193128,-5.511864,84.4003,-14.03486872,12.092636,48.3848,14.70393128,-12.066264,47.4727,-12.64136872,19.909036,11.1954,11.92493128,-23.578764,11.4053,-14.87356872,30.421136,8.19006,14.96753128,-15.358764,4.25076
45,1.311611282,-0.763564,94.4061,1.311611282,-0.763564,94.4061,-17.80806872,2.107636,134.998,21.96633128,-1.141264,134.72,-16.00806872,-0.220964,84.2115,18.33063128,-5.544664,84.3662,-14.03196872,12.112236,48.3264,14.67593128,-12.285964,47.4972,-12.64726872,20.220136,11.178,11.89623128,-24.037064,11.4959,-14.84766872,30.761336,8.24413,14.98493128,-15.874264,4.27047
45.5,1.251601282,-0.779664,94.3687,1.251601282,-0.779664,94.3687,-17.90006872,2.160136,134.925,21.86123128,-1.190464,134.676,-16.04626872,-0.158164,84.1739,18.28043128,-5.574164,84.3306,-14.02946872,12.136336,48.265,14.64753128,-12.498464,47.5206,-12.65166872,20.477736,11.1495,11.86553128,-24.492464,11.5878,-14.82856872,31.039236,8.27182,15.00313128,-16.389464,4.29172
46,1.190711282,-0.794464,94.3281,1.190711282,-0.794464,94.3281,-17.99236872,2.214736,134.852,21.75423128,-1.241064,134.629,-16.08796872,-0.081264,84.1341,18.23333128,-5.596664,84.2925,-14.02836872,12.168836,48.1997,14.61953128,-12.697564,47.5423,-12.65396872,20.638636,11.1071,11.82763128,-24.942364,11.6816,-14.82036872,31.202436,8.25509,15.02103128,-16.903364,4.31701
46.5,1.128951282,-0.808364,94.2859,1.128951282,-0.808364,94.2859,-18.08456872,2.271736,134.779,21.64473128,-1.292864,134.578,-16.13106872,0.003136,84.0941,18.18673128,-5.615164,84.2542,-14.02926872,12.202836,48.1315,14.59123128,-12.891064,47.5633,-12.65676872,20.757936,11.0536,11.78823128,-25.390264,11.7779,-14.81076872,31.319836,8.20865,15.03903128,-17.418064,4.34716
47,1.066401282,-0.820664,94.2412,1.066401282,-0.820664,94.2412,-18.17816872,2.330636,134.704,21.53563128,-1.344664,134.525,-16.17636872,0.097936,84.0531,18.13993128,-5.628364,84.215,-14.03186872,12.242236,48.0588,14.56223128,-13.074864,47.5821,-12.65736872,20.812936,10.9828,11.74803128,-25.834264,11.8764,-14.80316872,31.364036,8.12236,15.05843128,-17.933064,4.38138
47.5,1.002271282,-0.831364,94.1936,1.002271282,-0.831364,94.1936,-18.27316872,2.391336,134.628,21.42493128,-1.398564,134.466,-16.22446872,0.204236,84.0116,18.09243128,-5.633564,84.1735,-14.03796872,12.293836,47.9851,14.53223128,-13.244064,47.5987,-12.65676872,20.784036,10.8976,11.70563128,-26.272364,11.9786,-14.79746872,31.310436,7.9888,15.07633128,-18.446764,4.41868
48,0.936771282,-0.840164,94.1452,0.936771282,-0.840164,94.1452,-18.36886872,2.455536,134.551,21.31213128,-1.452464,134.406,-16.27356872,0.315036,83.9713,18.04393128,-5.634664,84.1325,-14.04626872,12.347536,47.9104,14.49913128,-13.406964,47.6134,-12.65656872,20.732436,10.8049,11.66263128,-26.709764,12.0834,-14.78696872,31.231236,7.83452,15.09413128,-18.960964,4.46016
48.5,0.869331282,-0.846664,94.0943,0.869331282,-0.846664,94.0943,-18.46726872,2.521236,134.472,21.19793128,-1.506564,134.342,-16.32506872,0.437336,83.9311,17.99253128,-5.628064,84.0908,-14.05846872,12.406936,47.832,14.46433128,-13.558364,47.6252,-12.65486872,20.622336,10.6961,11.62343128,-27.141964,12.1935,-14.77256872,31.085536,7.63899,15.11223128,-19.474964,4.50633
49,0.799641282,-0.850264,94.042,0.799641282,-0.850264,94.042,-18.56826872,2.588736,134.391,21.08313128,-1.561964,134.274,-16.37706872,0.566036,83.8929,17.93673128,-5.611964,84.0469,-14.07666872,12.483236,47.758,14.42643128,-13.692464,47.6345,-12.65536872,20.449136,10.5792,11.58473128,-27.566964,12.308,-14.75596872,30.867736,7.41012,15.12723128,-19.986964,4.55149
49.5,0.727711282,-0.850764,93.989,0.727711282,-0.850764,93.989,-18.67156872,2.660336,134.309,20.96473128,-1.616464,134.205,-16.42946872,0.699236,83.8567,17.87833128,-5.589864,84.003,-14.09826872,12.561336,47.6836,14.38383128,-13.817564,47.6409,-12.65546872,20.263936,10.4586,11.54893128,-27.989764,12.4275,-14.73446872,30.633136,7.16837,15.14123128,-20.497364,4.59952
50,0.652811282,-0.848264,93.9349,0.652811282,-0.848264,93.9349,-18.77926872,2.732736,134.225,20.84363128,-1.671464,134.135,-16.48296872,0.840136,83.8224,17.81513128,-5.558564,83.9582,-14.12556872,12.647236,47.61,14.33843128,-13.928064,47.6438,-12.65756872,20.036136,10.3313,11.51853128,-28.405464,12.5542,-14.70766872,30.350436,6.90075,15.15313128,-21.006264,4.64909
50.5,0.575851282,-0.841864,93.8816,0.575851282,-0.841864,93.8816,-18.88926872,2.807036,134.14,20.72243128,-1.725464,134.064,-16.53546872,0.983936,83.7918,17.74683128,-5.517364,83.9123,-14.16026872,12.748536,47.5436,14.29023128,-14.019364,47.6443,-12.66406872,19.768636,10.204,11.49103128,-28.810764,12.6868,-14.67996872,30.023736,6.62288,15.16123128,-21.511764,4.69587
51,0.495681282,-0.830764,93.8281,0.495681282,-0.830764,93.8281,-19.00366872,2.885336,134.053,20.59533128,-1.778364,133.992,-16.58746872,1.131336,83.7641,17.67533128,-5.466664,83.8646,-14.19996872,12.853136,47.4791,14.23703128,-14.095564,47.6415,-12.67116872,19.494936,10.0805,11.46993128,-29.209104,12.8282,-14.65106872,29.683636,6.34439,15.16533128,-22.011964,4.74178
51.5,0.412530282,-0.816164,93.7758,0.412530282,-0.816164,93.7758,-19.12246872,2.963836,133.966,20.46583128,-1.830264,133.922,-16.63906872,1.281936,83.7402,17.59893128,-5.406364,83.8171,-14.24706872,12.965336,47.4197,14.18133128,-14.151164,47.6343,-12.68246872,19.192036,9.95883,11.45223128,-29.595924,12.978,-14.61916872,29.311436,6.06074,15.16653128,-22.508964,4.78789
52,0.327953282,-0.797664,93.7262,0.327953282,-0.797664,93.7262,-19.24326872,3.043536,133.88,20.33553128,-1.879964,133.855,-16.69006872,1.433136,83.72,17.51993128,-5.337864,83.7701,-14.29986872,13.085636,47.3669,14.12523128,-14.187364,47.6249,-12.69846872,18.869236,9.84393,11.43953128,-29.969594,13.1359,-14.58966872,28.918736,5.78589,15.16373128,-23.001564,4.83274
52.5,0.240245282,-0.773264,93.6781,0.240245282,-0.773264,93.6781,-19.36826872,3.126836,133.793,20.19953128,-1.927364,133.79,-16.74066872,1.585136,83.7037,17.43873128,-5.257064,83.7207,-14.35886872,13.210836,47.32,14.06643128,-14.199964,47.6127,-12.71746872,18.541336,9.74219,11.43243128,-30.328374,13.3047,-14.56546872,28.513936,5.52841,15.15383128,-23.485364,4.87278
53,0.150540282,-0.745164,93.6341,0.150540282,-0.745164,93.6341,-19.49646872,3.209936,133.71,20.06173128,-1.971964,133.731,-16.79066872,1.736636,83.6919,17.35493128,-5.168664,83.6735,-14.42476872,13.336536,47.2794,14.00763128,-14.184164,47.595,-12.73996872,18.195736,9.64731,11.42643128,-30.669644,13.4852,-14.54216872,28.091136,5.28473,15.14183128,-23.963864,4.91789
