[Gait],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
氏名,周期,歩行率,立脚,%,遊脚,%,両足支持,%,ストライド,ステップ,歩隔,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,1.38041812,0.4084655,90.8323,1.38041812,0.4084655,90.8323,-19.35792188,12.3782655,129.222,21.08117812,13.8158655,125.241,-16.44282188,-11.3081345,83.0351,20.86977812,-13.9938345,86.3377,-13.64412188,-1.2088345,44.9503,17.73777812,-4.0670345,47.9216,-13.00942188,-20.0220345,8.61955,12.89557812,2.5413655,9.60184,-16.74542188,-8.9267345,2.22973,13.03227812,14.3685655,2.41089
6,1.55470812,0.4670655,90.7696,1.55470812,0.4670655,90.7696,-19.08052188,12.6221655,129.136,21.34147812,13.9899655,125.05,-16.30322188,-11.2931345,83.0538,20.97967812,-14.0513345,86.3126,-13.53402188,-1.2566345,44.9431,17.84997812,-4.1929345,47.885,-13.00292188,-20.1737345,8.66328,12.90647812,2.4300655,9.59744,-16.75082188,-9.0841345,2.23943,13.01207812,14.2572655,2.38567
6.5,1.72618812,0.5261655,90.7067,1.72618812,0.5261655,90.7067,-18.79212188,12.8645655,129.053,21.60827812,14.1561655,124.854,-16.18182188,-11.2837345,83.0767,21.07867812,-14.1002345,86.2802,-13.43652188,-1.2960345,44.9405,17.94987812,-4.3016345,47.8491,-12.98682188,-20.3253345,8.71285,12.91287812,2.3220655,9.59119,-16.75502188,-9.2397345,2.25357,12.99237812,14.1480655,2.3604
7,1.89214812,0.5862655,90.6415,1.89214812,0.5862655,90.6415,-18.49992188,13.1035655,128.971,21.88137812,14.3131655,124.652,-16.08912188,-11.2769345,83.0984,21.17287812,-14.1389345,86.2381,-13.34872188,-1.3190345,44.9405,18.03047812,-4.3972345,47.8145,-12.96672188,-20.4750345,8.77281,12.91937812,2.2199655,9.58751,-16.75802188,-9.3939345,2.26895,12.97427812,14.0418655,2.33718
7.5,2.05566812,0.6475655,90.5761,2.05566812,0.6475655,90.5761,-18.20252188,13.3379655,128.893,22.16037812,14.4638655,124.445,-16.00952188,-11.2733345,83.1212,21.26257812,-14.1655345,86.1903,-13.27422188,-1.3279345,44.9454,18.09587812,-4.4805345,47.7781,-12.94272188,-20.6233345,8.84255,12.92617812,2.1198655,9.58304,-16.75982188,-9.5480345,2.28824,12.96297812,13.9382655,2.31877
8,2.21420812,0.7086655,90.5086,2.21420812,0.7086655,90.5086,-17.90642188,13.5648655,128.815,22.44137812,14.6034655,124.233,-15.94912188,-11.2712345,83.1401,21.35417812,-14.1843345,86.1374,-13.20962188,-1.3118345,44.9544,18.14197812,-4.5587345,47.7413,-12.91902188,-20.7643345,8.92638,12.92727812,2.0243655,9.57546,-16.75472188,-9.6993345,2.3046,12.95897812,13.8375655,2.30568
8.5,2.37001812,0.7704655,90.4412,2.37001812,0.7704655,90.4412,-17.61342188,13.7845655,128.741,22.72377812,14.7369655,124.02,-15.89262188,-11.2694345,83.1569,21.44657812,-14.1925345,86.0808,-13.15942188,-1.2781345,44.969,18.17627812,-4.6306345,47.7012,-12.89792188,-20.9013345,9.02219,12.92997812,1.9297655,9.56769,-16.74932188,-9.8518345,2.32317,12.96337812,13.7394655,2.29851
9,2.52231812,0.8307655,90.373,2.52231812,0.8307655,90.373,-17.32772188,13.9952655,128.665,22.99957812,14.8604655,123.804,-15.83632188,-11.2659345,83.1689,21.54507812,-14.2008345,86.0268,-13.11622188,-1.2156345,44.9872,18.20067812,-4.7082345,47.6589,-12.88492188,-21.0265345,9.13425,12.92637812,1.8369655,9.55446,-16.73512188,-10.0002345,2.33635,12.97567812,13.6431655,2.2973
9.5,2.67093812,0.8903655,90.3053,2.67093812,0.8903655,90.3053,-17.05432188,14.1972655,128.589,23.26927812,14.9766655,123.592,-15.77412188,-11.2606345,83.1769,21.64777812,-14.2042345,85.9715,-13.08642188,-1.1342345,45.0117,18.22157812,-4.7856345,47.6136,-12.87962188,-21.1439345,9.25886,12.92167812,1.7441655,9.54084,-16.72182188,-10.1495345,2.35013,12.99457812,13.5487655,2.30019
10,2.81573812,0.9477655,90.239,2.81573812,0.9477655,90.239,-16.79412188,14.3902655,128.51,23.52107812,15.0857655,123.384,-15.69672188,-11.2484345,83.1801,21.75437812,-14.2169345,85.9248,-13.06132188,-1.0241345,45.039,18.24657812,-4.8757345,47.5655,-12.88792188,-21.2462345,9.39942,12.91577812,1.6500655,9.52332,-16.70272188,-10.2932345,2.35989,13.01607812,13.4546655,2.30646
10.5,2.95603812,1.0029655,90.174,2.95603812,1.0029655,90.174,-16.55282188,14.5748655,128.428,23.75987812,15.1863655,123.183,-15.60592188,-11.2333345,83.1796,21.86547812,-14.2323345,85.8792,-13.04482188,-0.8956345,45.0724,18.27777812,-4.9701345,47.5165,-12.90722188,-21.3372345,9.55212,12.90567812,1.5555655,9.50508,-16.68712188,-10.4356345,2.37038,13.03997812,13.3611655,2.31348
11,3.09038812,1.0560655,90.1124,3.09038812,1.0560655,90.1124,-16.32802188,14.7517655,128.345,23.97237812,15.2825655,122.992,-15.49622188,-11.2078345,83.1748,21.97327812,-14.2627345,85.8441,-13.03022188,-0.7427345,45.1086,18.32277812,-5.0775345,47.4656,-12.93952188,-21.4116345,9.71841,12.90057812,1.4570655,9.486,-16.67092188,-10.5719345,2.38155,13.06017812,13.2671655,2.32028
11.5,3.21966812,1.1062655,90.0537,3.21966812,1.1062655,90.0537,-16.12382188,14.9216655,128.258,24.16827812,15.3700655,122.813,-15.37192188,-11.1783345,83.1679,22.08217812,-14.3023345,85.8129,-13.01672188,-0.5723345,45.1501,18.38067812,-5.1909345,47.4171,-12.98362188,-21.4723345,9.89635,12.89137812,1.3575655,9.4669,-16.66192188,-10.7027345,2.39682,13.07747812,13.1722655,2.32438
12,3.34086812,1.1546655,89.9995,3.34086812,1.1546655,89.9995,-15.93642188,15.0859655,128.172,24.33747812,15.4536655,122.647,-15.23622188,-11.1392345,83.1583,22.18087812,-14.3561345,85.7894,-13.00202188,-0.3841345,45.1953,18.45287812,-5.3122345,47.3691,-13.03502188,-21.5168345,10.0851,12.88997812,1.2530655,9.44877,-16.65752188,-10.8283345,2.41845,13.08807812,13.0763655,2.3264
12.5,3.45660812,1.2008655,89.95,3.45660812,1.2008655,89.95,-15.76462188,15.2447655,128.086,24.49247812,15.5302655,122.493,-15.09402188,-11.0950345,83.1483,22.27447812,-14.4204345,85.7717,-12.98172188,-0.1808345,45.2455,18.53537812,-5.4366345,47.3264,-13.09602188,-21.5477345,10.2846,12.88847812,1.1470655,9.43167,-16.66272188,-10.9452345,2.44892,13.09207812,12.9784655,2.32348
13,3.56401812,1.2458655,89.906,3.56401812,1.2458655,89.906,-15.60572188,15.4001655,128.003,24.62817812,15.6016655,122.354,-14.95212188,-11.0453345,83.1373,22.35617812,-14.4930345,85.758,-12.95882188,0.0343655,45.3006,18.62447812,-5.5624345,47.2868,-13.15782188,-21.5643345,10.4929,12.89377812,1.0367655,9.41593,-16.67542188,-11.0575345,2.49075,13.09017812,12.8797655,2.31904
13.5,3.66562812,1.2894655,89.8677,3.66562812,1.2894655,89.8677,-15.45642188,15.5503655,127.925,24.75607812,15.6667655,122.226,-14.81602188,-10.9910345,83.1273,22.42717812,-14.5722345,85.7495,-12.92672188,0.2609655,45.3617,18.71557812,-5.6859345,47.2541,-13.22342188,-21.5693345,10.7107,12.90297812,0.9245655,9.40104,-16.69632188,-11.1608345,2.54482,13.08177812,12.7784655,2.31024
14,3.76128812,1.3324655,89.8354,3.76128812,1.3324655,89.8354,-15.31212188,15.6983655,127.854,24.87587812,15.7257655,122.111,-14.68882188,-10.9358345,83.1183,22.49017812,-14.6514345,85.7427,-12.89402188,0.4945655,45.4286,18.80197812,-5.8059345,47.2263,-13.28552188,-21.5629345,10.9349,12.91517812,0.8101655,9.38688,-16.72532188,-11.2592345,2.61267,13.07027812,12.6767655,2.30137
14.5,3.85096812,1.3743655,89.8094,3.85096812,1.3743655,89.8094,-15.17382188,15.8406655,127.793,24.99497812,15.7774655,122.005,-14.57802188,-10.8787345,83.1111,22.54087812,-14.7299345,85.7388,-12.85282188,0.7351655,45.503,18.88097812,-5.9199345,47.2057,-13.34522188,-21.5480345,11.1672,12.93327812,0.6939655,9.37288,-16.75712188,-11.3516345,2.69327,13.05557812,12.5728655,2.29131
15,3.93801812,1.4162655,89.7896,3.93801812,1.4162655,89.7896,-15.03332188,15.9801655,127.74,25.11537812,15.8232655,121.911,-14.47832188,-10.8231345,83.1069,22.59017812,-14.8016345,85.7367,-12.81632188,0.9783655,45.5838,18.94797812,-6.0276345,47.19,-13.40012188,-21.5243345,11.4026,12.94957812,0.5776655,9.35844,-16.79552188,-11.4374345,2.78677,13.04047812,12.4681655,2.28214
15.5,4.01927812,1.4568655,89.7759,4.01927812,1.4568655,89.7759,-14.89732188,16.1134655,127.7,25.23797812,15.8609655,121.825,-14.39832188,-10.7691345,83.1058,22.62987812,-14.8662345,85.7348,-12.77742188,1.2241655,45.6724,19.00227812,-6.1295345,47.1802,-13.44822188,-21.4949345,11.6438,12.97007812,0.4605655,9.34395,-16.82952188,-11.5207345,2.89034,13.02617812,12.3625655,2.27557
16,4.09980812,1.4974655,89.7684,4.09980812,1.4974655,89.7684,-14.75822188,16.2420655,127.667,25.36477812,15.8936655,121.75,-14.32602188,-10.7168345,83.1094,22.67387812,-14.9207345,85.7357,-12.74992188,1.4686655,45.7683,19.04557812,-6.2250345,47.1743,-13.49272188,-21.4579345,11.8835,12.98537812,0.3447655,9.32821,-16.86702188,-11.5946345,3.00324,13.01337812,12.2555655,2.27004
16.5,4.17492812,1.5365655,89.7668,4.17492812,1.5365655,89.7668,-14.62292188,16.3638655,127.645,25.49117812,15.9189655,121.684,-14.26982188,-10.6676345,83.1174,22.71237812,-14.9652345,85.7358,-12.72842188,1.7111655,45.8694,19.07797812,-6.3173345,47.1723,-13.52922188,-21.4164345,12.1243,13.00057812,0.2294655,9.31314,-16.89532188,-11.6662345,3.12228,13.00297812,12.1484655,2.2688
17,4.24832812,1.5751655,89.7707,4.24832812,1.5751655,89.7707,-14.49152188,16.4788655,127.629,25.61747812,15.9406655,121.629,-14.21602188,-10.6195345,83.132,22.75717812,-15.0007345,85.7388,-12.72262188,1.9488655,45.9783,19.10667812,-6.4049345,47.1722,-13.56392188,-21.3668345,12.3587,13.00887812,0.1159655,9.29721,-16.92302188,-11.7247345,3.24612,12.99527812,12.0393655,2.26872
17.5,4.31597812,1.6121655,89.7801,4.31597812,1.6121655,89.7801,-14.36522188,16.5864655,127.619,25.73587812,15.9572655,121.588,-14.17172188,-10.5732345,83.152,22.80057812,-15.0266345,85.7417,-12.73152188,2.1790655,46.0891,19.13307812,-6.4921345,47.1743,-13.59202188,-21.3110345,12.586,13.01307812,0.0035655,9.28294,-16.94192188,-11.7743345,3.37302,12.98897812,11.9299655,2.27142
18,4.37891812,1.6483655,89.7939,4.37891812,1.6483655,89.7939,-14.25202188,16.6862655,127.612,25.84747812,15.9726655,121.557,-14.12722188,-10.5274345,83.1793,22.84607812,-15.0476345,85.7466,-12.75332188,2.4029655,46.2058,19.16207812,-6.5766345,47.1765,-13.61942188,-21.2460345,12.804,13.01097812,-0.1071345,9.26968,-16.95722188,-11.8075345,3.5017,12.98567812,11.8187655,2.27568
18.5,4.43472812,1.6828655,89.813,4.43472812,1.6828655,89.813,-14.14862188,16.7772655,127.607,25.94227812,15.9856655,121.544,-14.08782188,-10.4816345,83.2124,22.89287812,-15.0613345,85.7531,-12.79412188,2.6142655,46.3223,19.19887812,-6.6616345,47.18,-13.64132188,-21.1705345,13.0048,13.00337812,-0.2173345,9.25876,-16.96872188,-11.8181345,3.63272,12.98167812,11.7061655,2.27952
19,4.48259812,1.7166655,89.8352,4.48259812,1.7166655,89.8352,-14.06372188,16.8603655,127.602,26.02577812,16.0002655,121.54,-14.05002188,-10.4355345,83.252,22.93487812,-15.0741345,85.7599,-12.84152188,2.8190655,46.4414,19.23747812,-6.7439345,47.1823,-13.66382188,-21.0835345,13.1946,12.99097812,-0.3264345,9.25074,-16.97692188,-11.8080345,3.76537,12.98077812,11.5922655,2.28538
19.5,4.52210812,1.7488655,89.8621,4.52210812,1.7488655,89.8621,-13.99382188,16.9330655,127.599,26.08787812,16.0145655,121.554,-14.01662188,-10.3894345,83.2961,22.97887812,-15.0814345,85.7698,-12.90332188,3.0084655,46.5598,19.28837812,-6.8257345,47.1859,-13.68022188,-20.9800345,13.3592,12.97477812,-0.4365345,9.24521,-16.98832188,-11.7589345,3.90161,12.97857812,11.4760655,2.28862
20,4.55184812,1.7806655,89.8912,4.55184812,1.7806655,89.8912,-13.94292188,16.9977655,127.595,26.13907812,16.0323655,121.577,-13.99022188,-10.3430345,83.3446,23.01307812,-15.0895345,85.7793,-12.96552188,3.1917655,46.6777,19.33367812,-6.9028345,47.1875,-13.69872188,-20.8624345,13.511,12.95647812,-0.5464345,9.24346,-16.99992188,-11.6837345,4.04149,12.97917812,11.3588655,2.29399
20.5,4.57349812,1.8109655,89.9241,4.57349812,1.8109655,89.9241,-13.90962188,17.0506655,127.594,26.17147812,16.0511655,121.615,-13.96862188,-10.2993345,83.3952,23.04867812,-15.0919345,85.792,-13.03132188,3.3604655,46.7954,19.38557812,-6.9763345,47.1911,-13.70972188,-20.7213345,13.6343,12.93727812,-0.6584345,9.24376,-17.02072188,-11.5553345,4.18658,12.98007812,11.2397655,2.2973
21,4.58591812,1.8409655,89.9583,4.58591812,1.8409655,89.9583,-13.89172188,17.0947655,127.594,26.19707812,16.0735655,121.659,-13.95972188,-10.2566345,83.4473,23.07447812,-15.0940345,85.8046,-13.09252188,3.5235655,46.9113,19.42447812,-7.0438345,47.1931,-13.72252188,-20.5629345,13.7418,12.91977812,-0.7716345,9.24783,-17.04752188,-11.3933345,4.33763,12.98347812,11.1195655,2.30221
21.5,4.59252812,1.8701655,89.9954,4.59252812,1.8701655,89.9954,-13.88842188,17.1270655,127.599,26.21347812,16.0976655,121.712,-13.95372188,-10.2199345,83.4984,23.10007812,-15.0892345,85.8203,-13.14872188,3.6759655,47.0277,19.45457812,-7.1038345,47.1968,-13.73002188,-20.3766345,13.8243,12.90417812,-0.8868345,9.25288,-17.08602188,-11.1736345,4.49382,12.98877812,10.9989655,2.30798
22,4.59274812,1.8985655,90.033,4.59274812,1.8985655,90.033,-13.89592188,17.1496655,127.607,26.22847812,16.1236655,121.767,-13.96292188,-10.1873345,83.5484,23.12137812,-15.0816345,85.8366,-13.19752188,3.8241655,47.143,19.46937812,-7.1584345,47.2002,-13.73762188,-20.1689345,13.8881,12.89407812,-1.0040345,9.26083,-17.13552188,-10.9137345,4.65639,12.99617812,10.8776655,2.31415
22.5,4.59010812,1.9267655,90.0727,4.59010812,1.9267655,90.0727,-13.91132188,17.1608655,127.624,26.24307812,16.1517655,121.827,-13.97002188,-10.1627345,83.5948,23.14047812,-15.0659345,85.856,-13.23972188,3.9658655,47.2591,19.46197812,-7.2035345,47.2048,-13.74362188,-19.9296345,13.93,12.88777812,-1.1224345,9.26969,-17.19742188,-10.5963345,4.82153,13.00577812,10.7572655,2.32418
23,4.58522812,1.9537655,90.1125,4.58522812,1.9537655,90.1125,-13.93152188,17.1627655,127.646,26.25997812,16.1797655,121.884,-13.98742188,-10.1448345,83.6387,23.16217812,-15.0457345,85.8771,-13.27742188,4.1059655,47.3763,19.44317812,-7.2457345,47.2108,-13.74902188,-19.6663345,13.9543,12.88787812,-1.2426345,9.27951,-17.27132188,-10.2385345,4.98979,13.01627812,10.6367655,2.33315
23.5,4.57940812,1.9808655,90.1536,4.57940812,1.9808655,90.1536,-13.95562188,17.1551655,127.675,26.27927812,16.2092655,121.942,-13.99672188,-10.1352345,83.6792,23.18097812,-15.0184345,85.9007,-13.31312188,4.2434655,47.4942,19.40147812,-7.2807345,47.2171,-13.75652188,-19.3695345,13.9587,12.89297812,-1.3625345,9.29122,-17.35532188,-9.8311345,5.15538,13.02737812,10.5176655,2.34709
24,4.57474812,2.0069655,90.1947,4.57474812,2.0069655,90.1947,-13.97782188,17.1401655,127.711,26.30087812,16.2385655,121.996,-14.00752188,-10.1326345,83.7164,23.20547812,-14.9871345,85.9274,-13.35062188,4.3812655,47.6142,19.35597812,-7.3154345,47.2261,-13.76522188,-19.0463345,13.9472,12.90227812,-1.4834345,9.30186,-17.44972188,-9.3853345,5.31855,13.03747812,10.3992655,2.35856
24.5,4.56887812,2.0328655,90.2366,4.56887812,2.0328655,90.2366,-14.00452188,17.1177655,127.752,26.32087812,16.2680655,122.05,-14.00732188,-10.1363345,83.753,23.22687812,-14.9521345,85.9554,-13.39352188,4.5201655,47.7347,19.29847812,-7.3483345,47.2348,-13.77672188,-18.6905345,13.9169,12.91547812,-1.6025345,9.3155,-17.54952188,-8.9018345,5.47283,13.04657812,10.2811655,2.37338
25,4.56515812,2.0588655,90.2781,4.56515812,2.0588655,90.2781,-14.02502188,17.0918655,127.797,26.33797812,16.2986655,122.099,-14.00032188,-10.1454345,83.7859,23.25187812,-14.9158345,85.9869,-13.44362188,4.6597655,47.8565,19.24697812,-7.3829345,47.2469,-13.79332188,-18.3059345,13.8718,12.92887812,-1.7214345,9.32638,-17.65562188,-8.3844345,5.61825,13.05257812,10.1641655,2.38473
25.5,4.55814812,2.0840655,90.32,4.55814812,2.0840655,90.32,-14.05302188,17.0604655,127.845,26.34607812,16.3283655,122.149,-13.98482188,-10.1567345,83.8213,23.27367812,-14.8805345,86.0188,-13.50392188,4.8030655,47.9776,19.19787812,-7.4212345,47.2586,-13.81152188,-17.8919345,13.809,12.94267812,-1.8379345,9.34,-17.76162188,-7.8409345,5.74949,13.05757812,10.0458655,2.39594
26,4.55120812,2.1102655,90.3611,4.55120812,2.1102655,90.3611,-14.07572188,17.0299655,127.894,26.34327812,16.3606655,122.198,-13.96022188,-10.1709345,83.8534,23.29357812,-14.8474345,86.0534,-13.57262188,4.9467655,48.0979,19.16337812,-7.4629345,47.2736,-13.83772188,-17.4485345,13.7317,12.95297812,-1.9532345,9.35019,-17.86772188,-7.2696345,5.86727,13.05807812,9.9278655,2.40329
26.5,4.53861812,2.1356655,90.4023,4.53861812,2.1356655,90.4023,-14.10812188,16.9956655,127.943,26.32497812,16.3914655,122.248,-13.93372188,-10.1830345,83.8895,23.31007812,-14.8193345,86.0878,-13.65032188,5.0942655,48.2153,19.13927812,-7.5105345,47.2883,-13.86552188,-16.9803345,13.6386,12.95977812,-2.0667345,9.36093,-17.96932188,-6.6803345,5.96826,13.05907812,9.8071655,2.40716
27,4.52233812,2.1623655,90.4419,4.52233812,2.1623655,90.4419,-14.14132188,16.9652655,127.99,26.28957812,16.4245655,122.299,-13.90342188,-10.1960345,83.9224,23.31947812,-14.7960345,86.1229,-13.73042188,5.2427655,48.329,19.13297812,-7.5623345,47.3057,-13.89952188,-16.4846345,13.5315,12.96047812,-2.1791345,9.36852,-18.06362188,-6.0696345,6.05389,13.05697812,9.6857655,2.40778
27.5,4.49914812,2.1883655,90.4813,4.49914812,2.1883655,90.4813,-14.18332188,16.9327655,128.034,26.23677812,16.4559655,122.353,-13.87852188,-10.2040345,83.9592,23.32527812,-14.7799345,86.1578,-13.81292188,5.3923655,48.4378,19.13537812,-7.6187345,47.3228,-13.93762188,-15.9698345,13.4114,12.95567812,-2.2906345,9.37367,-18.15082188,-5.4451345,6.12371,13.05637812,9.5611655,2.40298
28,4.46945812,2.2151655,90.5182,4.46945812,2.2151655,90.5182,-14.23352188,16.9040655,128.074,26.16567812,16.4874655,122.408,-13.85852188,-10.2127345,83.9918,23.32257812,-14.7684345,86.1916,-13.88732188,5.5439655,48.5402,19.15077812,-7.6786345,47.3415,-13.97592188,-15.4317345,13.2784,12.94397812,-2.4023345,9.37648,-18.22342188,-4.8045345,6.17797,13.05647812,9.4351655,2.3967
28.5,4.43313812,2.2411655,90.5544,4.43313812,2.2411655,90.5544,-14.28992188,16.8746655,128.111,26.08047812,16.5169655,122.467,-13.84962188,-10.2159345,84.0269,23.31577812,-14.7644345,86.2251,-13.95462188,5.6928655,48.6358,19.16677812,-7.7402345,47.3595,-14.02032188,-14.8809345,13.1357,12.92807812,-2.5142345,9.37489,-18.28802188,-4.1523345,6.21994,13.05717812,9.3066655,2.38475
29,4.39045812,2.2664655,90.5874,4.39045812,2.2664655,90.5874,-14.35942188,16.8462655,128.144,25.98207812,16.5426655,122.526,-13.84912188,-10.2205345,84.0564,23.30337812,-14.7626345,86.2568,-14.00482188,5.8431655,48.7238,19.18577812,-7.8034345,47.3779,-14.05992188,-14.3146345,12.983,12.90677812,-2.6276345,9.3721,-18.33392188,-3.4892345,6.24792,13.06257812,9.1774655,2.37397
29.5,4.34328812,2.2904655,90.6189,4.34328812,2.2904655,90.6189,-14.43102188,16.8177655,128.173,25.87667812,16.5656655,122.589,-13.86192188,-10.2219345,84.0857,23.28707812,-14.7666345,86.2878,-14.04122188,5.9865655,48.804,19.19827812,-7.8655345,47.3951,-14.10432188,-13.7426345,12.8231,12.88517812,-2.7423345,9.36539,-18.37142188,-2.8180345,6.2669,13.06577812,9.0476655,2.35842
