[Gait],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
氏名,周期,歩行率,立脚,%,遊脚,%,両足支持,%,ストライド,ステップ,歩隔,,,,,,,,,,,,,,,,,,,,,,,,,
Group1(R),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
SD,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
CV,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Group1(L),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
SD,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
CV,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
[Data],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cycle(%),重心[x](cm),重心[y](cm),重心[z](cm),重心[x](cm),重心[y](cm),重心[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左大転子[x](cm),左大転子[y](cm),左大転子[z](cm),右大転子[x](cm),右大転子[y](cm),右大転子[z](cm),左外側上顆[x](cm),左外側上顆[y](cm),左外側上顆[z](cm),右外側上顆[x](cm),右外側上顆[y](cm),右外側上顆[z](cm),左外果[x](cm),左外果[y](cm),左外果[z](cm),右外果[x](cm),右外果[y](cm),右外果[z](cm),左第５中足骨頭[x](cm),左第５中足骨頭[y](cm),左第５中足骨頭[z](cm),右第５中足骨頭[x](cm),右第５中足骨頭[y](cm),右第５中足骨頭[z](cm)
26,1.521856238,-0.241261,105.791,1.521856238,-0.241261,105.791,-19.48573376,-1.867961,150.926,23.94226624,-0.400061,150.008,-17.11343376,-1.418661,94.5338,19.69276624,-0.329361,93.5354,-15.16523376,13.103939,56.6559,16.86266624,2.396139,53.3239,-10.82966376,-14.063061,23.1971,10.79626624,-3.082461,9.10504,-13.34603376,-10.151261,11.4997,13.76256624,7.822539,3.59395
26.5,1.516246238,-0.250661,105.826,1.516246238,-0.250661,105.826,-19.48493376,-1.894661,150.96,23.94536624,-0.389661,150.097,-17.16003376,-1.413561,94.5827,19.69806624,-0.435561,93.5467,-15.16603376,13.454439,56.832,16.87016624,1.965139,53.3174,-10.80577376,-13.111061,22.8476,10.78786624,-3.691061,9.11067,-13.38153376,-8.938061,11.2681,13.76006624,7.208939,3.58382
27,1.509046238,-0.259561,105.857,1.509046238,-0.259561,105.857,-19.48473376,-1.919361,150.991,23.94686624,-0.374261,150.181,-17.20943376,-1.408861,94.6295,19.70276624,-0.542961,93.5538,-15.16753376,13.787239,57.0028,16.87336624,1.532139,53.3099,-10.78556376,-12.143461,22.4798,10.77836624,-4.297561,9.11664,-13.42243376,-7.706361,11.0303,13.75736624,6.597339,3.57128
27.5,1.500336238,-0.268361,105.884,1.500336238,-0.268361,105.884,-19.48413376,-1.941761,151.018,23.94696624,-0.356161,150.259,-17.26533376,-1.407561,94.673,19.70876624,-0.649761,93.5574,-15.16783376,14.103339,57.169,16.87226624,1.097839,53.3017,-10.76880376,-11.161761,22.093,10.76906624,-4.901561,9.12341,-13.46953376,-6.456161,10.7868,13.75416624,5.988739,3.557
28,1.490396238,-0.277061,105.905,1.490396238,-0.277061,105.905,-19.48363376,-1.961861,151.039,23.94376624,-0.333661,150.33,-17.32203376,-1.411361,94.7127,19.71476624,-0.756061,93.5561,-15.16463376,14.394239,57.3271,16.86626624,0.664739,53.292,-10.75720376,-10.159161,21.6818,10.76156624,-5.502061,9.13229,-13.52563376,-5.177961,10.5371,13.74856624,5.383539,3.5404
28.5,1.480326238,-0.285361,105.923,1.480326238,-0.285361,105.923,-19.48263376,-1.982061,151.055,23.93766624,-0.306061,150.395,-17.37473376,-1.417161,94.7512,19.71906624,-0.862061,93.5526,-15.15703376,14.667039,57.4794,16.85766624,0.234539,53.2825,-10.74944376,-9.141261,21.2553,10.75456624,-6.099761,9.14217,-13.58773376,-3.879961,10.2842,13.74246624,4.780839,3.52327
29,1.469926238,-0.293661,105.938,1.469926238,-0.293661,105.938,-19.48103376,-2.002061,151.069,23.93036624,-0.276461,150.455,-17.42833376,-1.425561,94.7886,19.72336624,-0.966761,93.5473,-15.14613376,14.927339,57.628,16.84716624,-0.193861,53.2732,-10.74455376,-8.113261,20.8166,10.74766624,-6.694961,9.15292,-13.65423376,-2.568061,10.0284,13.73696624,4.180339,3.50662
29.5,1.459336238,-0.302161,105.947,1.459336238,-0.302161,105.947,-19.47813376,-2.022061,151.076,23.91756624,-0.243561,150.506,-17.47803376,-1.440561,94.8221,19.72646624,-1.069461,93.5387,-15.12583376,15.158939,57.7663,16.83396624,-0.615061,53.2639,-10.74671376,-7.061661,20.3538,10.74346624,-7.284661,9.16627,-13.73143376,-1.224061,9.76893,13.73046624,3.583939,3.4913
30,1.449926238,-0.310261,105.951,1.449926238,-0.310261,105.951,-19.47473376,-2.043061,151.079,23.90236624,-0.206661,150.551,-17.51883376,-1.457661,94.854,19.72756624,-1.170861,93.529,-15.09773376,15.370739,57.8954,16.82056624,-1.028661,53.2552,-10.75312376,-5.993561,19.88,10.74086624,-7.871561,9.18075,-13.81353376,0.139439,9.5085,13.72366624,2.989239,3.47749
30.5,1.440826238,-0.318361,105.955,1.440826238,-0.318361,105.955,-19.47063376,-2.065061,151.079,23.88536624,-0.168461,150.592,-17.55693376,-1.476461,94.8848,19.72746624,-1.270861,93.5185,-15.06433376,15.572439,58.0202,16.80676624,-1.438961,53.2468,-10.76111376,-4.917061,19.3984,10.73826624,-8.456761,9.1961,-13.89873376,1.513839,9.24654,13.71766624,2.395639,3.46552
31,1.432976238,-0.326761,105.951,1.432976238,-0.326761,105.951,-19.46513376,-2.089161,151.074,23.86286624,-0.127361,150.623,-17.58463376,-1.499461,94.9106,19.72506624,-1.367461,93.5054,-15.01783376,15.739739,58.127,16.79426624,-1.837061,53.239,-10.77628376,-3.814061,18.9002,10.73746624,-9.036961,9.21356,-13.99343376,2.918439,8.98584,13.71246624,1.803539,3.45821
31.5,1.426206238,-0.334961,105.944,1.426206238,-0.334961,105.944,-19.45973376,-2.113761,151.066,23.83886624,-0.085161,150.649,-17.60583376,-1.523161,94.9329,19.72176624,-1.462661,93.4914,-14.96523376,15.890839,58.2231,16.78316624,-2.228261,53.2313,-10.79483376,-2.697961,18.3992,10.73776624,-9.615561,9.23155,-14.08973376,4.335639,8.72773,13.70796624,1.211839,3.45324
32,1.420206238,-0.342961,105.935,1.420206238,-0.342961,105.935,-19.45433376,-2.139561,151.056,23.81246624,-0.041661,150.671,-17.62143376,-1.548061,94.9522,19.71686624,-1.555361,93.4764,-14.90433376,16.026539,58.3093,16.77296624,-2.613961,53.2236,-10.81523376,-1.568961,17.8942,10.73826624,-10.192961,9.25037,-14.18973376,5.765739,8.47177,13.70406624,0.620439,3.45123
32.5,1.416036238,-0.351361,105.919,1.416036238,-0.351361,105.919,-19.44923376,-2.167961,151.041,23.78306624,0.003639,150.683,-17.62423376,-1.572561,94.9642,19.70936624,-1.645261,93.4581,-14.83333376,16.127239,58.3708,16.76616624,-2.988461,53.2152,-10.84035376,-0.415961,17.3865,10.73836624,-10.768361,9.27016,-14.29303376,7.215439,8.2234,13.70186624,0.027139,3.45384
33,1.412606238,-0.359561,105.899,1.412606238,-0.359561,105.899,-19.44443376,-2.196461,151.024,23.75226624,0.049139,150.691,-17.62263376,-1.595761,94.9706,19.70186624,-1.732961,93.4383,-14.75813376,16.210539,58.418,16.76156624,-3.357661,53.2066,-10.86856376,0.749339,16.8835,10.73866624,-11.343161,9.28981,-14.39613376,8.673139,7.98327,13.70096624,-0.566761,3.4588
33.5,1.409666238,-0.367661,105.876,1.409666238,-0.367661,105.876,-19.44153376,-2.224961,151.005,23.71976624,0.094639,150.693,-17.61623376,-1.618761,94.9701,19.69396624,-1.817161,93.4157,-14.67693376,16.272039,58.4476,16.75886624,-3.721961,53.1969,-10.89908376,1.930239,16.3867,10.73836624,-11.917661,9.30981,-14.50003376,10.140939,7.75408,13.70106624,-1.161661,3.46646
34,1.407706238,-0.375861,105.846,1.407706238,-0.375861,105.846,-19.44113376,-2.254261,150.981,23.68696624,0.141139,150.688,-17.60133376,-1.638661,94.9619,19.68466624,-1.898761,93.3894,-14.59213376,16.305039,58.4536,16.75886624,-4.080261,53.1855,-10.93194376,3.127939,15.8996,10.73686624,-12.492761,9.32978,-14.60163376,11.616539,7.53851,13.70206624,-1.758861,3.47609
34.5,1.406286238,-0.383761,105.811,1.406286238,-0.383761,105.811,-19.44203376,-2.283461,150.956,23.65326624,0.188139,150.677,-17.58213376,-1.654661,94.9445,19.67586624,-1.976961,93.3598,-14.50573376,16.313839,58.4375,16.76106624,-4.434461,53.1733,-10.96733376,4.338139,15.428,10.73376624,-13.068461,9.34898,-14.70003376,13.094839,7.34093,13.70456624,-2.357761,3.48684
35,1.404246238,-0.391661,105.772,1.404246238,-0.391661,105.772,-19.44633376,-2.310361,150.927,23.61976624,0.233639,150.66,-17.56323376,-1.669061,94.9184,19.66846624,-2.050861,93.3259,-14.42103376,16.300439,58.4014,16.76456624,-4.787361,53.1594,-11.00491376,5.558639,14.9756,10.72936624,-13.644861,9.36813,-14.79243376,14.573639,7.16456,13.70856624,-2.957761,3.49864
35.5,1.402056238,-0.399361,105.728,1.402056238,-0.399361,105.728,-19.45453376,-2.336161,150.895,23.58646624,0.279739,150.638,-17.54063376,-1.680761,94.8853,19.66106624,-2.121961,93.2883,-14.33723376,16.265639,58.3467,16.76886624,-5.137761,53.144,-11.04389376,6.789339,14.5381,10.72396624,-14.222061,9.38694,-14.88113376,16.053339,7.00543,13.71236624,-3.558561,3.51002
36,1.399296238,-0.406461,105.677,1.399296238,-0.406461,105.677,-19.46713376,-2.360061,150.858,23.55466624,0.326339,150.607,-17.51663376,-1.686161,94.8397,19.65496624,-2.187361,93.245,-14.25913376,16.200439,58.2629,16.77416624,-5.485861,53.1269,-11.08427376,8.025839,14.1341,10.71546624,-14.801061,9.40476,-14.95903376,17.522239,6.88053,13.71716624,-4.160761,3.51943
36.5,1.395146238,-0.413561,105.623,1.395146238,-0.413561,105.623,-19.48243376,-2.380561,150.819,23.52326624,0.370939,150.571,-17.49653376,-1.690061,94.787,19.65046624,-2.248161,93.1976,-14.18813376,16.120439,58.1649,16.77866624,-5.834761,53.1087,-11.12546376,9.260839,13.7542,10.70576624,-15.380661,9.42266,-15.02703376,18.980639,6.77985,13.72276624,-4.762861,3.52823
37,1.389766238,-0.420261,105.565,1.389766238,-0.420261,105.565,-19.50223376,-2.398461,150.776,23.49236624,0.415439,150.53,-17.47723376,-1.692161,94.728,19.64736624,-2.305161,93.1466,-14.12263376,16.023139,58.0519,16.78276624,-6.182861,53.0897,-11.16808376,10.499439,13.3951,10.69506624,-15.960661,9.44027,-15.08913376,20.432939,6.70219,13.72796624,-5.364561,3.53517
37.5,1.381796238,-0.426161,105.5,1.381796238,-0.426161,105.5,-19.52963376,-2.411461,150.725,23.46396624,0.459539,150.48,-17.46183376,-1.688561,94.6572,19.64546624,-2.353961,93.0891,-14.07113376,15.900239,57.9138,16.78436624,-6.527661,53.0695,-11.20981376,11.722939,13.0825,10.68216624,-16.541161,9.45807,-15.13243376,21.851439,6.67087,13.73276624,-5.964761,3.53744
38,1.372616238,-0.431861,105.434,1.372616238,-0.431861,105.434,-19.55823376,-2.421861,150.673,23.43596624,0.502339,150.427,-17.44993376,-1.684361,94.5827,19.64416624,-2.398861,93.0291,-14.02623376,15.771639,57.7693,16.78426624,-6.872061,53.049,-11.25075376,12.935139,12.7885,10.66816624,-17.121561,9.47629,-15.16723376,23.252939,6.65723,13.73746624,-6.564061,3.53849
38.5,1.361036238,-0.437261,105.364,1.361036238,-0.437261,105.364,-19.59133376,-2.428361,150.616,23.40866624,0.543739,150.368,-17.44323376,-1.678461,94.5026,19.64406624,-2.437861,92.9651,-13.99343376,15.629639,57.6128,16.78186624,-7.214461,53.0287,-11.29129376,14.133139,12.5268,10.65356624,-17.701361,9.49523,-15.18843376,24.628839,6.67646,13.74156624,-7.161861,3.53665
39,1.345816238,-0.441461,105.29,1.345816238,-0.441461,105.29,-19.63193376,-2.428561,150.552,23.38206624,0.583739,150.304,-17.44343376,-1.670161,94.4157,19.64466624,-2.467861,92.8969,-13.97523376,15.477239,57.4448,16.77546624,-7.549061,53.0085,-11.32912376,15.293939,12.3055,10.63866624,-18.278561,9.51605,-15.19163376,25.953139,6.73568,13.74466624,-7.755761,3.53105
39.5,1.328976238,-0.445561,105.215,1.328976238,-0.445561,105.215,-19.67473376,-2.426661,150.485,23.35576624,0.622539,150.236,-17.44693376,-1.661461,94.3266,19.64436624,-2.493561,92.8265,-13.96373376,15.323439,57.2742,16.76636624,-7.879961,52.9881,-11.36417376,16.430639,12.1022,10.62336624,-18.854561,9.53831,-15.18513376,27.247639,6.81083,13.74686624,-8.348261,3.524
40,1.309946238,-0.449361,105.139,1.309946238,-0.449361,105.139,-19.71953376,-2.421361,150.415,23.33006624,0.659039,150.164,-17.45613376,-1.651661,94.2353,19.64336624,-2.513261,92.7538,-13.96363376,15.168139,57.1005,16.75386624,-8.203861,52.9687,-11.39493376,17.529639,11.9274,10.60796624,-19.428461,9.56285,-15.16243376,28.495439,6.91113,13.74786624,-8.938661,3.51516
40.5,1.287116238,-0.451761,105.061,1.287116238,-0.451761,105.061,-19.77013376,-2.409861,150.338,23.30226624,0.693139,150.089,-17.47223376,-1.640461,94.1412,19.64166624,-2.523261,92.6788,-13.97623376,15.015239,56.9252,16.73786624,-8.514361,52.9503,-11.42071376,18.569539,11.7853,10.59386624,-19.997561,9.59117,-15.12353376,29.671839,7.04076,13.74846624,-9.525461,3.50517
41,1.261906238,-0.454061,104.982,1.261906238,-0.454061,104.982,-19.82443376,-2.396061,150.257,23.27346624,0.725039,150.012,-17.49233376,-1.629461,94.0464,19.63786624,-2.528461,92.6021,-13.99453376,14.867539,56.7524,16.71886624,-8.815361,52.9311,-11.44128376,19.566339,11.6581,10.58036624,-20.563361,9.62278,-15.07333376,30.799439,7.18087,13.74806624,-10.110461,3.49532
41.5,1.235336238,-0.456161,104.903,1.235336238,-0.456161,104.903,-19.87903376,-2.380061,150.173,23.24496624,0.754439,149.932,-17.51563376,-1.617061,93.952,19.63076624,-2.527961,92.5246,-14.01833376,14.729039,56.5834,16.69626624,-9.102961,52.9128,-11.45343376,20.502039,11.5482,10.56776624,-21.125461,9.65822,-15.01073376,31.857939,7.32942,13.74596624,-10.693761,3.48542
42,1.206176238,-0.457461,104.824,1.206176238,-0.457461,104.824,-19.93613376,-2.360661,150.086,23.21326624,0.780739,149.852,-17.54353376,-1.602461,93.8574,19.62126624,-2.520361,92.4462,-14.04893376,14.600739,56.4184,16.67206624,-9.375161,52.8948,-11.45853376,21.370939,11.4573,10.55676624,-21.682861,9.69875,-14.93513376,32.840139,7.48761,13.74426624,-11.275861,3.47748
42.5,1.174046238,-0.458561,104.745,1.174046238,-0.458561,104.745,-19.99743376,-2.338361,149.994,23.17726624,0.802939,149.77,-17.57503376,-1.587061,93.7633,19.60816624,-2.505761,92.3664,-14.08243376,14.489039,56.2618,16.64506624,-9.627161,52.8749,-11.45353376,22.154839,11.3768,10.54786624,-22.234061,9.74589,-14.84703376,33.728339,7.6431,13.74226624,-11.856661,3.4731
43,1.141486238,-0.459561,104.665,1.141486238,-0.459561,104.665,-20.05943376,-2.315361,149.901,23.14136624,0.823239,149.687,-17.60683376,-1.569261,93.6699,19.59176624,-2.488261,92.2865,-14.11433376,14.387539,56.1098,16.61666624,-9.866961,52.8546,-11.44086376,22.886139,11.2987,10.53996624,-22.781961,9.79679,-14.75513376,34.557739,7.79014,13.73936624,-12.437161,3.47008
43.5,1.107486238,-0.460361,104.586,1.107486238,-0.460361,104.586,-20.12163376,-2.291061,149.805,23.10286624,0.840139,149.603,-17.64143376,-1.547261,93.5767,19.57096624,-2.465561,92.2059,-14.14713376,14.300839,55.9637,16.58716624,-10.088861,52.8331,-11.41780376,23.538039,11.2294,10.53406624,-23.325561,9.8541,-14.65223376,35.298539,7.92852,13.73686624,-13.018161,3.47073
44,1.071426238,-0.461061,104.506,1.071426238,-0.461061,104.506,-20.18683376,-2.264761,149.706,23.05696624,0.851439,149.52,-17.67603376,-1.520361,93.4838,19.54616624,-2.435461,92.1238,-14.17623376,14.238939,55.8281,16.55716624,-10.282761,52.8072,-11.38147376,24.067839,11.1585,10.53086624,-23.862161,9.92139,-14.54183376,35.903139,8.03655,13.73606624,-13.600361,3.47852
44.5,1.035076238,-0.461961,104.426,1.035076238,-0.461961,104.426,-20.25363376,-2.238261,149.604,23.01086624,0.861439,149.436,-17.71043376,-1.491161,93.3909,19.51956624,-2.404361,92.0414,-14.20223376,14.182539,55.6947,16.52686624,-10.469661,52.7805,-11.34068376,24.565839,11.0847,10.52836624,-24.396761,9.99134,-14.43223376,36.471739,8.13316,13.73516624,-14.182761,3.48759
45,0.998096238,-0.462861,104.345,0.998096238,-0.462861,104.345,-20.32103376,-2.211261,149.501,22.96196624,0.867439,149.35,-17.74513376,-1.454361,93.2969,19.48776624,-2.368861,91.958,-14.22113376,14.146139,55.5681,16.49606624,-10.633761,52.7495,-11.28617376,24.958439,11.007,10.52866624,-24.926461,10.0703,-14.31743376,36.922439,8.19488,13.73516624,-14.766661,3.50172
45.5,0.960376238,-0.464161,104.262,0.960376238,-0.464161,104.262,-20.38983376,-2.183961,149.396,22.90706624,0.868739,149.263,-17.77763376,-1.409161,93.2019,19.45326624,-2.328461,91.8726,-14.23383376,14.127439,55.4467,16.46576624,-10.774961,52.7132,-11.22177376,25.241639,10.9217,10.53096624,-25.451761,10.1592,-14.20233376,37.248639,8.21276,13.73776624,-15.352661,3.52163
46,0.922496238,-0.465561,104.178,0.922496238,-0.465561,104.178,-20.45993376,-2.156361,149.289,22.85046624,0.868439,149.175,-17.80933376,-1.360361,93.1064,19.41826624,-2.286561,91.7868,-14.24293376,14.115239,55.327,16.43596624,-10.907961,52.675,-11.15358376,25.485839,10.8314,10.53406624,-25.975361,10.2516,-14.08913376,37.530039,8.21251,13.74146624,-15.939461,3.54343
46.5,0.884026238,-0.467161,104.092,0.884026238,-0.467161,104.092,-20.53313376,-2.128261,149.179,22.79116624,0.864539,149.085,-17.83993376,-1.302961,93.0087,19.38016624,-2.241761,91.6997,-14.24263376,14.116839,55.211,16.40556624,-11.022761,52.632,-11.07631376,25.638539,10.73,10.53986624,-26.494961,10.353,-13.98053376,37.706939,8.16776,13.74656624,-16.527161,3.56842
47,0.845316238,-0.469361,104.003,0.845316238,-0.469361,104.003,-20.60713376,-2.100761,149.067,22.72816624,0.856539,148.991,-17.86823376,-1.235261,92.9092,19.34086624,-2.193361,91.6108,-14.23663376,14.130039,55.0968,16.37446624,-11.117161,52.5831,-10.99323376,25.691339,10.6207,10.54766624,-27.010861,10.4649,-13.87643376,37.768539,8.07354,13.75396624,-17.115761,3.59618
47.5,0.806766238,-0.471461,103.913,0.806766238,-0.471461,103.913,-20.68213376,-2.072761,148.954,22.66316624,0.847339,148.896,-17.89483376,-1.161961,92.8093,19.30256624,-2.142661,91.5213,-14.22753376,14.147739,54.9829,16.34366624,-11.201961,52.5317,-10.90845376,25.697939,10.5058,10.55616624,-27.525161,10.5818,-13.77753376,37.775739,7.95371,13.76316624,-17.704761,3.62471
48,0.767116238,-0.473361,103.821,0.767116238,-0.473361,103.821,-20.76093376,-2.043461,148.839,22.59526624,0.835539,148.797,-17.92093376,-1.081661,92.7079,19.26396624,-2.089761,91.4315,-14.21373376,14.171639,54.8705,16.31156624,-11.275161,52.4775,-10.82204376,25.645639,10.3831,10.56666624,-28.036061,10.7063,-13.68703376,37.713739,7.8004,13.77456624,-18.293661,3.65397
48.5,0.726996238,-0.475661,103.727,0.726996238,-0.475661,103.727,-20.84153376,-2.014961,148.721,22.52516624,0.820139,148.694,-17.94533376,-0.992261,92.606,19.22606624,-2.032961,91.3413,-14.19683376,14.202339,54.7597,16.27636624,-11.326961,52.418,-10.73592376,25.505139,10.2545,10.57976624,-28.541661,10.8423,-13.60693376,37.549239,7.60017,13.78716624,-18.880361,3.68228
49,0.686536238,-0.477261,103.632,0.686536238,-0.477261,103.632,-20.92383376,-1.985261,148.601,22.45406624,0.803539,148.587,-17.96883376,-0.895461,92.5058,19.19076624,-1.972861,91.2515,-14.18073376,14.232739,54.6489,16.23956624,-11.365061,52.3565,-10.65356376,25.314439,10.1237,10.59376624,-29.042961,10.9866,-13.53803376,37.324239,7.37179,13.80136624,-19.465361,3.70863
49.5,0.645056238,-0.478361,103.537,0.645056238,-0.478361,103.537,-21.00763376,-1.954561,148.481,22.38086624,0.786039,148.48,-17.99253376,-0.795561,92.4066,19.15636624,-1.910861,91.1627,-14.16573376,14.264639,54.5397,16.20056624,-11.395861,52.2944,-10.57433376,25.098339,9.99239,10.60856624,-29.541161,11.136,-13.47443376,37.069139,7.13062,13.81696624,-20.049461,3.73449
50,0.602206238,-0.478761,103.443,0.602206238,-0.478761,103.443,-21.09433376,-1.923361,148.36,22.30486624,0.765639,148.369,-18.01493376,-0.690661,92.3101,19.12466624,-1.844261,91.0762,-14.15333376,14.300439,54.4344,16.15666624,-11.404061,52.2298,-10.50227376,24.820539,9.86003,10.62586624,-30.030561,11.297,-13.42573376,36.741239,6.86001,13.83356624,-20.629461,3.75737
50.5,0.557386238,-0.477161,103.35,0.557386238,-0.477161,103.35,-21.18393376,-1.890161,148.238,22.22936624,0.743939,148.255,-18.03953376,-0.579661,92.2221,19.09596624,-1.771961,90.9935,-14.14973376,14.330939,54.3338,16.10736624,-11.385561,52.1648,-10.44332376,24.493239,9.73483,10.64496624,-30.506161,11.4729,-13.39473376,36.354539,6.5722,13.84966624,-21.203361,3.77638
51,0.512176238,-0.475161,103.258,0.512176238,-0.475161,103.258,-21.27303376,-1.856561,148.116,22.15276624,0.722239,148.142,-18.06443376,-0.468261,92.1359,19.06806624,-1.698761,90.9119,-14.14843376,14.361939,54.2347,16.05656624,-11.362661,52.1,-10.38698376,24.159939,9.61165,10.66386624,-30.979361,11.6513,-13.36493376,35.961139,6.28378,13.86636624,-21.776661,3.79533
51.5,0.464166238,-0.470461,103.171,0.464166238,-0.470461,103.171,-21.36463376,-1.821261,147.996,22.07256624,0.698639,148.03,-18.08943376,-0.355661,92.0602,19.04356624,-1.618861,90.8366,-14.15953376,14.394139,54.145,15.99846624,-11.306461,52.0355,-10.34626376,23.784239,9.49734,10.68446624,-31.434261,11.8455,-13.35263376,35.517539,5.99006,13.88356624,-22.343661,3.81255
52,0.413456238,-0.462961,103.091,0.413456238,-0.462961,103.091,-21.45833376,-1.784061,147.88,21.99266624,0.673739,147.92,-18.11833376,-0.243461,91.9979,19.02066624,-1.533061,90.7679,-14.18283376,14.421839,54.0657,15.93496624,-11.214761,51.9718,-10.32078376,23.381139,9.39591,10.70666624,-31.866261,12.0568,-13.35583376,35.043839,5.70407,13.89836624,-22.903361,3.83025
52.5,0.361816238,-0.454461,103.013,0.361816238,-0.454461,103.013,-21.55243376,-1.746161,147.764,21.91276624,0.648639,147.812,-18.14853376,-0.131561,91.94,18.99776624,-1.445661,90.7011,-14.21033376,14.448139,53.9898,15.86956624,-11.112961,51.9084,-10.29994376,22.971339,9.29874,10.72906624,-32.291361,12.2731,-13.36283376,34.563039,5.42148,13.91246624,-23.460961,3.84843
53,0.307506238,-0.441861,102.944,0.307506238,-0.441861,102.944,-21.64533376,-1.706661,147.655,21.82976624,0.623339,147.711,-18.18023376,-0.022361,91.8984,18.97686624,-1.352161,90.6428,-14.25433376,14.474339,53.9271,15.79746624,-10.968861,51.8459,-10.29544376,22.541539,9.21724,10.75066624,-32.688761,12.5079,-13.38063376,34.061039,5.15857,13.92596624,-24.011961,3.87181
53.5,0.250086238,-0.425361,102.886,0.250086238,-0.425361,102.886,-21.73983376,-1.665261,147.554,21.74566624,0.596539,147.621,-18.21603376,0.082039,91.8739,18.95566624,-1.252561,90.5927,-14.31153376,14.497639,53.8791,15.72206624,-10.778061,51.7837,-10.30537376,22.095139,9.15069,10.77306624,-33.051961,12.7638,-13.41213376,33.543039,4.92095,13.93666624,-24.554861,3.90413
54,0.190846238,-0.406761,102.834,0.190846238,-0.406761,102.834,-21.83503376,-1.622461,147.456,21.66126624,0.569239,147.535,-18.25423376,0.183739,91.8587,18.93296624,-1.150361,90.5464,-14.37543376,14.518339,53.839,15.64496624,-10.563761,51.7214,-10.32273376,21.641839,9.09236,10.79576624,-33.396661,13.0307,-13.44903376,33.019839,4.69755,13.94526624,-25.093161,3.9422
54.5,0.130086238,-0.384661,102.791,0.130086238,-0.384661,102.791,-21.92783376,-1.578961,147.367,21.57596624,0.542639,147.46,-18.29433376,0.281839,91.8576,18.90976624,-1.045061,90.5061,-14.45033376,14.536739,53.8097,15.56496624,-10.310961,51.658,-10.34933376,21.180639,9.04617,10.81646624,-33.712061,13.3143,-13.48953376,32.491039,4.4984,13.95226624,-25.624961,3.99196
55,0.066376238,-0.357361,102.763,0.066376238,-0.357361,102.763,-22.02043376,-1.533461,147.291,21.48876624,0.514939,147.402,-18.33903376,0.373639,91.8763,18.88416624,-0.934761,90.4746,-14.53743376,14.550539,53.7969,15.48516624,-9.998561,51.5926,-10.38710376,20.708239,9.01607,10.83566624,-33.978661,13.6255,-13.53913376,31.954339,4.33782,13.95646624,-26.146161,4.06362
55.5,0.000726238,-0.326761,102.745,0.000726238,-0.326761,102.745,-22.11273376,-1.486161,147.223,21.40026624,0.486739,147.357,-18.38563376,0.459039,91.9089,18.85456624,-0.821761,90.4483,-14.63113376,14.559739,53.7959,15.40666624,-9.645161,51.5254,-10.43207376,20.228039,8.99625,10.85436624,-34.208061,13.956,-13.59263376,31.414339,4.20357,13.95796624,-26.658061,4.15391
56,-0.065273762,-0.294361,102.731,-0.065273762,-0.294361,102.731,-22.20403376,-1.438561,147.161,21.31226624,0.459139,147.319,-18.43343376,0.542639,91.9476,18.82396624,-0.708461,90.424,-14.72773376,14.565439,53.7991,15.32846624,-9.270861,51.4563,-10.47910376,19.744539,8.9807,10.87166624,-34.419261,14.2958,-13.64633376,30.872939,4.08129,13.95826624,-27.164661,4.25396
56.5,-0.133453762,-0.256261,102.734,-0.133453762,-0.256261,102.734,-22.29363376,-1.389161,147.115,21.22406624,0.431139,147.304,-18.48753376,0.620639,92.0062,18.78776624,-0.593661,90.4065,-14.83133376,14.558239,53.8171,15.25516624,-8.826861,51.3813,-10.53068376,19.250339,8.9796,10.88486624,-34.563561,14.6707,-13.70143376,30.327439,4.0029,13.95456624,-27.652361,4.39305
57,-0.202113762,-0.214461,102.749,-0.202113762,-0.214461,102.749,-22.38093376,-1.337661,147.084,21.13366624,0.403239,147.31,-18.54053376,0.689739,92.0781,18.74556624,-0.478061,90.3934,-14.93573376,14.540239,53.8454,15.18966624,-8.329861,51.3021,-10.58426376,18.745739,8.98628,10.89586624,-34.650561,15.0719,-13.75603376,29.777339,3.95422,13.94966624,-28.120261,4.56814
57.5,-0.270833762,-0.172061,102.766,-0.270833762,-0.172061,102.766,-22.46843376,-1.286061,147.055,21.04386624,0.375439,147.318,-18.59413376,0.758239,92.1515,18.70266624,-0.362861,90.3806,-15.03993376,14.519639,53.8744,15.12516624,-7.825361,51.2219,-10.63756376,18.239639,8.99352,10.90656624,-34.729661,15.4768,-13.81053376,29.226539,3.90885,13.94396624,-28.584561,4.7481
