[Gait],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
氏名,周期,歩行率,立脚,%,遊脚,%,両足支持,%,ストライド,ステップ,歩隔,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,-2.30435956,1.7860015,92.4246,-2.30435956,1.7860015,92.4246,-18.48599956,12.1880015,132.565,21.17410044,5.4549015,138.344,-23.85349956,-5.1022985,83.3343,14.45930044,-1.9001985,77.9739,-23.01809956,-13.9402985,46.354,12.57810044,10.5673015,42.1143,-20.78359956,-20.9171985,6.98951,8.48560044,3.8753015,4.504,-23.95089956,-12.0689985,1.31019,11.68420044,11.4648015,1.08779
6,-2.15430956,1.7817015,92.4808,-2.15430956,1.7817015,92.4808,-18.26079956,12.2712015,132.644,21.40810044,5.4822015,138.353,-23.73449956,-5.0991985,83.439,14.57240044,-1.8956985,78.03,-22.92769956,-13.9134985,46.4417,12.64190044,10.3961015,42.1084,-20.78619956,-21.1327985,7.10946,8.50670044,3.6602015,4.49974,-23.92689956,-12.3317985,1.33682,11.68120044,11.2450015,1.08814
6.5,-2.00320956,1.7755015,92.5413,-2.00320956,1.7755015,92.5413,-18.03399956,12.3494015,132.73,21.64460044,5.5095015,138.368,-23.61379956,-5.0962985,83.5506,14.68580044,-1.8931985,78.0915,-22.84039956,-13.8669985,46.5298,12.70870044,10.1978015,42.0984,-20.79299956,-21.3421985,7.23422,8.52530044,3.4384015,4.48705,-23.89759956,-12.5908985,1.36542,11.67740044,11.0244015,1.08162
7,-1.85134956,1.7670015,92.6058,-1.85134956,1.7670015,92.6058,-17.80649956,12.4218015,132.825,21.88490044,5.5373015,138.385,-23.49339956,-5.0937985,83.6684,14.80000044,-1.8923985,78.1577,-22.75459956,-13.8017985,46.6181,12.77570044,9.9728015,42.0842,-20.80269956,-21.5453985,7.36242,8.53960044,3.2078015,4.46583,-23.86569956,-12.8462985,1.39741,11.67470044,10.7996015,1.06932
7.5,-1.69976956,1.7578015,92.6729,-1.69976956,1.7578015,92.6729,-17.57819956,12.4883015,132.926,22.12500044,5.5669015,138.405,-23.37259956,-5.0885985,83.7896,14.91520044,-1.8953985,78.2263,-22.67589956,-13.7135985,46.7043,12.84380044,9.7317015,42.0682,-20.81809956,-21.7439985,7.49542,8.55110044,2.9662015,4.44066,-23.83269956,-13.1005985,1.43232,11.67600044,10.5660015,1.05357
8,-1.54787956,1.7470015,92.7422,-1.54787956,1.7470015,92.7422,-17.34789956,12.5467015,133.035,22.36770044,5.5980015,138.425,-23.25329956,-5.0812985,83.9138,15.03110044,-1.9015985,78.2966,-22.60139956,-13.6023985,46.787,12.91130044,9.4749015,42.0508,-20.83889956,-21.9390985,7.63154,8.56080044,2.7124015,4.41172,-23.80069956,-13.3523985,1.47106,11.68330044,10.3223015,1.03594
8.5,-1.39710956,1.7365015,92.8128,-1.39710956,1.7365015,92.8128,-17.11759956,12.5996015,133.148,22.60860044,5.6315015,138.446,-23.13479956,-5.0703985,84.0384,15.14860044,-1.9128985,78.3674,-22.53469956,-13.4669985,46.865,12.97900044,9.2131015,42.035,-20.86719956,-22.1314985,7.77179,8.56850044,2.4492015,4.38405,-23.77389956,-13.6050985,1.51364,11.69600044,10.0680015,1.01893
9,-1.24645956,1.7256015,92.8842,-1.24645956,1.7256015,92.8842,-16.88399956,12.6449015,133.266,22.84990044,5.6669015,138.467,-23.01839956,-5.0567985,84.1629,15.26700044,-1.9290985,78.4376,-22.47399956,-13.3058985,46.9364,13.04590044,8.9484015,42.0218,-20.90379956,-22.3222985,7.91581,8.57700044,2.1770015,4.35877,-23.75319956,-13.8570985,1.56031,11.71500044,9.8041015,1.00419
9.5,-1.09712956,1.7154015,92.955,-1.09712956,1.7154015,92.955,-16.65049956,12.6850015,133.385,23.08900044,5.7039015,138.486,-22.90349956,-5.0408985,84.285,15.38700044,-1.9504985,78.5066,-22.41879956,-13.1204985,47,13.11260044,8.6874015,42.0128,-20.94989956,-22.5120985,8.06295,8.58520044,1.9015015,4.33871,-23.74409956,-14.1106985,1.6111,11.73750044,9.5338015,0.992819
10,-0.94857956,1.7058015,93.0252,-0.94857956,1.7058015,93.0252,-16.41389956,12.7193015,133.506,23.32630044,5.7421015,138.505,-22.79059956,-5.0236985,84.4046,15.50750044,-1.9774985,78.5735,-22.36939956,-12.9083985,47.0552,13.17880044,8.4329015,42.009,-21.00679956,-22.7003985,8.21445,8.59500044,1.6244015,4.32516,-23.74599956,-14.3641985,1.66573,11.76280044,9.2596015,0.985751
10.5,-0.80120956,1.6966015,93.0929,-0.80120956,1.6966015,93.0929,-16.17709956,12.7482015,133.623,23.56150044,5.7797015,138.52,-22.67909956,-5.0075985,84.519,15.62900044,-2.0087985,78.6379,-22.32199956,-12.6699985,47.0996,13.24440044,8.1861015,42.0097,-21.07559956,-22.8870985,8.3692,8.60630044,1.3509015,4.31779,-23.76319956,-14.6179985,1.72452,11.78760044,8.9857015,0.982273
11,-0.65522956,1.6882015,93.1584,-0.65522956,1.6882015,93.1584,-15.93909956,12.7727015,133.738,23.79440044,5.8167015,138.535,-22.56889956,-4.9927985,84.6293,15.74970044,-2.0450985,78.6991,-22.27809956,-12.4047985,47.1346,13.31020044,7.9484015,42.0151,-21.15679956,-23.0704985,8.52839,8.61800044,1.0831015,4.31719,-23.79429956,-14.8706985,1.78645,11.81050044,8.7146015,0.982253
11.5,-0.51054956,1.6799015,93.2196,-0.51054956,1.6799015,93.2196,-15.70129956,12.7907015,133.846,24.02450044,5.8508015,138.545,-22.45939956,-4.9828985,84.7319,15.87090044,-2.0841985,78.7567,-22.23319956,-12.1073985,47.1567,13.37470044,7.7178015,42.0228,-21.25219956,-23.2481985,8.69333,8.63160044,0.8233015,4.32059,-23.84059956,-15.1201985,1.85329,11.82940044,8.4496015,0.983832
12,-0.36741956,1.6719015,93.277,-0.36741956,1.6719015,93.277,-15.46499956,12.8047015,133.948,24.25410044,5.8824015,138.553,-22.35049956,-4.9772985,84.8296,15.98950044,-2.1266985,78.8107,-22.18869956,-11.7822985,47.1691,13.43980044,7.4932015,42.0321,-21.36019956,-23.4196985,8.86276,8.64390044,0.5724015,4.32763,-23.90029956,-15.3666985,1.9227,11.84350044,8.1917015,0.986165
12.5,-0.22644956,1.6637015,93.3289,-0.22644956,1.6637015,93.3289,-15.23099956,12.8107015,134.042,24.47860044,5.9091015,138.557,-22.24129956,-4.9788985,84.9176,16.10850044,-2.1707985,78.8601,-22.14239956,-11.4169985,47.1688,13.50340044,7.2729015,42.0402,-21.48399956,-23.5778985,9.04273,8.65650044,0.3299015,4.3347,-23.97189956,-15.6046985,1.99914,11.85220044,7.9416015,0.987395
13,-0.08686956,1.6553015,93.3756,-0.08686956,1.6553015,93.3756,-15.00109956,12.8111015,134.128,24.70460044,5.9319015,138.556,-22.13219956,-4.9870985,84.9996,16.22490044,-2.2165985,78.9058,-22.09359956,-11.0184985,47.1582,13.56760044,7.0537015,42.046,-21.62019956,-23.7251985,9.22922,8.66740044,0.0946015,4.34094,-24.05369956,-15.8367985,2.07933,11.85580044,7.6989015,0.986644
13.5,0.04969044,1.6469015,93.4166,0.04969044,1.6469015,93.4166,-14.77630956,12.8030015,134.206,24.92370044,5.9493015,138.551,-22.02199956,-5.0012985,85.0719,16.34150044,-2.2638985,78.9463,-22.04449956,-10.5771985,47.1384,13.63080044,6.8362015,42.0475,-21.77039956,-23.8519985,9.43018,8.67610044,-0.1362985,4.34361,-24.14249956,-16.0559985,2.16912,11.85660044,7.4610015,0.983316
14,0.18461044,1.6382015,93.4517,0.18461044,1.6382015,93.4517,-14.55845956,12.7868015,134.274,25.14360044,5.9624015,138.541,-21.91149956,-5.0224985,85.1365,16.45790044,-2.3120985,78.9827,-21.99269956,-10.0930985,47.1084,13.69460044,6.6169015,42.0436,-21.93349956,-23.9605985,9.64306,8.68360044,-0.3647985,4.34173,-24.23689956,-16.2645985,2.26648,11.85470044,7.2272015,0.976714
14.5,0.31674044,1.6298015,93.4822,0.31674044,1.6298015,93.4822,-14.34687956,12.7629015,134.336,25.35740044,5.9715015,138.527,-21.79979956,-5.0458985,85.1934,16.57500044,-2.3622985,79.0144,-21.94249956,-9.5735985,47.0744,13.75900044,6.3990015,42.0348,-22.10489956,-24.0464985,9.87048,8.68800044,-0.5939985,4.33568,-24.33469956,-16.4589985,2.37519,11.85370044,6.9933015,0.96846
15,0.44641044,1.6217015,93.5069,0.44641044,1.6217015,93.5069,-14.14518956,12.7286015,134.39,25.56830044,5.9760015,138.508,-21.68769956,-5.0738985,85.241,16.69510044,-2.4140985,79.0413,-21.89209956,-9.0036985,47.0328,13.82450044,6.1807015,42.0197,-22.28929956,-24.1049985,10.1167,8.69220044,-0.8259985,4.32371,-24.43419956,-16.6373985,2.49715,11.85410044,6.7587015,0.95778
15.5,0.57382044,1.6142015,93.5285,0.57382044,1.6142015,93.5285,-13.94957956,12.6883015,134.438,25.77380044,5.9783015,138.486,-21.57459956,-5.1002985,85.2831,16.81700044,-2.4688985,79.0646,-21.84479956,-8.4110985,46.9916,13.89190044,5.9652015,42.0012,-22.47599956,-24.1422985,10.3744,8.69390044,-1.0614985,4.30945,-24.53769956,-16.8016985,2.6312,11.85750044,6.5210015,0.947363
16,0.69803044,1.6075015,93.5454,0.69803044,1.6075015,93.5454,-13.76574956,12.6368015,134.479,25.97200044,5.9759015,138.459,-21.46069956,-5.1263985,85.3157,16.94480044,-2.5270985,79.0826,-21.80079956,-7.7717985,46.9489,13.96270044,5.7539015,41.9779,-22.67239956,-24.1448985,10.6548,8.69650044,-1.3027985,4.29102,-24.64209956,-16.9449985,2.78419,11.86600044,6.2786015,0.937258
16.5,0.82043044,1.6013015,93.5607,0.82043044,1.6013015,93.5607,-13.58701956,12.5817015,134.515,26.16500044,5.9726015,138.433,-21.34609956,-5.1490985,85.3446,17.07510044,-2.5888985,79.0982,-21.76029956,-7.1246985,46.9093,14.03560044,5.5465015,41.9533,-22.86759956,-24.1286985,10.941,8.69760044,-1.5471985,4.27273,-24.75349956,-17.0735985,2.94781,11.87690044,6.0333015,0.928724
17,0.93939044,1.5955015,93.5732,0.93939044,1.5955015,93.5732,-13.41991956,12.5160015,134.545,26.34710044,5.9637015,138.405,-21.23039956,-5.1658985,85.3656,17.21220044,-2.6564985,79.1088,-21.72529956,-6.4506985,46.8769,14.11490044,5.3482015,41.9269,-23.06469956,-24.0747985,11.2468,8.70040044,-1.7966985,4.25429,-24.87079956,-17.1763985,3.13396,11.89380044,5.7824015,0.923528
17.5,1.05660044,1.5897015,93.585,1.05660044,1.5897015,93.585,-13.25709956,12.4490015,134.57,26.52390044,5.9540015,138.379,-21.11389956,-5.1798985,85.3843,17.35120044,-2.7276985,79.1178,-21.69319956,-5.7808985,46.8489,14.19570044,5.1533015,41.9007,-23.26079956,-24.0033985,11.5526,8.70230044,-2.0470985,4.23732,-24.99729956,-17.2620985,3.32742,11.91130044,5.5308015,0.919876
18,1.17084044,1.5826015,93.5961,1.17084044,1.5826015,93.5961,-13.10320956,12.3739015,134.588,26.68850044,5.9372015,138.355,-20.99599956,-5.1849985,85.398,17.49560044,-2.8065985,79.1228,-21.66609956,-5.1193985,46.8361,14.28430044,4.9687015,41.8753,-23.44819956,-23.8952985,11.864,8.70580044,-2.2985985,4.22421,-25.14009956,-17.3152985,3.54163,11.93170044,5.2764015,0.920815
18.5,1.28315044,1.5747015,93.6071,1.28315044,1.5747015,93.6071,-12.95330956,12.2986015,134.602,26.84800044,5.9186015,138.334,-20.87659956,-5.1891985,85.4107,17.63990044,-2.8884985,79.127,-21.64079956,-4.4691985,46.8292,14.37410044,4.7857015,41.8505,-23.63629956,-23.7695985,12.1718,8.70840044,-2.5488985,4.21256,-25.29249956,-17.3481985,3.75983,11.95140044,5.0234015,0.922341
19,1.39312044,1.5625015,93.6188,1.39312044,1.5625015,93.6188,-12.80874956,12.2189015,134.611,26.99680044,5.8911015,138.319,-20.75569956,-5.1863985,85.4222,17.78570044,-2.9781985,79.1286,-21.61689956,-3.8670985,46.8417,14.46960044,4.6089015,41.8275,-23.80739956,-23.6083985,12.4624,8.71150044,-2.7960985,4.20635,-25.47079956,-17.3359985,3.98968,11.96870044,4.7720015,0.926945
19.5,1.50142044,1.5487015,93.6308,1.50142044,1.5487015,93.6308,-12.66763956,12.1391015,134.616,27.14190044,5.8607015,138.307,-20.63279956,-5.1845985,85.4343,17.92910044,-3.0705985,79.1298,-21.59349956,-3.2837985,46.8625,14.56620044,4.4319015,41.805,-23.97799956,-23.4280985,12.7449,8.71360044,-3.0408985,4.20117,-25.65909956,-17.2984985,4.22072,11.98450044,4.5231015,0.931132
20,1.60719044,1.5282015,93.644,1.60719044,1.5282015,93.644,-12.52979956,12.0584015,134.616,27.27820044,5.8199015,138.303,-20.50839956,-5.1823985,85.4485,18.06880044,-3.1685985,79.1301,-21.56739956,-2.7718985,46.9015,14.66330044,4.2535015,41.7832,-24.13099956,-23.2119985,12.9907,8.71440044,-3.2809985,4.19954,-25.87499956,-17.2021985,4.45024,11.99420044,4.2786015,0.934945
20.5,1.71189044,1.5049015,93.6581,1.71189044,1.5049015,93.6581,-12.39472956,11.9776015,134.615,27.41340044,5.7757015,138.301,-20.38199956,-5.1831985,85.4654,18.20460044,-3.2687985,79.1303,-21.53999956,-2.2900985,46.9509,14.76050044,4.0730015,41.7616,-24.27849956,-22.9731985,13.2195,8.71440044,-3.5187985,4.1987,-26.10179956,-17.0713985,4.67722,12.00150044,4.0362015,0.937402
21,1.81385044,1.4746015,93.6731,1.81385044,1.4746015,93.6731,-12.26206956,11.8980015,134.612,27.54290044,5.7222015,138.306,-20.25439956,-5.1904985,85.4869,18.33280044,-3.3718985,79.1307,-21.50809956,-1.8817985,47.0147,14.85300044,3.8857015,41.7393,-24.41389956,-22.6963985,13.4018,8.71190044,-3.7538985,4.19817,-26.34839956,-16.8700985,4.89022,12.00360044,3.7976015,0.937142
21.5,1.91470044,1.4406015,93.6893,1.91470044,1.4406015,93.6893,-12.13262956,11.8187015,134.609,27.67240044,5.6650015,138.312,-20.12579956,-5.2041985,85.5131,18.45630044,-3.4758985,79.1316,-21.47309956,-1.5127985,47.089,14.94270044,3.6944015,41.7169,-24.53839956,-22.3901985,13.5558,8.70890044,-3.9879985,4.19795,-26.60519956,-16.6206985,5.09504,12.00200044,3.5596015,0.934537
22,2.01321044,1.4009015,93.7062,2.01321044,1.4009015,93.7062,-12.00484956,11.7413015,134.606,27.80070044,5.6021015,138.322,-19.99699956,-5.2286985,85.5457,18.57100044,-3.5803985,79.133,-21.43439956,-1.2046985,47.1734,15.02460044,3.4959015,41.6934,-24.65649956,-22.0446985,13.6637,8.70410044,-4.2225985,4.19615,-26.86819956,-16.2964985,5.27776,11.99860044,3.3226015,0.929239
22.5,2.10962044,1.3579015,93.7242,2.10962044,1.3579015,93.7242,-11.88214956,11.6644015,134.605,27.92780044,5.5363015,138.333,-19.86889956,-5.2635985,85.5842,18.68120044,-3.6834985,79.1353,-21.39179956,-0.9360985,47.2663,15.09980044,3.2928015,41.6698,-24.76229956,-21.6593985,13.735,8.69900044,-4.4586985,4.19386,-27.13519956,-15.9077985,5.44484,11.99170044,3.0837015,0.921275
23,2.20448044,1.3116015,93.743,2.20448044,1.3116015,93.743,-11.76043956,11.5888015,134.607,28.05730044,5.4695015,138.344,-19.74229956,-5.3097985,85.6296,18.78400044,-3.7855985,79.1382,-21.34789956,-0.7081985,47.366,15.16620044,3.0857015,41.6463,-24.86379956,-21.2382985,13.7685,8.69350044,-4.6970985,4.19028,-27.39539956,-15.4511985,5.58846,11.98550044,2.8436015,0.912165
23.5,2.29590044,1.2636015,93.7626,2.29590044,1.2636015,93.7626,-11.64573956,11.5135015,134.611,28.18360044,5.4019015,138.356,-19.61859956,-5.3698985,85.6811,18.88290044,-3.8837985,79.1422,-21.30089956,-0.5092985,47.4713,15.22300044,2.8760015,41.6231,-24.95579956,-20.7662985,13.7643,8.68830044,-4.9393985,4.18564,-27.64609956,-14.9168985,5.70867,11.97770044,2.5990015,0.901478
24,2.38614044,1.2146015,93.7833,2.38614044,1.2146015,93.7833,-11.53223956,11.4382015,134.62,28.31270044,5.3369015,138.365,-19.49799956,-5.4394985,85.7388,18.97730044,-3.9800985,79.1467,-21.25469956,-0.3312985,47.5813,15.27170044,2.6661015,41.6017,-25.04099956,-20.2665985,13.7349,8.68360044,-5.1837985,4.18118,-27.88239956,-14.3319985,5.81051,11.97070044,2.3526015,0.890989
24.5,2.47229044,1.1660015,93.8042,2.47229044,1.1660015,93.8042,-11.42575956,11.3612015,134.63,28.43780044,5.2743015,138.373,-19.38279956,-5.5234985,85.8012,19.06790044,-4.0707985,79.1518,-21.20719956,-0.1624985,47.6952,15.31030044,2.4576015,41.5817,-25.12069956,-19.7114985,13.6764,8.68000044,-5.4328985,4.1759,-28.08999956,-13.6681985,5.88407,11.96480044,2.1007015,0.881325
25,2.55663044,1.1177015,93.8264,2.55663044,1.1177015,93.8264,-11.32228956,11.2831015,134.644,28.56260044,5.2154015,138.381,-19.27179956,-5.6148985,85.8683,19.15670044,-4.1587985,79.1574,-21.16099956,-0.0006985,47.8125,15.34200044,2.2507015,41.5641,-25.18879956,-19.1381985,13.6044,8.67630044,-5.6827985,4.17186,-28.28289956,-12.9748985,5.94768,11.95770044,1.8476015,0.871941
25.5,2.63750044,1.0717015,93.8484,2.63750044,1.0717015,93.8484,-11.22306956,11.1992015,134.66,28.68500044,5.1620015,138.384,-19.16869956,-5.7175985,85.937,19.24050044,-4.2411985,79.163,-21.11549956,0.1761015,47.9343,15.36610044,2.0489015,41.5491,-25.25109956,-18.5192985,13.5221,8.67440044,-5.9358985,4.16803,-28.42719956,-12.2229985,5.98527,11.95390044,1.5905015,0.865875
26,2.71542044,1.0261015,93.8714,2.71542044,1.0261015,93.8714,-11.12915956,11.1126015,134.677,28.80270044,5.1114015,138.387,-19.07059956,-5.8266985,86.008,19.32310044,-4.3200985,79.169,-21.06979956,0.3566015,48.059,15.38470044,1.8487015,41.5362,-25.29739956,-17.8887985,13.4364,8.67120044,-6.1886985,4.16536,-28.55589956,-11.4591985,6.01975,11.94760044,1.3329015,0.859606
26.5,2.79080044,0.9828015,93.8942,2.79080044,0.9828015,93.8942,-11.03632956,11.0165015,134.695,28.91900044,5.0660015,138.387,-18.98129956,-5.9401985,86.077,19.39970044,-4.3950985,79.1743,-21.02559956,0.5658015,48.1896,15.39940044,1.6536015,41.526,-25.33299956,-17.2389985,13.3601,8.66880044,-6.4416985,4.16367,-28.63279956,-10.6769985,6.0406,11.94380044,1.0748015,0.856972
27,2.86300044,0.9396015,93.9175,2.86300044,0.9396015,93.9175,-10.94905956,10.9150015,134.713,29.02950044,5.0226015,138.386,-18.89739956,-6.0590985,86.1453,19.47370044,-4.4667985,79.1798,-20.97959956,0.7897015,48.3235,15.41070044,1.4593015,41.5168,-25.34969956,-16.5845985,13.2913,8.66470044,-6.6941985,4.16238,-28.68879956,-9.8996985,6.06296,11.93830044,0.8166015,0.854181
27.5,2.93254044,0.8969015,93.9407,2.93254044,0.8969015,93.9407,-10.86199956,10.8021015,134.731,29.13650044,4.9802015,138.383,-18.82229956,-6.1757985,86.2087,19.54020044,-4.5364985,79.1843,-20.93419956,1.0445015,48.4639,15.42080044,1.2673015,41.509,-25.34769956,-15.9381985,13.2448,8.65940044,-6.9453985,4.16198,-28.70059956,-9.1423985,6.0864,11.93420044,0.5602015,0.853536
28,2.99975044,0.8536015,93.9638,2.99975044,0.8536015,93.9638,-10.77858956,10.6807015,134.75,29.24000044,4.9388015,138.379,-18.75289956,-6.2953985,86.2684,19.60220044,-4.6041985,79.1886,-20.88649956,1.3212015,48.6084,15.43010044,1.0748015,41.5011,-25.32549956,-15.2982985,13.2151,8.65280044,-7.1961985,4.16123,-28.68719956,-8.4077985,6.11559,11.93010044,0.3042015,0.853135
28.5,3.06389044,0.8086015,93.9873,3.06389044,0.8086015,93.9873,-10.69576956,10.5478015,134.77,29.33750044,4.8932015,138.374,-18.69179956,-6.4080985,86.3216,19.65590044,-4.6716985,79.1921,-20.83809956,1.6239015,48.7585,15.43990044,0.8817015,41.4931,-25.27759956,-14.6866985,13.213,8.64350044,-7.4463985,4.16092,-28.64249956,-7.7201985,6.15806,11.92760044,0.0499015,0.853147
29,3.12641044,0.7619015,94.0104,3.12641044,0.7619015,94.0104,-10.61474956,10.4043015,134.79,29.43320044,4.8464015,138.367,-18.63609956,-6.5195985,86.3689,19.70370044,-4.7389985,79.1952,-20.78839956,1.9488015,48.9122,15.45090044,0.6867015,41.4842,-25.21069956,-14.0919985,13.2314,8.63390044,-7.6968985,4.15979,-28.57299956,-7.0668985,6.20904,11.92650044,-0.2037985,0.853708
29.5,3.18607044,0.7122015,94.0342,3.18607044,0.7122015,94.0342,-10.53443956,10.2513015,134.814,29.52290044,4.7916015,138.36,-18.58799956,-6.6216985,86.4097,19.74390044,-4.8073985,79.1976,-20.73809956,2.2913015,49.0692,15.46350044,0.4901015,41.4742,-25.11529956,-13.5356985,13.2757,8.62190044,-7.9482985,4.15909,-28.48519956,-6.4719985,6.2795,11.92820044,-0.4569985,0.853849
