[Gait],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
氏名,周期,歩行率,立脚,%,遊脚,%,両足支持,%,ストライド,ステップ,歩隔,,,,,,,,,,,,,,,,,,,,,,,,,
Group1(R),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
SD,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
CV,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Group1(L),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
SD,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
CV,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
[Data],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cycle(%),重心[x](cm),重心[y](cm),重心[z](cm),重心[x](cm),重心[y](cm),重心[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左大転子[x](cm),左大転子[y](cm),左大転子[z](cm),右大転子[x](cm),右大転子[y](cm),右大転子[z](cm),左外側上顆[x](cm),左外側上顆[y](cm),左外側上顆[z](cm),右外側上顆[x](cm),右外側上顆[y](cm),右外側上顆[z](cm),左外果[x](cm),左外果[y](cm),左外果[z](cm),右外果[x](cm),右外果[y](cm),右外果[z](cm),左第５中足骨頭[x](cm),左第５中足骨頭[y](cm),左第５中足骨頭[z](cm),右第５中足骨頭[x](cm),右第５中足骨頭[y](cm),右第５中足骨頭[z](cm)
27.5,1.518732,1.106729,92.4894,1.518732,1.106729,92.4894,-19.697948,13.624229,132.985,18.237252,14.410729,130.112,-13.650648,-7.852771,81.7411,19.470452,-8.074371,85.1593,-12.390548,-1.702371,45.0254,19.057252,-4.872471,46.594,-11.772748,-28.839871,15.4301,18.561252,-14.097071,9.95233,-7.871848,-26.865471,9.3972,21.452952,-5.037671,3.71129
28,1.506752,1.109729,92.5076,1.506752,1.109729,92.5076,-19.696148,13.632129,132.984,18.246252,14.416629,130.157,-13.654148,-7.817071,81.7474,19.434952,-8.223071,85.1816,-12.351048,-1.233871,45.1476,19.049552,-5.354971,46.5974,-12.063748,-27.834171,15.3261,18.566352,-14.646671,9.97314,-7.952248,-25.758671,9.16726,21.467052,-5.594271,3.71032
28.5,1.493482,1.111529,92.5237,1.493482,1.111529,92.5237,-19.694948,13.635529,132.979,18.251352,14.419529,130.198,-13.661548,-7.784371,81.7551,19.402452,-8.367071,85.1987,-12.316348,-0.781371,45.2747,19.045352,-5.834271,46.6007,-12.352248,-26.805871,15.2044,18.568152,-15.197171,9.99776,-8.039448,-24.620971,8.92939,21.484752,-6.151271,3.71385
29,1.480492,1.112529,92.5377,1.480492,1.112529,92.5377,-19.693148,13.635629,132.973,18.256152,14.420429,130.235,-13.670948,-7.753271,81.7635,19.372952,-8.508471,85.2124,-12.281748,-0.339371,45.4045,19.041352,-6.311371,46.6032,-12.639648,-25.761071,15.0724,18.570252,-15.746771,10.0235,-8.130548,-23.462071,8.6856,21.504652,-6.708271,3.7205
29.5,1.466542,1.112129,92.5486,1.466542,1.112129,92.5486,-19.691948,13.632829,132.963,18.262152,14.418629,130.264,-13.687648,-7.724171,81.7726,19.346052,-8.646971,85.2221,-12.247648,0.084429,45.5351,19.037452,-6.785971,46.605,-12.933748,-24.700071,14.9355,18.570852,-16.295771,10.0482,-8.224748,-22.280871,8.43523,21.524852,-7.263971,3.72764
30,1.450892,1.109529,92.5576,1.450892,1.109529,92.5576,-19.690348,13.624729,132.95,18.262152,14.413229,130.291,-13.709548,-7.700271,81.7831,19.321952,-8.781171,85.2272,-12.217548,0.491629,45.668,19.035052,-7.257871,46.6071,-13.221348,-23.618371,14.7866,18.570952,-16.844471,10.0745,-8.325248,-21.072471,8.18242,21.545652,-7.818871,3.736
30.5,1.434972,1.105829,92.5636,1.434972,1.105829,92.5636,-19.688548,13.613429,132.935,18.261052,14.406229,130.311,-13.735448,-7.678471,81.7938,19.300252,-8.912971,85.2286,-12.186348,0.884029,45.8001,19.031852,-7.727971,46.6081,-13.505448,-22.519871,14.6308,18.572352,-17.392971,10.0988,-8.428348,-19.845571,7.92761,21.566752,-8.372871,3.74449
31,1.417412,1.100329,92.5672,1.417412,1.100329,92.5672,-19.686948,13.599329,132.918,18.257452,14.396829,130.325,-13.768748,-7.660171,81.8049,19.280152,-9.043271,85.227,-12.154448,1.261729,45.9304,19.028152,-8.196371,46.6091,-13.788248,-21.408071,14.4721,18.571952,-17.941071,10.1214,-8.534148,-18.603971,7.6732,21.587152,-8.925771,3.75152
31.5,1.398032,1.092329,92.5687,1.398032,1.092329,92.5687,-19.684948,13.579729,132.899,18.250152,14.384229,130.334,-13.808248,-7.647071,81.8171,19.259652,-9.171171,85.2218,-12.124048,1.620829,46.0596,19.023252,-8.660971,46.6109,-14.066648,-20.277771,14.3104,18.575152,-18.486671,10.1424,-8.644748,-17.341471,7.42076,21.605152,-9.475971,3.75554
32,1.377072,1.082429,92.5666,1.377072,1.082429,92.5666,-19.683448,13.556829,132.877,18.239652,14.370229,130.335,-13.854348,-7.637871,81.8292,19.239352,-9.297971,85.2131,-12.092148,1.962429,46.1841,19.016252,-9.123571,46.6121,-14.333448,-19.129071,14.1432,18.579052,-19.032471,10.1597,-8.757048,-16.063371,7.17345,21.622552,-10.025471,3.75723
32.5,1.354262,1.070629,92.563,1.354262,1.070629,92.563,-19.681848,13.531029,132.854,18.226252,14.354029,130.332,-13.906648,-7.632271,81.8414,19.217552,-9.425071,85.2024,-12.058948,2.292229,46.306,19.007452,-9.583771,46.6139,-14.597948,-17.971571,13.9787,18.583952,-19.576871,10.1755,-8.871448,-14.776171,6.93167,21.638352,-10.574071,3.75643
33,1.329572,1.056329,92.5572,1.329572,1.056329,92.5572,-19.681248,13.500429,132.829,18.212452,14.335229,130.323,-13.964748,-7.631071,81.8543,19.191852,-9.551371,85.1896,-12.025048,2.604529,46.4237,18.995652,-10.039171,46.6171,-14.857748,-16.799371,13.8177,18.592852,-20.118071,10.1889,-8.987048,-13.476171,6.69639,21.651052,-11.119471,3.75101
33.5,1.302492,1.040029,92.5482,1.302492,1.040029,92.5482,-19.680948,13.466129,132.802,18.194252,14.315629,130.306,-14.030848,-7.634571,81.8666,19.163052,-9.677971,85.1735,-11.991648,2.899629,46.5339,18.981452,-10.491271,46.6205,-15.097648,-15.609771,13.6547,18.604652,-20.658171,10.1992,-9.101848,-12.163971,6.4749,21.662852,-11.664871,3.74273
34,1.274062,1.021729,92.5382,1.274062,1.021729,92.5382,-19.681748,13.429429,132.774,18.176352,14.293429,130.285,-14.100248,-7.640671,81.8792,19.130652,-9.805971,85.1568,-11.956148,3.184729,46.6417,18.963652,-10.939171,46.6248,-15.337748,-14.416271,13.5007,18.619752,-21.195671,10.2094,-9.216048,-10.846471,6.26151,21.673852,-12.209471,3.73304
34.5,1.243392,1.001229,92.526,1.243392,1.001229,92.526,-19.684248,13.388129,132.745,18.158352,14.269229,130.256,-14.176148,-7.651071,81.8917,19.091952,-9.933471,85.1383,-11.920948,3.453029,46.7419,18.943652,-11.381571,46.6312,-15.565448,-13.210571,13.3548,18.637852,-21.729971,10.2188,-9.324548,-9.520071,6.06277,21.682252,-12.752171,3.7201
35,1.211422,0.979429,92.5125,1.211422,0.979429,92.5125,-19.687048,13.344229,132.716,18.139152,14.244429,130.224,-14.256148,-7.664171,81.9038,19.049452,-10.061471,85.1179,-11.888748,3.710529,46.8365,18.921452,-11.819571,46.6381,-15.778548,-11.997371,13.2143,18.661652,-22.261471,10.229,-9.428548,-8.187771,5.8787,21.690652,-13.295271,3.70646
35.5,1.178712,0.956129,92.4978,1.178712,0.956129,92.4978,-19.692548,13.298429,132.686,18.122052,14.217029,130.186,-14.337148,-7.678871,81.9159,19.003352,-10.189871,85.0975,-11.855248,3.957229,46.9271,18.895952,-12.251971,46.6456,-15.985948,-10.779971,13.084,18.687852,-22.790171,10.2407,-9.526148,-6.849971,5.70629,21.699652,-13.838071,3.69397
36,1.144542,0.931229,92.4821,1.144542,0.931229,92.4821,-19.699148,13.248729,132.656,18.105052,14.187829,130.142,-14.422848,-7.696771,81.9275,18.951452,-10.316771,85.0752,-11.825448,4.190929,47.009,18.870552,-12.678571,46.6555,-16.176748,-9.558571,12.9696,18.718452,-23.315171,10.2559,-9.608548,-5.507171,5.55556,21.708352,-14.380371,3.68214
36.5,1.110252,0.905829,92.466,1.110252,0.905829,92.466,-19.706648,13.197729,132.626,18.089452,14.157629,130.097,-14.508848,-7.715571,81.9388,18.897452,-10.442671,85.0525,-11.799748,4.417629,47.0873,18.843452,-13.100371,46.6658,-16.358448,-8.335871,12.8639,18.754152,-23.836471,10.2743,-9.682748,-4.161271,5.41649,21.717352,-14.922771,3.67139
37,1.076202,0.879729,92.4492,1.076202,0.879729,92.4492,-19.717348,13.145529,132.597,18.075452,14.125029,130.046,-14.593548,-7.735071,81.9497,18.842252,-10.566371,85.0292,-11.775048,4.633529,47.1595,18.815852,-13.516371,46.6768,-16.524048,-7.110271,12.7706,18.790152,-24.355471,10.2978,-9.741448,-2.809871,5.29547,21.729152,-15.465671,3.66527
37.5,1.042292,0.852829,92.4326,1.042292,0.852829,92.4326,-19.728348,13.090829,132.569,18.061752,14.090129,129.993,-14.677848,-7.755471,81.9599,18.784652,-10.686471,85.0044,-11.757048,4.840229,47.2244,18.790152,-13.926071,46.6895,-16.677148,-5.890671,12.7,18.832152,-24.870271,10.3282,-9.778948,-1.457271,5.19707,21.741852,-16.008571,3.66252
38,1.009022,0.826129,92.4162,1.009022,0.826129,92.4162,-19.740748,13.035829,132.541,18.050152,14.054129,129.938,-14.760748,-7.776071,81.97,18.727352,-10.804071,84.9799,-11.742748,5.041929,47.2864,18.764152,-14.331871,46.703,-16.820548,-4.671371,12.6365,18.876052,-25.381671,10.3623,-9.804648,-0.103171,5.1073,21.754852,-16.550771,3.66139
38.5,0.977552,0.799429,92.3997,0.977552,0.799429,92.3997,-19.755248,12.980129,132.515,18.037652,14.015129,129.881,-14.838348,-7.795671,81.9789,18.672952,-10.915371,84.9539,-11.732948,5.233429,47.3408,18.741352,-14.731771,46.717,-16.938648,-3.456171,12.5911,18.920152,-25.891071,10.4052,-9.805548,1.251829,5.04324,21.772252,-17.093871,3.66692
39,0.946852,0.772629,92.3842,0.946852,0.772629,92.3842,-19.770248,12.923829,132.491,18.024652,13.973729,129.823,-14.912048,-7.815071,81.9872,18.618952,-11.021871,84.9274,-11.728748,5.418329,47.39,18.720452,-15.125171,46.7326,-17.050648,-2.253671,12.5695,18.967352,-26.396871,10.4554,-9.785548,2.603929,4.99833,21.790552,-17.636071,3.67584
39.5,0.917422,0.746229,92.3689,0.917422,0.746229,92.3689,-19.786448,12.867529,132.467,18.012152,13.931229,129.765,-14.983448,-7.834071,81.9953,18.567752,-11.124371,84.901,-11.727748,5.598029,47.4355,18.701852,-15.515871,46.7497,-17.146648,-1.051271,12.5519,19.013252,-26.899871,10.5092,-9.750548,3.955029,4.96226,21.808952,-18.177171,3.68572
40,0.891042,0.720329,92.3546,0.891042,0.720329,92.3546,-19.803148,12.811629,132.446,17.996752,13.884729,129.706,-15.044448,-7.850371,82.0016,18.522452,-11.217971,84.8728,-11.732848,5.769629,47.4739,18.687452,-15.898871,46.7677,-17.218048,0.129729,12.5592,19.061052,-27.399971,10.5725,-9.688248,5.290929,4.95535,21.830852,-18.717771,3.70029
40.5,0.865052,0.694429,92.3408,0.865052,0.694429,92.3408,-19.821048,12.755829,132.425,17.979252,13.836329,129.648,-15.102048,-7.866271,82.0075,18.478052,-11.307171,84.8446,-11.739648,5.936329,47.5085,18.674952,-16.277071,46.7875,-17.282948,1.299629,12.5814,19.106752,-27.899071,10.6403,-9.610548,6.620529,4.96179,21.853652,-19.256971,3.71646
41,0.840792,0.668729,92.3277,0.840792,0.668729,92.3277,-19.839448,12.700129,132.406,17.959652,13.786229,129.59,-15.155148,-7.880771,82.0127,18.437752,-11.391371,84.8158,-11.749048,6.097129,47.5388,18.666552,-16.651071,46.8097,-17.328648,2.458229,12.61,19.150552,-28.395071,10.712,-9.517548,7.936229,4.9808,21.875552,-19.794771,3.73189
41.5,0.819082,0.643429,92.3154,0.819082,0.643429,92.3154,-19.858448,12.645429,132.388,17.936552,13.732429,129.533,-15.197148,-7.892171,82.016,18.402252,-11.466971,84.7857,-11.761448,6.251529,47.5634,18.659852,-17.015371,46.8334,-17.354748,3.582229,12.6594,19.194452,-28.887271,10.7904,-9.405948,9.217729,5.02403,21.899352,-20.329671,3.74773
42,0.797672,0.617929,92.3035,0.797672,0.617929,92.3035,-19.878848,12.591329,132.371,17.910252,13.677229,129.476,-15.235848,-7.902571,82.0191,18.367752,-11.539471,84.7556,-11.773048,6.401929,47.5846,18.655852,-17.376171,46.8597,-17.370948,4.692129,12.7166,19.233952,-29.380371,10.871,-9.283248,10.484929,5.07788,21.923552,-20.863571,3.76346
42.5,0.777292,0.591929,92.2921,0.777292,0.591929,92.2921,-19.899448,12.537029,132.354,17.879952,13.619429,129.421,-15.268648,-7.910471,82.0206,18.335252,-11.607271,84.7247,-11.785448,6.546729,47.6022,18.653952,-17.728771,46.8889,-17.372048,5.768529,12.781,19.271652,-29.869371,10.9543,-9.153148,11.712529,5.14434,21.946052,-21.395871,3.77671
43,0.758352,0.565729,92.2807,0.758352,0.565729,92.2807,-19.922048,12.483429,132.337,17.848052,13.558829,129.367,-15.293248,-7.915971,82.0208,18.304052,-11.668671,84.6923,-11.796548,6.686529,47.6152,18.651652,-18.070371,46.9201,-17.357948,6.800329,12.8555,19.307152,-30.354571,11.0415,-9.015348,12.888129,5.22546,21.968952,-21.924271,3.78737
43.5,0.739532,0.538829,92.2696,0.739532,0.538829,92.2696,-19.945748,12.430529,132.321,17.812652,13.497229,129.313,-15.314248,-7.919571,82.0205,18.273152,-11.728471,84.6599,-11.805448,6.823429,47.626,18.651152,-18.408471,46.9541,-17.335848,7.808029,12.9337,19.338452,-30.840871,11.1291,-8.874048,14.036629,5.31368,21.992352,-22.452671,3.79748
44,0.720282,0.510529,92.2585,0.720282,0.510529,92.2585,-19.971448,12.377129,132.304,17.773952,13.432529,129.261,-15.329948,-7.919871,82.0183,18.239952,-11.784171,84.6262,-11.812648,6.955529,47.6337,18.649652,-18.733071,46.9913,-17.304548,8.749929,13.0144,19.367152,-31.321571,11.2191,-8.735148,15.108529,5.4087,22.013452,-22.978871,3.80462
44.5,0.701842,0.481229,92.2467,0.701842,0.481229,92.2467,-19.999448,12.323929,132.285,17.735652,13.365929,129.21,-15.340048,-7.917871,82.0153,18.206052,-11.835671,84.5908,-11.816648,7.084329,47.6376,18.646252,-19.046671,47.0299,-17.262148,9.639829,13.0931,19.393152,-31.798671,11.3112,-8.598148,16.115529,5.50701,22.034352,-23.502871,3.80973
45,0.682732,0.450629,92.2352,0.682732,0.450629,92.2352,-20.029148,12.271329,132.267,17.694972,13.298129,129.159,-15.347148,-7.913671,82.0118,18.170152,-11.886271,84.5551,-11.817848,7.210129,47.6405,18.642452,-19.354371,47.071,-17.217648,10.486129,13.1723,19.415052,-32.275171,11.4039,-8.466948,17.074429,5.60674,22.056452,-24.027071,3.81545
45.5,0.662262,0.417629,92.2225,0.662262,0.417629,92.2225,-20.062948,12.217729,132.247,17.653852,13.227529,129.111,-15.350248,-7.905971,82.0062,18.128952,-11.932371,84.517,-11.816048,7.333429,47.6394,18.635152,-19.645071,47.1138,-17.172348,11.234529,13.2447,19.434952,-32.745371,11.4996,-8.344648,17.921829,5.69957,22.076952,-24.550071,3.82084
46,0.642082,0.383429,92.2093,0.642082,0.383429,92.2093,-20.098148,12.163929,132.226,17.614052,13.155529,129.064,-15.350448,-7.895771,82.0001,18.086952,-11.975771,84.4776,-11.812248,7.454929,47.6361,18.625252,-19.926871,47.157,-17.121948,11.931029,13.3092,19.452252,-33.211871,11.5971,-8.229848,18.706429,5.78702,22.096852,-25.072971,3.82671
46.5,0.620512,0.347229,92.1961,0.620512,0.347229,92.1961,-20.136248,12.110829,132.205,17.574242,13.081929,129.019,-15.348448,-7.883871,81.9936,18.040452,-12.016771,84.4371,-11.806148,7.572429,47.6309,18.613052,-20.199171,47.2017,-17.076748,12.557629,13.3688,19.466252,-33.675371,11.6971,-8.126948,19.414429,5.86569,22.119052,-25.595471,3.8353
47,0.596972,0.307829,92.1813,0.596972,0.307829,92.1813,-20.179448,12.056429,132.182,17.534632,13.005329,128.977,-15.343348,-7.868171,81.9852,17.989152,-12.051871,84.3936,-11.798148,7.689529,47.6212,18.595652,-20.452871,47.2455,-17.035848,13.059329,13.4105,19.476752,-34.132271,11.8023,-8.037248,19.984429,5.92251,22.140652,-26.119171,3.84928
47.5,0.573202,0.267229,92.1662,0.573202,0.267229,92.1662,-20.223648,12.002029,132.16,17.496522,12.927629,128.937,-15.337148,-7.850571,81.9765,17.936952,-12.084071,84.3488,-11.789848,7.804629,47.6094,18.575852,-20.698871,47.2889,-16.996648,13.508529,13.4435,19.485152,-34.584871,11.9102,-7.956248,20.494529,5.96807,22.162052,-26.643171,3.86572
48,0.548042,0.224529,92.1508,0.548042,0.224529,92.1508,-20.271148,11.948329,132.137,17.460682,12.848029,128.9,-15.329848,-7.831571,81.9675,17.880752,-12.111171,84.3025,-11.781548,7.915529,47.5935,18.553052,-20.933971,47.3319,-16.967548,13.873829,13.4662,19.491652,-35.032571,12.0227,-7.886848,20.914329,5.99469,22.185752,-27.166171,3.88654
48.5,0.520222,0.178729,92.1346,0.520222,0.178729,92.1346,-20.322848,11.894029,132.115,17.421932,12.765529,128.868,-15.320548,-7.809271,81.9572,17.821652,-12.130571,84.2536,-11.774648,8.026229,47.5726,18.525352,-21.151171,47.3722,-16.943648,14.107529,13.4643,19.491952,-35.473971,12.1428,-7.830448,21.192129,5.99013,22.209352,-27.691971,3.91728
49,0.491782,0.131629,92.1184,0.491782,0.131629,92.1184,-20.375548,11.839929,132.094,17.385182,12.681529,128.839,-15.311248,-7.785971,81.9467,17.761152,-12.144871,84.2035,-11.769148,8.132629,47.5476,18.495752,-21.359571,47.4112,-16.927648,14.280529,13.4529,19.491452,-35.909471,12.2675,-7.781848,21.404029,5.96824,22.232952,-28.216971,3.9512
49.5,0.461992,0.082929,92.1019,0.461992,0.082929,92.1019,-20.430948,11.786629,132.073,17.348932,12.595729,128.814,-15.301648,-7.761571,81.936,17.699552,-12.152471,84.1523,-11.765948,8.235229,47.5171,18.463352,-21.556671,47.4484,-16.918348,14.374329,13.4277,19.488052,-36.339371,12.3983,-7.741448,21.530129,5.92519,22.257652,-28.740771,3.99006
50,0.429152,0.032229,92.086,0.429152,0.032229,92.086,-20.489248,11.734429,132.056,17.306902,12.508129,128.795,-15.291348,-7.735471,81.9246,17.636032,-12.151271,84.1001,-11.767248,8.336329,47.4817,18.428452,-21.738371,47.4829,-16.914348,14.356729,13.3823,19.478052,-36.762871,12.5366,-7.708148,21.539329,5.85316,22.281852,-29.265371,4.03741
50.5,0.395302,-0.019771,92.0702,0.395302,-0.019771,92.0702,-20.548248,11.682729,132.041,17.265602,12.418229,128.781,-15.281748,-7.708471,81.9131,17.571602,-12.142571,84.0471,-11.771848,8.429529,47.4386,18.391552,-21.907771,47.515,-16.918748,14.271429,13.3231,19.467752,-37.178671,12.6825,-7.681748,21.473929,5.75925,22.304952,-29.788271,4.08811
51,0.359432,-0.072171,92.0553,0.359432,-0.072171,92.0553,-20.609448,11.632929,132.029,17.220772,12.327829,128.771,-15.273048,-7.680971,81.9016,17.507102,-12.126371,83.9945,-11.780748,8.517929,47.39,18.353652,-22.064071,47.5454,-16.923848,14.117329,13.2517,19.452452,-37.587171,12.8347,-7.659248,21.333129,5.64915,22.326752,-30.308571,4.14168
51.5,0.321102,-0.124971,92.0417,0.321102,-0.124971,92.0417,-20.672348,11.585429,132.02,17.170352,12.236929,128.767,-15.264548,-7.653271,81.8899,17.441602,-12.102271,83.9428,-11.794648,8.602329,47.3367,18.315152,-22.206971,47.5742,-16.931848,13.891829,13.169,19.432352,-37.988871,12.993,-7.638648,21.117129,5.52102,22.347552,-30.826471,4.19896
52,0.280802,-0.178271,92.0291,0.280802,-0.178271,92.0291,-20.735748,11.539129,132.014,17.116242,12.144129,128.769,-15.258148,-7.624071,81.8785,17.375152,-12.070771,83.8919,-11.813048,8.676529,47.2745,18.275452,-22.333071,47.6003,-16.940648,13.606829,13.0701,19.411752,-38.381471,13.1607,-7.622848,20.832329,5.37655,22.364252,-31.342271,4.25809
52.5,0.237982,-0.230271,92.0188,0.237982,-0.230271,92.0188,-20.801048,11.496729,132.013,17.056912,12.053129,128.776,-15.254348,-7.595471,81.8675,17.308042,-12.032071,83.8439,-11.836748,8.742229,47.2074,18.236652,-22.441471,47.6258,-16.946948,13.271829,12.9673,19.385352,-38.762671,13.3338,-7.607848,20.490429,5.22693,22.377252,-31.852071,4.31572
53,0.193322,-0.281371,92.0101,0.193322,-0.281371,92.0101,-20.867548,11.457029,132.016,16.992972,11.962429,128.789,-15.250948,-7.566571,81.8566,17.240372,-11.986671,83.7983,-11.865148,8.800729,47.136,18.197852,-22.534771,47.6501,-16.950948,12.897229,12.8571,19.355752,-39.135171,13.5128,-7.593448,20.102829,5.06976,22.387252,-32.357771,4.37375
53.5,0.146092,-0.331271,92.0034,0.146092,-0.331271,92.0034,-20.934948,11.419829,132.021,16.922502,11.872329,128.807,-15.251448,-7.535871,81.8463,17.171222,-11.937271,83.7554,-11.896948,8.849529,47.0588,18.159852,-22.609671,47.6727,-16.949848,12.487829,12.7381,19.326952,-39.498071,13.7001,-7.580748,19.673129,4.91049,22.392452,-32.861071,4.43184
54,0.096382,-0.377671,92.0004,0.096382,-0.377671,92.0004,-21.004248,11.388929,132.032,16.848662,11.786529,128.831,-15.255948,-7.505671,81.8372,17.100322,-11.881571,83.7184,-11.933848,8.881829,46.9774,18.123752,-22.656671,47.6944,-16.944048,12.052429,12.6242,19.292652,-39.841171,13.8926,-7.569248,19.206829,4.76057,22.389952,-33.354571,4.48526
54.5,0.045012,-0.421571,91.9995,0.045012,-0.421571,91.9995,-21.075048,11.361329,132.046,16.770492,11.702529,128.86,-15.262048,-7.474371,81.8284,17.029092,-11.821071,83.685,-11.974748,8.905529,46.8938,18.088152,-22.684071,47.7149,-16.930348,11.598529,12.5054,19.256652,-40.172971,14.0921,-7.558548,18.714929,4.6135,22.382952,-33.843571,4.53845
55,-0.008508,-0.463371,92.001,-0.008508,-0.463371,92.001,-21.147348,11.337129,132.063,16.686992,11.621129,128.893,-15.271248,-7.441471,81.8204,16.956072,-11.759771,83.6553,-12.017348,8.919129,46.8084,18.054452,-22.693471,47.734,-16.913248,11.131929,12.3885,19.222252,-40.493971,14.2976,-7.548448,18.206729,4.47464,22.372452,-34.329871,4.59308
55.5,-0.063828,-0.498771,92.0073,-0.063828,-0.498771,92.0073,-21.221848,11.321229,132.084,16.604062,11.546229,128.934,-15.286548,-7.407071,81.8144,16.881732,-11.693171,83.6336,-12.063948,8.908329,46.7212,18.022652,-22.660971,47.7494,-16.888348,10.662829,12.2816,19.184252,-40.784871,14.5111,-7.542248,17.682529,4.35885,22.350552,-34.804371,4.64592
56,-0.120448,-0.531171,92.0158,-0.120448,-0.531171,92.0158,-21.298248,11.309029,132.108,16.518072,11.474529,128.978,-15.303448,-7.371671,81.809,16.806992,-11.624671,83.6156,-12.112548,8.888829,46.6351,17.992652,-22.609071,47.7633,-16.858748,10.188029,12.1776,19.146352,-41.063171,14.7306,-7.536348,17.149929,4.25277,22.325552,-35.274771,4.70109
56.5,-0.178208,-0.559971,92.0275,-0.178208,-0.559971,92.0275,-21.376448,11.301829,132.135,16.430382,11.406629,129.027,-15.322948,-7.333771,81.8048,16.731942,-11.555771,83.6025,-12.162348,8.854629,46.5499,17.964452,-22.532971,47.7737,-16.827248,9.713529,12.0808,19.109752,-41.324371,14.9573,-7.532448,16.614329,4.16038,22.296652,-35.740371,4.76281
57,-0.236778,-0.581471,92.0435,-0.236778,-0.581471,92.0435,-21.456948,11.303029,132.164,16.346442,11.345529,129.082,-15.348548,-7.292971,81.8028,16.656862,-11.483471,83.5963,-12.213848,8.793929,46.4668,17.938152,-22.409771,47.7769,-16.791248,9.246729,11.9975,19.071152,-41.550971,15.1947,-7.533848,16.078329,4.09532,22.257452,-36.195371,4.83226
57.5,-0.295878,-0.599671,92.0621,-0.295878,-0.599671,92.0621,-21.539248,11.308829,132.196,16.261862,11.288029,129.14,-15.374648,-7.251371,81.8016,16.582502,-11.409971,83.594,-12.266748,8.721729,46.3867,17.914152,-22.266071,47.7768,-16.757448,8.779229,11.9235,19.032352,-41.761771,15.4377,-7.535848,15.542429,4.04075,22.216852,-36.644771,4.90969
58,-0.354828,-0.612871,92.0842,-0.354828,-0.612871,92.0842,-21.622748,11.320729,132.23,16.179672,11.234329,129.204,-15.403848,-7.205671,81.8022,16.510562,-11.335671,83.5963,-12.320248,8.628429,46.3096,17.891552,-22.089571,47.7694,-16.723348,8.317229,11.8579,18.994252,-41.946471,15.6924,-7.541448,15.009629,4.00067,22.171452,-37.085871,5.00415
58.5,-0.413778,-0.620071,92.11,-0.413778,-0.620071,92.11,-21.708148,11.340129,132.265,16.101312,11.185729,129.275,-15.436648,-7.157771,81.805,16.439722,-11.259071,83.6033,-12.373248,8.510529,46.2366,17.871152,-21.870771,47.7524,-16.691848,7.859629,11.8072,18.955252,-42.098871,15.9586,-7.550748,14.481229,3.98216,22.120052,-37.517171,5.11556
59,-0.472178,-0.623871,92.1381,-0.472178,-0.623871,92.1381,-21.794448,11.364429,132.303,16.025782,11.139529,129.347,-15.469448,-7.108871,81.8086,16.372022,-11.180771,83.6134,-12.428048,8.376929,46.1675,17.852852,-21.629371,47.7301,-16.667648,7.402529,11.7667,18.912552,-42.231171,16.2313,-7.561848,13.955829,3.97024,22.067252,-37.939071,5.24207
59.5,-0.529418,-0.622371,92.1701,-0.529418,-0.622371,92.1701,-21.880548,11.396029,132.343,15.954262,11.095429,129.428,-15.505448,-7.055871,81.8144,16.309092,-11.101071,83.6274,-12.482048,8.214429,46.1029,17.836052,-21.346371,47.6957,-16.646948,6.946029,11.7357,18.870352,-42.327171,16.5224,-7.575448,13.432829,3.96933,22.010052,-38.344671,5.4007
60,-0.586288,-0.617671,92.2044,-0.586288,-0.617671,92.2044,-21.967148,11.432429,132.384,15.884992,11.053029,129.512,-15.542548,-7.001171,81.8219,16.247902,-11.020471,83.6435,-12.535348,8.033029,46.0414,17.820852,-21.035071,47.6529,-16.632648,6.487829,11.7148,18.825952,-42.400071,16.8227,-7.591248,12.912129,3.97761,21.951152,-38.740471,5.57939
60.5,-0.641648,-0.610071,92.2406,-0.641648,-0.610071,92.2406,-22.053048,11.473529,132.426,15.821042,11.011029,129.599,-15.580448,-6.946771,81.8303,16.191842,-10.937471,83.6613,-12.590148,7.831829,45.9833,17.807252,-20.699171,47.6037,-16.626348,6.028729,11.701,18.774752,-42.448471,17.1318,-7.608848,12.393129,3.9875,21.888652,-39.119871,5.77864
61,-0.695718,-0.598971,92.2806,-0.695718,-0.598971,92.2806,-22.136848,11.521529,132.471,15.759392,10.967529,129.694,-15.620648,-6.889471,81.8412,16.140802,-10.854371,83.682,-12.642848,7.596629,45.9299,17.795452,-20.320271,47.5411,-16.628748,5.560129,11.6971,18.721652,-42.455571,17.4621,-7.626248,11.871429,4.00034,21.824252,-39.469671,6.02154
