[Gait],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
氏名,周期,歩行率,立脚,%,遊脚,%,両足支持,%,ストライド,ステップ,歩隔,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,-0.615074,1.9938075,97.3502,-0.615074,1.9938075,97.3502,-16.432284,9.3731075,137.819,20.560116,7.1316075,140.356,-18.656784,-5.4787925,90.9463,16.378416,4.3944075,84.0678,-20.659084,-18.3757925,52.2714,13.583516,6.5533075,45.7814,-23.709284,-26.5696925,13.0459,9.393716,9.0988075,8.28215,-27.475984,-16.2611925,1.79525,14.094616,22.6006075,2.16681
6,-0.430824,2.0450075,97.4843,-0.430824,2.0450075,97.4843,-16.217784,9.4569075,137.973,20.840116,7.4121075,140.444,-18.426784,-5.5556925,91.1576,16.522216,4.4797075,84.1756,-20.622984,-18.2389925,52.4177,13.714916,6.3733075,45.8689,-23.725484,-26.7905925,13.304,9.465116,8.7729075,8.31886,-27.487084,-16.6671925,1.85872,14.160716,22.2590075,2.22548
6.5,-0.249054,2.0863075,97.6242,-0.249054,2.0863075,97.6242,-15.994884,9.5391075,138.14,21.099616,7.6858075,140.547,-18.182584,-5.6485925,91.3816,16.671116,4.5590075,84.2771,-20.609684,-18.0722925,52.5775,13.817616,6.1239075,45.9273,-23.712084,-27.0066925,13.5693,9.526116,8.3997075,8.34116,-27.499484,-17.0655925,1.94288,14.213816,21.8969075,2.29834
7,-0.069224,2.1258075,97.765,-0.069224,2.1258075,97.765,-15.771454,9.6208075,138.309,21.353016,7.9569075,140.653,-17.935584,-5.7457925,91.6083,16.816916,4.6412075,84.3745,-20.598884,-17.8985925,52.7386,13.916316,5.8593075,45.9794,-23.699384,-27.2218925,13.8378,9.583416,8.0181075,8.35848,-27.510184,-17.4630925,2.03128,14.263016,21.5311075,2.37155
7.5,0.108306,2.1531075,97.8934,0.108306,2.1531075,97.8934,-15.529944,9.6760075,138.473,21.594516,8.2191075,140.749,-17.680684,-5.8557925,91.8328,16.953116,4.7344075,84.4432,-20.621284,-17.6949925,52.9033,13.990616,5.5227075,45.9907,-23.644684,-27.4368925,14.1045,9.623816,7.6047075,8.356,-27.506884,-17.8619925,2.13422,14.298816,21.1457075,2.42585
8,0.283636,2.1783075,98.018,0.283636,2.1783075,98.018,-15.287044,9.7242075,138.634,21.833616,8.4790075,140.842,-17.426684,-5.9700925,92.0545,17.081316,4.8360075,84.5032,-20.646984,-17.4842925,53.0653,14.062916,5.1693075,45.9936,-23.585684,-27.6514925,14.3724,9.655716,7.1872075,8.3483,-27.494684,-18.2618925,2.24075,14.329416,20.7589075,2.47254
8.5,0.456906,2.1928075,98.1207,0.456906,2.1928075,98.1207,-15.027324,9.7350075,138.776,22.071516,8.7277075,140.906,-17.172384,-6.0896925,92.263,17.190416,4.9510075,84.5287,-20.706984,-17.2455925,53.2196,14.125016,4.7736075,45.9675,-23.485184,-27.8665925,14.6381,9.672716,6.7604075,8.32876,-27.456684,-18.6716925,2.35544,14.352916,20.3578075,2.48866
9,0.628796,2.2050075,98.2158,0.628796,2.2050075,98.2158,-14.765254,9.7335075,138.911,22.312516,8.9741075,140.96,-16.923184,-6.2121925,92.4636,17.290416,5.0746075,84.5448,-20.773284,-17.0004925,53.3674,14.188316,4.3687075,45.9359,-23.372584,-28.0807925,14.9027,9.680216,6.3359075,8.30798,-27.402784,-19.0852925,2.4726,14.371716,19.9576075,2.49346
9.5,0.797786,2.2106075,98.2892,0.797786,2.2106075,98.2892,-14.496964,9.7002075,139.023,22.559516,9.2058075,140.98,-16.681484,-6.3304925,92.6444,17.369416,5.2018075,84.5353,-20.865784,-16.7343925,53.4989,14.257016,3.9665075,45.8982,-23.231084,-28.2927925,15.1709,9.678416,5.9217075,8.28809,-27.321784,-19.5111925,2.59479,14.389816,19.5514075,2.47469
10,0.966846,2.2137075,98.3536,0.966846,2.2137075,98.3536,-14.225474,9.6532075,139.125,22.814016,9.4334075,140.984,-16.447784,-6.4482925,92.8146,17.443016,5.3310075,84.5198,-20.969184,-16.4637925,53.6221,14.328716,3.5702075,45.8603,-23.070784,-28.5025925,15.4369,9.671716,5.5149075,8.2729,-27.222984,-19.9424925,2.71853,14.405016,19.1472075,2.44682
10.5,1.130846,2.2141075,98.4026,1.130846,2.2141075,98.4026,-13.961154,9.5907075,139.205,23.075316,9.6424075,140.963,-16.228684,-6.5541925,92.9619,17.500216,5.4488075,84.4953,-21.086284,-16.1843925,53.7265,14.414416,3.2148075,45.8363,-22.901284,-28.7050925,15.7124,9.660216,5.1284075,8.26761,-27.108984,-20.3795925,2.84863,14.420216,18.7455075,2.41084
11,1.295846,2.2119075,98.4442,1.295846,2.2119075,98.4442,-13.693384,9.5182075,139.276,23.344016,9.8435075,140.925,-16.018084,-6.6558925,93.0988,17.558416,5.5580075,84.4698,-21.217584,-15.9045925,53.8241,14.502316,2.8801075,45.8159,-22.712984,-28.9034925,15.9867,9.652416,4.7505075,8.27079,-26.984784,-20.8207925,2.98023,14.434016,18.3451075,2.37225
11.5,1.453336,2.2086075,98.4783,1.453336,2.2086075,98.4783,-13.441464,9.4474075,139.331,23.614716,10.0217075,140.874,-15.827764,-6.7418925,93.2125,17.610316,5.6427075,84.4506,-21.353584,-15.6313925,53.9079,14.601916,2.6042075,45.8167,-22.534184,-29.0876925,16.2709,9.641216,4.3915075,8.28523,-26.867884,-21.2534925,3.12238,14.442216,17.9532075,2.33882
12,1.610936,2.2026075,98.5084,1.610936,2.2026075,98.5084,-13.187954,9.3742075,139.379,23.886616,10.1888075,140.815,-15.643284,-6.8216925,93.3181,17.667616,5.7116075,84.4336,-21.500684,-15.3628925,53.989,14.700916,2.3529075,45.8205,-22.347684,-29.2654925,16.5563,9.639616,4.0375075,8.306,-26.756584,-21.6837925,3.26695,14.449116,17.5615075,2.3088
12.5,1.759276,2.1945075,98.5373,1.759276,2.1945075,98.5373,-12.951244,9.3137075,139.42,24.152516,10.3291075,140.758,-15.481744,-6.8870925,93.4033,17.730616,5.7496075,84.4303,-21.649784,-15.1160925,54.0668,14.800716,2.1539075,45.8391,-22.185484,-29.4203925,16.8445,9.635316,3.6930075,8.33217,-26.681784,-22.0865925,3.42578,14.442016,17.1791075,2.28916
13,1.905806,2.1832075,98.565,1.905806,2.1832075,98.565,-12.715844,9.2561075,139.455,24.411916,10.4563075,140.702,-15.322884,-6.9466925,93.4822,17.800016,5.7710075,84.4294,-21.802584,-14.8797925,54.1463,14.896516,1.9727075,45.8566,-22.030484,-29.5657925,17.134,9.639916,3.3484075,8.35892,-26.629484,-22.4772925,3.58837,14.433216,16.7966075,2.27489
13.5,2.042456,2.1668075,98.5943,2.042456,2.1668075,98.5943,-12.493394,9.2138075,139.488,24.656216,10.5544075,140.657,-15.184684,-6.9973925,93.5469,17.885316,5.7639075,84.4394,-21.957384,-14.6763925,54.2338,14.980916,1.8185075,45.8746,-21.912084,-29.6775925,17.4133,9.643216,3.0016075,8.38181,-26.643584,-22.8196925,3.76527,14.405316,16.4199075,2.26781
14,2.175456,2.1468075,98.6237,2.175456,2.1468075,98.6237,-12.275414,9.1755075,139.518,24.889016,10.6393075,140.62,-15.047174,-7.0444925,93.6065,17.975616,5.7448075,84.4496,-22.107284,-14.4880925,54.3257,15.059116,1.6693075,45.8877,-21.813384,-29.7756925,17.6903,9.649916,2.6509075,8.3995,-26.693284,-23.1394925,3.94658,14.376116,16.0432075,2.26443
14.5,2.299386,2.1187075,98.6545,2.299386,2.1187075,98.6545,-12.066784,9.1474075,139.545,25.099916,10.6957075,140.601,-14.923084,-7.0894925,93.6598,18.087516,5.7062075,84.4611,-22.255284,-14.3377925,54.432,15.119416,1.5162075,45.8883,-21.761484,-29.8269925,17.9408,9.657316,2.2906075,8.40673,-26.832784,-23.3906925,4.13729,14.330816,15.6673075,2.26083
15,2.418866,2.0868075,98.6854,2.418866,2.0868075,98.6854,-11.865224,9.1211075,139.572,25.299316,10.7399075,140.591,-14.799314,-7.1336925,93.7096,18.202716,5.6622075,84.4708,-22.392084,-14.2047925,54.5431,15.173616,1.3568075,45.8832,-21.736184,-29.8595925,18.1819,9.662216,1.9250075,8.40626,-27.014084,-23.6099925,4.33149,14.286216,15.2912075,2.25789
15.5,2.531526,2.0455075,98.7157,2.531526,2.0455075,98.7157,-11.673104,9.0969075,139.593,25.475016,10.7587075,140.598,-14.679074,-7.1810925,93.7605,18.340216,5.6087075,84.4719,-22.516084,-14.1084925,54.6664,15.212616,1.1710075,45.8618,-21.765184,-29.8305925,18.3803,9.670016,1.5499075,8.3958,-27.297484,-23.7413925,4.52626,14.237116,14.9121075,2.24919
16,2.640326,2.0008075,98.7458,2.640326,2.0008075,98.7458,-11.489404,9.0717075,139.613,25.643016,10.7674075,140.611,-14.559604,-7.2295925,93.8104,18.480016,5.5546075,84.4703,-22.625984,-14.0277925,54.7925,15.248016,0.9738075,45.8376,-21.821684,-29.7772925,18.5614,9.672616,1.1711075,8.37965,-27.622184,-23.8341925,4.72191,14.191516,14.5321075,2.23919
16.5,2.745466,1.9480075,98.7733,2.745466,1.9480075,98.7733,-11.318064,9.0424075,139.626,25.791316,10.7554075,140.637,-14.435184,-7.2831925,93.8666,18.639716,5.4964075,84.4565,-22.707384,-13.9769925,54.921,15.277716,0.7445075,45.8043,-21.936984,-29.6472925,18.687,9.679616,0.7884075,8.36123,-28.048584,-23.8207925,4.90829,14.156916,14.1481075,2.22373
17,2.848266,1.8928075,98.8004,2.848266,1.8928075,98.8004,-11.154854,9.0109075,139.637,25.936916,10.7357075,140.665,-14.311614,-7.3382925,93.9244,18.801716,5.4388075,84.4408,-22.774984,-13.9365925,55.0488,15.307416,0.5056075,45.7733,-22.077184,-29.4880925,18.7896,9.682916,0.4054075,8.34213,-28.510984,-23.7641925,5.09203,14.128416,13.7621075,2.20722
17.5,2.950566,1.8328075,98.8243,2.950566,1.8328075,98.8243,-11.005494,8.9738075,139.64,26.071316,10.7006075,140.698,-14.179894,-7.3970925,93.9904,18.979216,5.3752075,84.4172,-22.800884,-13.9144925,55.1661,15.341316,0.2447075,45.7464,-22.278284,-29.2394925,18.8296,9.690316,0.0254075,8.33152,-29.063684,-23.5843925,5.25903,14.122416,13.3734075,2.19111
18,3.052046,1.7722075,98.8479,3.052046,1.7722075,98.8479,-10.862374,8.9359075,139.641,26.205716,10.6606075,140.731,-14.048184,-7.4566925,94.0593,19.158816,5.3098075,84.3934,-22.814584,-13.8956925,55.2793,15.378416,-0.0202925,45.7262,-22.501084,-28.9578925,18.8456,9.697416,-0.3521925,8.32515,-29.644684,-23.3574925,5.42026,14.123516,12.9823075,2.17587
18.5,3.154896,1.7104075,98.8689,3.154896,1.7104075,98.8689,-10.729204,8.8951075,139.637,26.338616,10.6099075,140.761,-13.912064,-7.5170925,94.1345,19.348316,5.2310075,84.371,-22.784484,-13.8795925,55.3715,15.423616,-0.2900925,45.7216,-22.785784,-28.5791925,18.8001,9.706816,-0.7227925,8.33471,-30.296684,-22.9930925,5.56224,14.148916,12.5898075,2.1683
19,3.257586,1.6496075,98.8896,3.257586,1.6496075,98.8896,-10.599294,8.8560075,139.631,26.470916,10.5570075,140.79,-13.775024,-7.5772925,94.2121,19.539216,5.1467075,84.3499,-22.743984,-13.8603925,55.4573,15.472916,-0.5588925,45.7248,-23.090284,-28.1652925,18.7337,9.717016,-1.0904925,8.35058,-30.968784,-22.5784925,5.69694,14.180116,12.1960075,2.16358
19.5,3.361056,1.5906075,98.9085,3.361056,1.5906075,98.9085,-10.470264,8.8173075,139.624,26.609016,10.4974075,140.811,-13.642494,-7.6364925,94.2908,19.732316,5.0406075,84.3383,-22.672984,-13.8256925,55.5187,15.526216,-0.8187925,45.7466,-23.457684,-27.6532925,18.6166,9.726616,-1.4526925,8.38159,-31.688484,-22.0164925,5.81561,14.226216,11.8008075,2.17017
20,3.463856,1.5334075,98.9269,3.463856,1.5334075,98.9269,-10.341304,8.7817075,139.616,26.743716,10.4377075,140.831,-13.509474,-7.6949925,94.3695,19.925416,4.9270075,84.3287,-22.593384,-13.7837925,55.5732,15.581416,-1.0762925,45.7734,-23.843584,-27.1057925,18.4842,9.734216,-1.8138925,8.41724,-32.419784,-21.4022925,5.9278,14.275016,11.4061075,2.18014
20.5,3.563756,1.4790075,98.9431,3.563756,1.4790075,98.9431,-10.204344,8.7469075,139.61,26.886016,10.3744075,140.841,-13.390964,-7.7530925,94.4428,20.110816,4.7870075,84.33,-22.509384,-13.7083925,55.6071,15.631416,-1.3218925,45.8124,-24.292684,-26.4656925,18.3209,9.737416,-2.1754925,8.45844,-33.173184,-20.6383925,6.03181,14.323216,11.0088075,2.19861
21,3.661756,1.4262075,98.9581,3.661756,1.4262075,98.9581,-10.064494,8.7134075,139.604,27.023116,10.3120075,140.851,-13.274994,-7.8109925,94.5132,20.294216,4.6396075,84.3326,-22.420584,-13.6234925,55.6349,15.678816,-1.5666925,45.8512,-24.759484,-25.7902925,18.1484,9.735016,-2.5386925,8.50039,-33.929684,-19.8211925,6.1321,14.369616,10.6134075,2.219
21.5,3.750446,1.3752075,98.9696,3.750446,1.3752075,98.9696,-9.916754,8.6763075,139.601,27.163016,10.2480075,140.852,-13.179434,-7.8710925,94.5718,20.459316,4.4695075,84.3403,-22.354484,-13.4930925,55.6513,15.712916,-1.8081925,45.8899,-25.284784,-25.0351925,17.9697,9.722016,-2.9101925,8.5337,-34.682384,-18.8646925,6.23477,14.402716,10.2142075,2.23996
22,3.835616,1.3248075,98.9784,3.835616,1.3248075,98.9784,-9.764894,8.6360075,139.598,27.298416,10.1847075,140.851,-13.090834,-7.9321925,94.6254,20.619516,4.2935075,84.347,-22.290884,-13.3505925,55.6628,15.740216,-2.0516925,45.9231,-25.826584,-24.2463925,17.7894,9.702316,-3.2852925,8.5632,-35.429584,-17.8559925,6.33796,14.429716,9.8164075,2.25988
22.5,3.905136,1.2742075,98.9822,3.905136,1.2742075,98.9822,-9.616114,8.5834075,139.594,27.428716,10.1199075,140.845,-13.023974,-7.9979925,94.665,20.754616,4.1050075,84.3499,-22.267984,-13.1595925,55.6719,15.751816,-2.3044925,45.9459,-26.412784,-23.3919925,17.6231,9.667616,-3.6731925,8.57489,-36.148384,-16.7291925,6.4527,14.438016,9.4150075,2.27193
23,3.969096,1.2225075,98.9824,3.969096,1.2225075,98.9824,-9.466784,8.5221075,139.588,27.556216,10.0542075,140.836,-12.966654,-8.0663925,94.6982,20.880616,3.9131075,84.3491,-22.255684,-12.9535925,55.6781,15.755816,-2.5619925,45.9604,-27.012884,-22.5085925,17.4647,9.627416,-4.0653925,8.57895,-36.853184,-15.5554925,6.57336,14.439216,9.0133075,2.27992
23.5,4.014116,1.1688075,98.9768,4.014116,1.1688075,98.9768,-9.336294,8.4403075,139.578,27.672816,9.9853075,140.824,-12.928834,-8.1396925,94.7205,20.981016,3.7197075,84.3379,-22.288584,-12.7039925,55.6871,15.748116,-2.8356925,45.9611,-27.634384,-21.5728925,17.3325,9.575616,-4.4688925,8.56663,-37.509484,-14.2931925,6.71048,14.423816,8.6090075,2.27566
24,4.051616,1.1128075,98.9675,4.051616,1.1128075,98.9675,-9.214244,8.3453075,139.564,27.787216,9.9133075,140.809,-12.899674,-8.2162925,94.7364,21.068716,3.5256075,84.3211,-22.337284,-12.4366925,55.695,15.736716,-3.1153925,45.9542,-28.263284,-20.6147925,17.2167,9.520516,-4.8760925,8.54598,-38.143584,-12.9936925,6.8587,14.403916,8.2024075,2.26601
24.5,4.071516,1.0539075,98.9539,4.071516,1.0539075,98.9539,-9.122494,8.2265075,139.543,27.888816,9.8350075,140.791,-12.885414,-8.2952925,94.748,21.135316,3.3366075,84.293,-22.422784,-12.1350925,55.707,15.722016,-3.4086925,45.9376,-28.886584,-19.6173925,17.1318,9.465316,-5.2877925,8.51977,-38.716884,-11.6406925,7.02349,14.374316,7.7950075,2.24574
25,4.083016,0.9923075,98.9378,4.083016,0.9923075,98.9378,-9.049574,8.0933075,139.517,27.987116,9.7511075,140.772,-12.876324,-8.3766925,94.7552,21.188816,3.1489075,84.2604,-22.524284,-11.8141925,55.7196,15.710316,-3.7067925,45.9176,-29.505884,-18.6045925,17.0674,9.409016,-5.7014925,8.48914,-39.260884,-10.2630925,7.20239,14.344816,7.3844075,2.22143
25.5,4.082516,0.9281075,98.9205,4.082516,0.9281075,98.9205,-9.006834,7.9397075,139.485,28.074016,9.6578075,140.751,-12.876444,-8.4564925,94.7642,21.227816,2.9668075,84.2212,-22.646284,-11.4687925,55.7354,15.703616,-4.0084925,45.8958,-30.095784,-17.5663925,17.0334,9.366716,-6.1110925,8.46655,-39.741984,-8.8674925,7.39441,14.313616,6.9745075,2.19262
26,4.074516,0.8617075,98.9035,4.074516,0.8617075,98.9035,-8.988034,7.7740075,139.449,28.155616,9.5569075,140.731,-12.878094,-8.5359925,94.772,21.257116,2.7863075,84.1813,-22.780284,-11.1037925,55.7534,15.705116,-4.3115925,45.8757,-30.665884,-16.5190925,17.0182,9.325916,-6.5203925,8.44702,-40.188184,-7.4622925,7.59989,14.285916,6.5621075,2.16351
26.5,4.062116,0.7940075,98.8885,4.062116,0.7940075,98.8885,-8.986824,7.5964075,139.41,28.228416,9.4454075,140.71,-12.883054,-8.6103925,94.7843,21.277916,2.6076075,84.1418,-22.917784,-10.7208925,55.7746,15.716216,-4.6079925,45.8605,-31.191884,-15.4612925,17.0297,9.307616,-6.9196925,8.44425,-40.579384,-6.0699925,7.81352,14.262516,6.1512075,2.13696
27,4.045316,0.7254075,98.877,4.045316,0.7254075,98.877,-9.004294,7.4116075,139.371,28.293916,9.3252075,140.692,-12.888214,-8.6809925,94.7987,21.295116,2.4291075,84.1069,-23.061784,-10.3194925,55.7999,15.735816,-4.9014925,45.8504,-31.681884,-14.3996925,17.0544,9.293316,-7.3160925,8.45203,-40.932084,-4.6844925,8.03608,14.242916,5.7396075,2.11444
27.5,4.030916,0.6564075,98.8699,4.030916,0.6564075,98.8699,-9.020484,7.2240075,139.334,28.353016,9.1952075,140.675,-12.891444,-8.7452925,94.8157,21.307616,2.2481075,84.0776,-23.197884,-9.9025925,55.8306,15.763816,-5.1834925,45.8477,-32.122884,-13.3426925,17.1,9.298916,-7.7019925,8.47595,-41.243584,-3.3344925,8.26217,14.231616,5.3295075,2.0993
28,4.016216,0.5879075,98.8683,4.016216,0.5879075,98.8683,-9.040214,7.0347075,139.302,28.404116,9.0573075,140.663,-12.896484,-8.8021925,94.8363,21.322116,2.0656075,84.0568,-23.336084,-9.4689925,55.8674,15.794616,-5.4595925,45.8498,-32.515884,-12.2872925,17.1527,9.310816,-8.0831925,8.51357,-41.515584,-2.0073925,8.49006,14.220916,4.9205075,2.09089
28.5,4.007916,0.5194075,98.8717,4.007916,0.5194075,98.8717,-9.043314,6.8481075,139.276,28.450516,8.9119075,140.656,-12.895954,-8.8543925,94.8546,21.335116,1.8789075,84.0429,-23.463684,-9.0198925,55.9134,15.828016,-5.7266925,45.8571,-32.861484,-11.2486925,17.2187,9.328716,-8.4584925,8.55853,-41.760284,-0.7286925,8.71816,14.220616,4.5125075,2.09111
29,4.002716,0.4524075,98.8807,4.002716,0.4524075,98.8807,-9.032034,6.6632075,139.259,28.489716,8.7606075,140.653,-12.900424,-8.8969925,94.8753,21.351716,1.6901075,84.0374,-23.591684,-8.5560925,55.9674,15.855416,-5.9876925,45.8657,-33.154684,-10.2174925,17.2885,9.354216,-8.8283925,8.61351,-41.966784,0.5135075,8.94082,14.217616,4.1063075,2.09775
29.5,4.004116,0.3848075,98.8932,4.004116,0.3848075,98.8932,-8.999844,6.4811075,139.247,28.525616,8.6045075,140.657,-12.898324,-8.9373925,94.8896,21.370316,1.4986075,84.0366,-23.713284,-8.0773925,56.0331,15.877416,-6.2463925,45.8754,-33.404384,-9.2104925,17.3633,9.367416,-9.1993925,8.66427,-42.154984,1.7037075,9.16161,14.225616,3.7003075,2.11141
30,4.009616,0.3187075,98.9093,4.009616,0.3187075,98.9093,-8.943044,6.3008075,139.244,28.555716,8.4446075,140.664,-12.903534,-8.9682925,94.9023,21.389516,1.3066075,84.0398,-23.835184,-7.5859925,56.1082,15.886016,-6.5018925,45.8825,-33.604184,-8.2170925,17.4424,9.387516,-9.5656925,8.71579,-42.307684,2.8485075,9.37202,14.230016,3.2953075,2.12829
30.5,4.019216,0.2511075,98.9267,4.019216,0.2511075,98.9267,-8.872954,6.1197075,139.243,28.584316,8.2815075,140.679,-12.904424,-8.9982925,94.908,21.414516,1.1154075,84.0439,-23.957884,-7.0833925,56.1943,15.883016,-6.7606925,45.887,-33.763584,-7.2492925,17.5193,9.382116,-9.9385925,8.75506,-42.443684,3.9450075,9.57914,14.243916,2.8900075,2.14933
31,4.030616,0.1839075,98.9442,4.030616,0.1839075,98.9442,-8.783704,5.9374075,139.247,28.607916,8.1158075,140.697,-12.912484,-9.0209925,94.9072,21.435016,0.9267075,84.0456,-24.080584,-6.5707925,56.2894,15.864616,-7.0203925,45.8875,-33.880384,-6.3005925,17.6026,9.380716,-10.3085925,8.78507,-42.546784,4.9941075,9.77463,14.257416,2.4839075,2.16925
31.5,4.042116,0.1148075,98.9613,4.042116,0.1148075,98.9613,-8.695234,5.7502075,139.249,28.631116,7.9468075,140.721,-12.920864,-9.0415925,94.9022,21.462416,0.7423075,84.0451,-24.208384,-6.0533925,56.3914,15.832816,-7.2844925,45.8846,-33.958284,-5.3744925,17.6804,9.353616,-10.6868925,8.80142,-42.628484,6.0030075,9.96546,14.275716,2.0771075,2.19001
