[Gait],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
氏名,周期,歩行率,立脚,%,遊脚,%,両足支持,%,ストライド,ステップ,歩隔,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.077919597,-0.3149445,95.7559,0.077919597,-0.3149445,95.7559,-20.5664324,0.0465555,137.42,22.1796676,-2.2409445,135.8,-17.4714324,-1.1761445,86.144,17.0609676,3.0649555,85.4858,-14.8675324,-12.3495445,48.5837,12.9362676,15.9719555,48.8005,-11.5041324,-36.5251445,15.0456,9.900607597,22.2800555,8.2859,-12.3567324,-30.3798445,3.33663,11.7563676,33.7900555,3.54011
5.5,0.137147597,-0.2460445,95.7645,0.137147597,-0.2460445,95.7645,-20.4875324,0.0899555,137.427,22.2588676,-2.1727445,135.793,-17.4036324,-1.0237445,86.1263,17.1332676,3.1901555,85.5253,-14.8360324,-12.0129445,48.5264,12.9385676,16.0322555,48.8175,-11.5260324,-36.6692445,15.3698,9.885667597,21.8143555,8.24862,-12.3389324,-30.9609445,3.39158,11.7563676,33.2330555,3.33144
6,0.197380597,-0.1743445,95.7797,0.197380597,-0.1743445,95.7797,-20.4077324,0.1355555,137.442,22.3368676,-2.1035445,135.795,-17.3338324,-0.8717445,86.1126,17.2077676,3.3131555,85.5733,-14.8052324,-11.6458445,48.4635,12.9442676,16.0848555,48.8376,-11.5461324,-36.7803445,15.7043,9.873037597,21.3441555,8.21974,-12.3196324,-31.5401445,3.46041,11.7582676,32.6750555,3.15005
6.5,0.259774597,-0.0984445,95.8089,0.259774597,-0.0984445,95.8089,-20.3255324,0.1838555,137.478,22.4133676,-2.0323445,135.816,-17.2605324,-0.7244445,86.1055,17.2888676,3.4266555,85.6372,-14.7804324,-11.2055445,48.3847,12.9579676,16.1081555,48.8611,-11.5710324,-36.8034445,16.0654,9.865197597,20.8571555,8.2073,-12.3027324,-32.1009445,3.58278,11.7697676,32.1143555,3.03303
7,0.322475597,-0.0221445,95.8399,0.322475597,-0.0221445,95.8399,-20.2441324,0.2319555,137.516,22.4891676,-1.9593445,135.839,-17.1855324,-0.5781445,86.0978,17.3727676,3.5360555,85.7043,-14.7572324,-10.7517445,48.3024,12.9721676,16.1248555,48.8848,-11.5974324,-36.8081445,16.4316,9.858117597,20.3639555,8.19578,-12.2884324,-32.6517445,3.71912,11.7837676,31.5507555,2.92508
7.5,0.385797197,0.0550555,95.8774,0.385797197,0.0550555,95.8774,-20.1627324,0.2792555,137.563,22.5646676,-1.8858445,135.872,-17.1090324,-0.4366445,86.0936,17.4575676,3.6407555,85.7789,-14.7362324,-10.2642445,48.2133,12.9914676,16.1247555,48.9099,-11.6245324,-36.7698445,16.8105,9.852137597,19.8628555,8.19062,-12.2744324,-33.1915445,3.88279,11.7998676,30.9874555,2.84632
8,0.450835697,0.1317555,95.9243,0.450835697,0.1317555,95.9243,-20.0812324,0.3238555,137.625,22.6389676,-1.8098445,135.919,-17.0254324,-0.3066445,86.0916,17.5460676,3.7327555,85.8626,-14.7187324,-9.7166445,48.1127,13.0175676,16.0826555,48.9326,-11.6557324,-36.6479445,17.2163,9.846887597,19.3400555,8.19164,-12.2664324,-33.6834445,4.11505,11.8229676,30.4174555,2.81046
8.5,0.515974397,0.2078555,95.9726,0.515974397,0.2078555,95.9726,-20.0010324,0.3666555,137.689,22.7129676,-1.7328445,135.968,-16.9406324,-0.1794445,86.0892,17.6360676,3.8200555,85.9489,-14.7017324,-9.1557445,48.0106,13.0442676,16.0300555,48.9544,-11.6877324,-36.5047445,17.6287,9.841867597,18.8095555,8.19307,-12.2621324,-34.1555445,4.36536,11.8475676,29.8433555,2.78223
9,0.580776797,0.2823555,96.0259,0.580776797,0.2823555,96.0259,-19.9221324,0.4051555,137.761,22.7869676,-1.6554445,136.024,-16.8550324,-0.0604445,86.0889,17.7243676,3.9008555,86.0397,-14.6870324,-8.5649445,47.9037,13.0757676,15.9543555,48.9759,-11.7222324,-36.3161445,18.0537,9.836837597,18.2665555,8.19662,-12.2597324,-34.5991445,4.65167,11.8736676,29.2662555,2.77349
9.5,0.645771597,0.3527555,96.0845,0.645771597,0.3527555,96.0845,-19.8460324,0.4350555,137.841,22.8593676,-1.5752445,136.088,-16.7625324,0.0433555,86.0889,17.8110676,3.9673555,86.1336,-14.6717324,-7.9297445,47.7954,13.1109676,15.8316555,48.992,-11.7565324,-36.0551445,18.5015,9.830667597,17.7014555,8.19883,-12.2654324,-34.9603445,5.00457,11.9023676,28.6782555,2.78258
10,0.710253597,0.4213555,96.1443,0.710253597,0.4213555,96.1443,-19.7716324,0.4611555,137.923,22.9319676,-1.4952445,136.153,-16.6704324,0.1428555,86.0892,17.8967676,4.0284555,86.2287,-14.6557324,-7.2827445,47.689,13.1467676,15.6945555,49.0065,-11.7906324,-35.7713445,18.9564,9.824407597,17.1280555,8.20132,-12.2751324,-35.2886445,5.37673,11.9309676,28.0858555,2.79602
10.5,0.773050597,0.4867555,96.2073,0.773050597,0.4867555,96.2073,-19.6995324,0.4799555,138.009,23.0030676,-1.4138445,136.223,-16.5785324,0.2323555,86.0909,17.9770676,4.0820555,86.3252,-14.6402324,-6.6128445,47.5834,13.1856676,15.5324555,49.0197,-11.8265324,-35.4460445,19.4208,9.817807597,16.5407555,8.20249,-12.2873324,-35.5663445,5.78399,11.9598676,27.4867555,2.81621
11,0.833651597,0.5458555,96.2727,0.833651597,0.5458555,96.2727,-19.6325324,0.4855555,138.098,23.0718676,-1.3305445,136.296,-16.4852324,0.3071555,86.0944,18.0501676,4.1207555,86.4205,-14.6205324,-5.9151445,47.489,13.2246676,15.3266555,49.0273,-11.8567324,-35.0637445,19.899,9.810387597,15.9365555,8.19975,-12.3071324,-35.7332445,6.23852,11.9869676,26.8762555,2.83537
11.5,0.892710597,0.6018555,96.3393,0.892710597,0.6018555,96.3393,-19.5677324,0.4853555,138.189,23.1404676,-1.2481445,136.368,-16.3943324,0.3761555,86.0997,18.1184676,4.1531555,86.5151,-14.5982324,-5.2080445,47.4017,13.2637676,15.1039555,49.0329,-11.8854324,-34.6584445,20.3819,9.802987597,15.3250555,8.19746,-12.3308324,-35.8501445,6.7091,12.0123676,26.2611555,2.85464
12,0.948885597,0.6543555,96.4077,0.948885597,0.6543555,96.4077,-19.5057324,0.4765555,138.281,23.2052676,-1.1638445,136.444,-16.3057324,0.4362555,86.1069,18.1796676,4.1779555,86.6085,-14.5743324,-4.4870445,47.3226,13.3033676,14.8595555,49.0369,-11.9135324,-34.2213445,20.8686,9.795677597,14.7032555,8.19292,-12.3556324,-35.9011445,7.20178,12.0369676,25.6389555,2.87161
12.5,1.000342597,0.6997555,96.4775,1.000342597,0.6997555,96.4775,-19.4500324,0.4527555,138.372,23.2672676,-1.0795445,136.518,-16.2245324,0.4847555,86.1201,18.2289676,4.1876555,86.6985,-14.5442324,-3.7528445,47.2658,13.3402676,14.5808555,49.0371,-11.9316324,-33.7419445,21.3563,9.788917597,14.0722555,8.1862,-12.3862324,-35.8261445,7.71266,12.0570676,25.0078555,2.87953
13,1.049021597,0.7413555,96.5484,1.049021597,0.7413555,96.5484,-19.3967324,0.4213555,138.464,23.3268676,-0.9964445,136.592,-16.1476324,0.5270555,86.1374,18.2705676,4.1895555,86.7858,-14.5097324,-3.0128445,47.2231,13.3758676,14.2851555,49.0353,-11.9461324,-33.2411445,21.8426,9.782567597,13.4368555,8.18032,-12.4191324,-35.6831445,8.22923,12.0744676,24.3732555,2.88416
13.5,1.094326597,0.7798555,96.6205,1.094326597,0.7798555,96.6205,-19.3462324,0.3827555,138.555,23.3816676,-0.9118445,136.667,-16.0756324,0.5634555,86.1581,18.3059676,4.1842555,86.8704,-14.4724324,-2.2670445,47.1937,13.4096676,13.9741555,49.0323,-11.9580324,-32.7196445,22.3262,9.776957597,12.7971555,8.17351,-12.4516324,-35.4732445,8.74964,12.0907676,23.7334555,2.88447
14,1.133306597,0.8115555,96.6941,1.133306597,0.8115555,96.6941,-19.3016324,0.3298555,138.644,23.4327676,-0.8299445,136.74,-16.0184324,0.5923555,86.1894,18.3280676,4.1640555,86.9511,-14.4292324,-1.5192445,47.1937,13.4398676,13.6403555,49.0278,-11.9584324,-32.1672445,22.7958,9.772917597,12.1546555,8.168,-12.4870324,-35.1390445,9.25801,12.1021676,23.0891555,2.87684
14.5,1.168545597,0.8391555,96.7691,1.168545597,0.8391555,96.7691,-19.2596324,0.2691555,138.732,23.4788676,-0.7498445,136.814,-15.9677324,0.6164555,86.2276,18.3424676,4.1344555,87.0274,-14.3809324,-0.7704445,47.2141,13.4666676,13.2922555,49.0219,-11.9532324,-31.5966445,23.2544,9.769627597,11.5118555,8.16384,-12.5224324,-34.7248445,9.75488,12.1111676,22.4432555,2.86554
15,1.200749597,0.8643555,96.8448,1.200749597,0.8643555,96.8448,-19.2202324,0.2035555,138.819,23.5203676,-0.6696445,136.889,-15.9232324,0.6374555,86.2706,18.3533676,4.0979555,87.1008,-14.3299324,-0.0212445,47.2495,13.4909676,12.9348555,49.015,-11.9449324,-31.0132445,23.7038,9.767157597,10.8690555,8.16062,-12.5565324,-34.2538445,10.2402,12.1192676,21.7948555,2.85255
15.5,1.226857597,0.8835555,96.9224,1.226857597,0.8835555,96.9224,-19.1848324,0.1273555,138.904,23.5576676,-0.5948445,136.962,-15.8957324,0.6545555,86.3265,18.3538676,4.0474555,87.17,-14.2756324,0.7222555,47.3151,13.5119676,12.5644555,49.0085,-11.9265324,-30.4068445,24.1257,9.766217597,10.2268555,8.1613,-12.5910324,-33.6775445,10.6904,12.1242676,21.1456555,2.83719
16,1.248937597,0.8987555,97.0016,1.248937597,0.8987555,97.0016,-19.1521324,0.0444555,138.988,23.5881676,-0.5232445,137.037,-15.8763324,0.6694555,86.3921,18.3497676,3.9862555,87.2342,-14.2171324,1.4617555,47.405,13.5281676,12.1835555,49.0014,-11.9014324,-29.7852445,24.5241,9.765797597,9.5871555,8.16349,-12.6232324,-33.0197445,11.1094,12.1279676,20.4968555,2.821
16.5,1.269143597,0.9117555,97.0812,1.269143597,0.9117555,97.0812,-19.1214324,-0.0409445,139.07,23.6152676,-0.4533445,137.112,-15.8617324,0.6834555,86.4627,18.3460676,3.9183555,87.2956,-14.1572324,2.1982555,47.5079,13.5421676,11.7973555,48.9936,-11.8741324,-29.1549445,24.9081,9.765587597,8.9486555,8.1677,-12.6546324,-32.3213445,11.5082,12.1314676,19.8474555,2.80639
17,1.285312597,0.9199555,97.1623,1.285312597,0.9199555,97.1623,-19.0922324,-0.1317445,139.15,23.6380676,-0.3906445,137.188,-15.8596324,0.6955555,86.5449,18.3376676,3.8385555,87.3528,-14.0974324,2.9246555,47.636,13.5545676,11.4035555,48.9868,-11.8403324,-28.5068445,25.2547,9.765917597,8.3110555,8.17602,-12.6846324,-31.5471445,11.8608,12.1341676,19.1988555,2.79447
17.5,1.298098597,0.9240555,97.2448,1.298098597,0.9240555,97.2448,-19.0659324,-0.2271445,139.23,23.6541676,-0.3337445,137.266,-15.8656324,0.7079555,86.6382,18.3299676,3.7477555,87.405,-14.0364324,3.6420555,47.7881,13.5623676,11.0017555,48.9799,-11.8003324,-27.8443445,25.5641,9.765737597,7.6757555,8.18536,-12.7115324,-30.7010445,12.1658,12.1368676,18.5515555,2.78573
18,1.310668597,0.9262555,97.327,1.310668597,0.9262555,97.327,-19.0406324,-0.3231445,139.308,23.6683676,-0.2799445,137.344,-15.8722324,0.7206555,86.7352,18.3256676,3.6506555,87.4547,-13.9756324,4.3544555,47.9489,13.5690676,10.5963555,48.9727,-11.7594324,-27.1751445,25.8558,9.764947597,7.0409555,8.19653,-12.7386324,-29.8312445,12.4494,12.1401676,17.9045555,2.77977
18.5,1.322046597,0.9243555,97.4097,1.322046597,0.9243555,97.4097,-19.0151324,-0.4197445,139.385,23.6789676,-0.2337445,137.425,-15.8828324,0.7320555,86.8398,18.3232676,3.5441555,87.4996,-13.9176324,5.0542555,48.1273,13.5756676,10.1842555,48.9661,-11.7155324,-26.4911445,26.1042,9.763537597,6.4054555,8.21009,-12.7639324,-28.9126445,12.685,12.1439676,17.2580555,2.7784
19,1.331806597,0.9183555,97.4925,1.331806597,0.9183555,97.4925,-18.9924324,-0.5183445,139.461,23.6847676,-0.1963445,137.507,-15.8974324,0.7452555,86.9537,18.3262676,3.4284555,87.5401,-13.8622324,5.7399555,48.3239,13.5801676,9.7643555,48.9596,-11.6676324,-25.7919445,26.304,9.760237597,5.7694555,8.22353,-12.7869324,-27.9433445,12.867,12.1483676,16.6116555,2.78224
19.5,1.342733597,0.9105555,97.5744,1.342733597,0.9105555,97.5744,-18.9696324,-0.6163445,139.535,23.6898676,-0.1623445,137.589,-15.9082324,0.7593555,87.0692,18.3340676,3.3071555,87.5782,-13.8081324,6.4195555,48.5249,13.5845676,9.3413555,48.9528,-11.6197324,-25.0869445,26.4845,9.755927597,5.1326555,8.23784,-12.8109324,-26.9607445,13.0297,12.1536676,15.9658555,2.78788
20,1.354989597,0.8993555,97.655,1.354989597,0.8993555,97.655,-18.9460324,-0.7116445,139.609,23.6928676,-0.1354445,137.673,-15.9146324,0.7720555,87.1876,18.3482676,3.1794555,87.6112,-13.7584324,7.0840555,48.7357,13.5899676,8.9100555,48.9461,-11.5712324,-24.3689445,26.6193,9.750357597,4.4940555,8.25228,-12.8339324,-25.9495445,13.1486,12.1592676,15.3192555,2.79683
20.5,1.367638597,0.8838555,97.7336,1.367638597,0.8838555,97.7336,-18.9248324,-0.8068445,139.681,23.6933676,-0.1190445,137.758,-15.9178324,0.7864555,87.3103,18.3695676,3.0454555,87.6399,-13.7141324,7.7297555,48.9563,13.5966676,8.4691555,48.9393,-11.5209324,-23.6343445,26.6988,9.741917597,3.8519555,8.26565,-12.8562324,-24.9078445,13.2171,12.1651676,14.6709555,2.80969
21,1.382052597,0.8668555,97.8106,1.382052597,0.8668555,97.8106,-18.9032324,-0.9008445,139.751,23.6947676,-0.1058445,137.841,-15.9155324,0.8021555,87.4329,18.3949676,2.9071555,87.6665,-13.6715324,8.3679555,49.178,13.6037676,8.0255555,48.9323,-11.4708324,-22.8947445,26.7586,9.732917597,3.2086555,8.2789,-12.8795324,-23.8572445,13.2688,12.1713676,14.0231555,2.8225
21.5,1.399115597,0.8471555,97.8845,1.399115597,0.8471555,97.8845,-18.8811324,-0.9909445,139.82,23.6953676,-0.0986445,137.924,-15.9031324,0.8164555,87.554,18.4279676,2.7654555,87.6881,-13.6336324,8.9885555,49.403,13.6122676,7.5727555,48.925,-11.4215324,-22.1428445,26.773,9.722747597,2.5635555,8.29094,-12.9032324,-22.7896445,13.2833,12.1767676,13.3735555,2.83574
22,1.417658597,0.8233555,97.954,1.417658597,0.8233555,97.954,-18.8615324,-1.0792445,139.885,23.6953676,-0.1016445,138.005,-15.8816324,0.8315555,87.6739,18.4657676,2.6203555,87.7053,-13.6019324,9.5852555,49.6304,13.6248676,7.1088555,48.9176,-11.3714324,-21.3736445,26.7306,9.709757597,1.9141555,8.30187,-12.9276324,-21.7025445,13.2546,12.1814676,12.7214555,2.84941
22.5,1.437578597,0.7984555,98.0212,1.437578597,0.7984555,98.0212,-18.8418324,-1.1663445,139.949,23.6976676,-0.1076445,138.084,-15.8566324,0.8483555,87.7923,18.5057676,2.4731555,87.7205,-13.5718324,10.1732555,49.8565,13.6379676,6.6432555,48.9098,-11.3216324,-20.5996445,26.6694,9.697227597,1.2642555,8.31225,-12.9523324,-20.6072445,13.211,12.1855676,12.0696555,2.86173
23,1.459869597,0.7713555,98.0839,1.459869597,0.7713555,98.0839,-18.8226324,-1.2495445,140.009,23.6998676,-0.1183445,138.162,-15.8199324,0.8640555,87.9063,18.5504676,2.3247555,87.7314,-13.5459324,10.7393555,50.0817,13.6521676,6.1693555,48.9022,-11.2726324,-19.8126445,26.5628,9.683967597,0.6136555,8.32161,-12.9786324,-19.4973445,13.1348,12.1877676,11.4158555,2.87183
23.5,1.483152597,0.7409555,98.1406,1.483152597,0.7409555,98.1406,-18.8059324,-1.3302445,140.063,23.7026676,-0.1370445,138.233,-15.7749324,0.8796555,88.0157,18.5956676,2.1753555,87.7379,-13.5252324,11.2789555,50.3041,13.6707676,5.6867555,48.8945,-11.2236324,-19.0095445,26.407,9.669267597,-0.0390445,8.33089,-13.0057324,-18.3709445,13.0249,12.1883676,10.7609555,2.87917
24,1.506557597,0.7099555,98.1945,1.506557597,0.7099555,98.1945,-18.7903324,-1.4096445,140.116,23.7083676,-0.1587445,138.303,-15.7307324,0.8964555,88.1224,18.6404676,2.0263555,87.7429,-13.5059324,11.8076555,50.5242,13.6900676,5.2034555,48.8865,-11.1747324,-18.2006445,26.2321,9.655727597,-0.6911445,8.33981,-13.0325324,-17.2346445,12.9006,12.1873676,10.1058555,2.88488
24.5,1.530527597,0.6772555,98.2429,1.530527597,0.6772555,98.2429,-18.7763324,-1.4860445,140.162,23.7136676,-0.1838445,138.368,-15.6784324,0.9132555,88.2237,18.6846676,1.8772555,87.7445,-13.4900324,12.3103555,50.7406,13.7096676,4.7155555,48.8793,-11.1268324,-17.3772445,26.0138,9.642047597,-1.3420445,8.34916,-13.0612324,-16.0803445,12.7467,12.1847676,9.4500555,2.88723
25,1.553827597,0.6423555,98.2847,1.553827597,0.6423555,98.2847,-18.7651324,-1.5595445,140.203,23.7203676,-0.2147445,138.426,-15.6243324,0.9290555,88.3193,18.7257676,1.7285555,87.7418,-13.4784324,12.7847555,50.9518,13.7322676,4.2238555,48.8723,-11.0794324,-16.5383445,25.7545,9.628547597,-1.9922445,8.35962,-13.0905324,-14.9071445,12.5652,12.1800676,8.7950555,2.88564
25.5,1.575627597,0.6070555,98.3237,1.575627597,0.6070555,98.3237,-18.7560324,-1.6315445,140.24,23.7289676,-0.2481445,138.481,-15.5759324,0.9449555,88.4117,18.7640676,1.5820555,87.7382,-13.4678324,13.2473555,51.1602,13.7553676,3.7329555,48.8654,-11.0323324,-15.6926445,25.4783,9.616127597,-2.6409445,8.37032,-13.1192324,-13.7233445,12.3714,12.1737676,8.1399555,2.88287
26,1.595317597,0.5707555,98.3568,1.595317597,0.5707555,98.3568,-18.7496324,-1.7009445,140.271,23.7366676,-0.2842445,138.53,-15.5280324,0.9616555,88.4989,18.7970676,1.4358555,87.7322,-13.4604324,13.6802555,51.3629,13.7778676,3.2424555,48.8599,-10.9872324,-14.8300445,25.1616,9.603957597,-3.2869445,8.38313,-13.1491324,-12.5158445,12.1498,12.1670676,7.4859555,2.87755
26.5,1.612337597,0.5330555,98.3835,1.612337597,0.5330555,98.3835,-18.7464324,-1.7677445,140.294,23.7455676,-0.3239445,138.572,-15.4864324,0.9763555,88.5805,18.8247676,1.2911555,87.7226,-13.4569324,14.0848555,51.5587,13.8011676,2.7539555,48.8549,-10.9435324,-13.9518445,24.8119,9.592877597,-3.9304445,8.39765,-13.1794324,-11.2873445,11.9055,12.1586676,6.8338555,2.86892
27,1.626657597,0.4952555,98.4077,1.626657597,0.4952555,98.4077,-18.7453324,-1.8326445,140.315,23.7542676,-0.3654445,138.611,-15.4537324,0.9894555,88.6591,18.8487676,1.1490555,87.7124,-13.4545324,14.4771555,51.7513,13.8247676,2.2672555,48.8504,-10.9008324,-13.0657445,24.4475,9.582227597,-4.5721445,8.41282,-13.2094324,-10.0484445,11.6515,12.1496676,6.1818555,2.85978
27.5,1.636297597,0.4566555,98.4259,1.636297597,0.4566555,98.4259,-18.7479324,-1.8948445,140.328,23.7619676,-0.4094445,138.643,-15.4325324,1.0032555,88.7327,18.8655676,1.0073555,87.7008,-13.4557324,14.8377555,51.9355,13.8471676,1.7855555,48.8476,-10.8624324,-12.1600445,24.0468,9.571787597,-5.2109445,8.43101,-13.2396324,-8.7823445,11.372,12.1419676,5.5322555,2.85019
28,1.642007597,0.4174555,98.4385,1.642007597,0.4174555,98.4385,-18.7536324,-1.9546445,140.335,23.7693676,-0.4549445,138.67,-15.4222324,1.0137555,88.8009,18.8768676,0.8680555,87.6862,-13.4613324,15.1718555,52.1111,13.8689676,1.3096555,48.8457,-10.8265324,-11.2380445,23.6198,9.562347597,-5.8473445,8.45068,-13.2702324,-7.4964445,11.076,12.1335676,4.8841555,2.83874
28.5,1.644597597,0.3780555,98.4487,1.644597597,0.3780555,98.4487,-18.7605324,-2.0121445,140.34,23.7746676,-0.5014445,138.694,-15.4216324,1.0210555,88.866,18.8849676,0.7307555,87.6712,-13.4683324,15.4930555,52.282,13.8907676,0.8361555,48.8444,-10.7927324,-10.3071445,23.1794,9.552667597,-6.4823445,8.47107,-13.3012324,-6.2004445,10.7723,12.1259676,4.2364555,2.82754
29,1.641227597,0.3380555,98.4531,1.641227597,0.3380555,98.4531,-18.7716324,-2.0665445,140.338,23.7789676,-0.5501445,138.711,-15.4406324,1.0272555,88.9258,18.8875676,0.5942555,87.6551,-13.4799324,15.7833555,52.4408,13.9115676,0.3693555,48.8449,-10.7658324,-9.3544445,22.7086,9.542907597,-7.1156445,8.49415,-13.3317324,-4.8788445,10.4493,12.1205676,3.5905555,2.8178
29.5,1.634067597,0.2978555,98.4526,1.634067597,0.2978555,98.4526,-18.7851324,-2.1187445,140.332,23.7810676,-0.5985445,138.724,-15.4687324,1.0287555,88.9792,18.8858676,0.4606555,87.6369,-13.4958324,16.0495555,52.588,13.9314676,-0.0905445,48.8463,-10.7430324,-8.3853445,22.2168,9.533537597,-7.7476445,8.51814,-13.3623324,-3.5407445,10.1167,12.1156676,2.9450555,2.80774
